,0,1,2,3,4,5,6,7,8,9
75,-0.02823609388343039,0.00682032036003187,0.2790165607016602,0.017523261493093918,0.0,0.0,0.0,0.0,0.0,0.0
76,-0.1215400652024614,0.20649107145033224,-0.10398733083237208,0.0011173797414831751,0.0,0.0,0.0,0.0,0.0,0.0
77,-0.09953792632730077,0.19277009457950994,0.09367036499310977,-0.04526762344761321,0.0,0.0,0.0,0.0,0.0,0.0
78,3.678336523349667,-5.0793126795625865,3.126906297791897,-0.46259979661785267,0.0,0.0,0.0,0.0,0.0,0.0
79,-0.07831920384948435,0.18512011829971747,0.110512805299174,-0.055034938252807336,0.0,0.0,0.0,0.0,0.0,0.0
80,-0.06034370734380977,0.22943118866072124,0.34430421952143386,-0.06950017770443566,0.0,0.0,0.0,0.0,0.0,0.0
81,-0.08783651385210073,0.12889257818528424,0.012107965772486864,-0.022874650283714982,0.0,0.0,0.0,0.0,0.0,0.0
82,0.14027362535083052,0.010420926393827072,0.7351165855551689,-0.3053011159826334,0.0,0.0,0.0,0.0,0.0,0.0
83,0.021615364952779617,-0.11388349622743037,0.3508770557120564,-0.07939116281769261,0.0,0.0,0.0,0.0,0.0,0.0
84,-0.03131445326899684,0.06300815112042833,0.2201814716080248,-0.027038670603618763,0.0,0.0,0.0,0.0,0.0,0.0
85,0.06745834044508105,-0.06737641960820133,0.3793179060902199,-0.15635060093198308,0.0,0.0,0.0,0.0,0.0,0.0
86,0.07996171900384444,-0.1039414992516234,0.2755577509973436,-0.018121838288054835,0.0,0.0,0.0,0.0,0.0,0.0
87,-0.020714211725743652,0.07722082435434353,0.046486747715920734,-0.048711657500864515,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0004429614343310324,0.07238264841221599,0.3782146881887994,0.027396671174741084,0.0,0.0,0.0,0.0,0.0,0.0
89,-0.014355535984065299,-0.01880246576430676,0.3375300262852357,-0.021350052123247188,0.0,0.0,0.0,0.0,0.0,0.0
90,-0.09441792545514509,0.10449144995614859,0.10081421986003773,0.006089041526869934,0.0,0.0,0.0,0.0,0.0,0.0
91,-0.07646668338066402,0.10893530515185901,0.1231168050968949,0.032171726812520965,0.0,0.0,0.0,0.0,0.0,0.0
92,-0.10786578511435725,0.17539414205206919,-0.095858622974797,0.01424404242422969,0.0,0.0,0.0,0.0,0.0,0.0
93,-0.1379350086280297,0.259274037444143,-0.19071121742623723,0.0026275179690773533,0.0,0.0,0.0,0.0,0.0,0.0
94,-0.08427284974476802,0.14764140020666533,0.11828460090351936,-0.019755565495293816,0.0,0.0,0.0,0.0,0.0,0.0
95,-0.1330722934176819,0.2732432191468125,-0.09661447361699729,-0.006931964170121393,0.0,0.0,0.0,0.0,0.0,0.0
96,-0.10332875016366004,0.20561511105417135,-0.03604883464504758,-0.034067507146954,0.0,0.0,0.0,0.0,0.0,0.0
97,-0.07903574728696203,0.13022698393891763,-0.09426284426147231,0.06717724738021136,0.0,0.0,0.0,0.0,0.0,0.0
98,-0.0814388435979207,0.19099994485734842,0.01507834737372952,-0.06778083350174577,0.0,0.0,0.0,0.0,0.0,0.0
99,-0.11301148799649807,0.13282188046708604,0.1339663493311915,0.013787701716974505,0.0,0.0,0.0,0.0,0.0,0.0
100,-0.04999621320673945,-0.02488356521349167,0.23930967621350419,0.028004480435049443,0.0,0.0,0.0,0.0,0.0,0.0
101,-0.1356744667145154,0.23405619072290937,-0.14651736158718126,0.00920578222597992,0.0,0.0,0.0,0.0,0.0,0.0
102,-0.0933812849079325,0.2165846717072264,-0.08416398744417382,-0.0339965580452369,0.0,0.0,0.0,0.0,0.0,0.0
103,-0.1265469903414548,0.20582231042127583,-0.14811393846166998,-0.023664383873456464,0.0,0.0,0.0,0.0,0.0,0.0
104,-0.1111218603043815,0.21068994569016275,-0.06253506257741523,0.028372579568362515,0.0,0.0,0.0,0.0,0.0,0.0
105,-0.12433388367947934,0.3117010425042479,-0.16892631335409797,-0.022412425912077948,0.0,0.0,0.0,0.0,0.0,0.0
106,-0.066012977210865,0.09782422572267498,0.09559365379306912,0.05399790304907065,0.0,0.0,0.0,0.0,0.0,0.0
107,-0.12823881840517612,0.25775435777699474,-0.21469052706823083,0.016591139015539765,0.0,0.0,0.0,0.0,0.0,0.0
108,-0.10388960412622775,0.15707554016916614,-0.1832360085616989,0.09474508992167566,0.0,0.0,0.0,0.0,0.0,0.0
109,-0.13258643355802963,0.2851423645321467,-0.07132307972893105,-0.024933457727979152,0.0,0.0,0.0,0.0,0.0,0.0
110,-0.06937804151821109,0.1148683079158202,0.3520196762324363,0.02500986628431456,0.0,0.0,0.0,0.0,0.0,0.0
111,-0.07139825329950988,0.1161639487352905,0.021041100901375436,0.03314310996256469,0.0,0.0,0.0,0.0,0.0,0.0
112,-0.12581414186525036,0.2630647157578061,0.0056061112994729885,-0.04477696196507892,0.0,0.0,0.0,0.0,0.0,0.0
113,-0.055813723804706374,-0.022061052499093937,-0.12528570982129614,0.04886394414144281,0.0,0.0,0.0,0.0,0.0,0.0
114,-0.08049364929912264,-0.016702199938327233,-0.2678586277618776,0.04518953333809111,0.0,0.0,0.0,0.0,0.0,0.0
115,-0.13144843789990102,0.2593790972310736,-0.19523121222186587,0.009860960653502787,0.0,0.0,0.0,0.0,0.0,0.0
