Date,Open,High,Low,Close,Volume
2024-08-19,177.63999938964844,178.3000030517578,176.16000366210938,178.22000122070312,31129800
2024-08-20,177.9199981689453,179.00999450683594,177.42999267578125,178.8800048828125,26255200
2024-08-21,179.9199981689453,182.38999938964844,178.88999938964844,180.11000061035156,35599100
2024-08-22,181.3800048828125,181.47000122070312,175.67999267578125,176.1300048828125,32047500
2024-08-23,177.33999633789062,178.97000122070312,175.24000549316406,177.0399932861328,29150100
2024-08-26,176.6999969482422,177.47000122070312,174.3000030517578,175.5,22366200
2024-08-27,174.14999389648438,174.88999938964844,172.25,173.1199951171875,29842000
2024-08-28,173.69000244140625,173.69000244140625,168.9199981689453,170.8000030517578,29045000
2024-08-29,173.22000122070312,174.2899932861328,170.80999755859375,172.1199951171875,26407800
2024-08-30,172.77999877929688,178.89999389648438,172.60000610351562,178.5,43429400
2024-09-03,177.5500030517578,178.25999450683594,175.25999450683594,176.25,37817500
2024-09-04,174.47999572753906,175.97999572753906,172.5399932861328,173.3300018310547,30309200
2024-09-05,175.0,179.8800048828125,175.0,177.88999938964844,40170500
2024-09-06,177.24000549316406,178.3800048828125,171.16000366210938,171.38999938964844,41466500
2024-09-09,174.52999877929688,175.85000610351562,173.50999450683594,175.39999389648438,29037400
2024-09-10,177.49000549316406,180.5,176.7899932861328,179.5500030517578,36233800
2024-09-11,180.10000610351562,184.99000549316406,175.72999572753906,184.52000427246094,42564700
2024-09-12,184.8000030517578,187.41000366210938,183.5399932861328,187.0,33622500
2024-09-13,187.0,188.5,185.91000366210938,186.49000549316406,26495400
2024-09-16,185.2899932861328,185.80999755859375,183.36000061035156,184.88999938964844,26065500
2024-09-17,186.85000610351562,189.4499969482422,186.13999938964844,186.8800048828125,26091700
2024-09-18,186.4499969482422,188.8000030517578,185.05999755859375,186.42999267578125,34448100
2024-09-19,190.0399932861328,190.99000549316406,188.47000122070312,189.8699951171875,39543200
2024-09-20,190.22999572753906,191.83999633789062,187.41000366210938,191.60000610351562,100378600
2024-09-23,191.63999938964844,194.4499969482422,190.57000732421875,193.8800048828125,36993100
2024-09-24,194.27000427246094,195.3699951171875,190.1300048828125,193.9600067138672,43478900
2024-09-25,193.75,193.9499969482422,192.16000366210938,192.52999877929688,26391100
2024-09-26,194.30999755859375,194.52999877929688,189.5399932861328,191.16000366210938,36334900
2024-09-27,190.67999267578125,190.89999389648438,187.33999633789062,187.97000122070312,36002300
2024-09-30,187.13999938964844,188.49000549316406,184.64999389648438,186.3300018310547,41583900
2024-10-01,184.89999389648438,186.19000244140625,183.4499969482422,185.1300048828125,36044900
2024-10-02,184.44000244140625,186.60000610351562,184.0399932861328,184.75999450683594,23704100
2024-10-03,183.0500030517578,183.44000244140625,180.8800048828125,181.9600067138672,30204300
2024-10-04,185.75,187.60000610351562,183.60000610351562,186.50999450683594,40890300
2024-10-07,182.9499969482422,183.60000610351562,180.25,180.8000030517578,42364200
2024-10-08,181.9199981689453,183.08999633789062,180.9199981689453,182.72000122070312,26372100
2024-10-09,182.82000732421875,185.85000610351562,182.0500030517578,185.1699981689453,26343100
2024-10-10,187.1300048828125,188.1300048828125,185.8300018310547,186.64999389648438,27785000
2024-10-11,186.6300048828125,189.92999267578125,186.3000030517578,188.82000732421875,25751600
2024-10-14,189.77999877929688,189.8300018310547,187.36000061035156,187.5399932861328,22614400
2024-10-15,187.6300048828125,188.41000366210938,184.5800018310547,187.69000244140625,32178900
2024-10-16,187.0500030517578,187.77999877929688,185.61000061035156,186.88999938964844,23456800
2024-10-17,188.22000122070312,188.94000244140625,186.0,187.52999877929688,25039400
2024-10-18,187.14999389648438,190.74000549316406,186.27999877929688,188.99000549316406,37417700
2024-10-21,188.0500030517578,189.4600067138672,186.39999389648438,189.07000732421875,24639400
2024-10-22,188.35000610351562,191.52000427246094,186.97999572753906,189.6999969482422,29650600
2024-10-23,188.85000610351562,189.16000366210938,183.69000244140625,184.7100067138672,31937100
2024-10-24,185.25,187.11000061035156,183.86000061035156,186.3800048828125,21647400
2024-10-25,187.85000610351562,190.4499969482422,187.52999877929688,187.8300018310547,29362100
2024-10-28,189.57000732421875,190.2100067138672,188.2100067138672,188.38999938964844,27930800
2024-10-29,188.5800018310547,191.4600067138672,187.82000732421875,190.8300018310547,35690200
2024-10-30,194.6999969482422,195.61000061035156,192.4199981689453,192.72999572753906,37707600
2024-10-31,190.50999450683594,190.60000610351562,185.22999572753906,186.39999389648438,75146800
2024-11-01,199.0,200.5,197.02000427246094,197.92999267578125,99687800
2024-11-04,196.4499969482422,197.3300018310547,194.30999755859375,195.77999877929688,38492100
2024-11-05,196.0399932861328,199.82000732421875,195.99000549316406,199.5,30564800
2024-11-06,200.00999450683594,207.5500030517578,199.13999938964844,207.08999633789062,72292200
2024-11-07,207.44000244140625,212.25,207.19000244140625,210.0500030517578,52878400
2024-11-08,209.72000122070312,209.9600067138672,207.44000244140625,208.17999267578125,36075800
2024-11-11,208.5,209.64999389648438,205.58999633789062,206.83999633789062,35456000
2024-11-12,208.3699951171875,209.5399932861328,206.00999450683594,208.91000366210938,38942900
2024-11-13,209.39999389648438,215.08999633789062,209.13999938964844,214.10000610351562,46212900
2024-11-14,214.16000366210938,215.89999389648438,210.8800048828125,211.47999572753906,42620300
2024-11-15,206.75999450683594,207.33999633789062,199.61000061035156,202.61000061035156,86591100
2024-11-18,204.14999389648438,204.6699981689453,200.9499969482422,201.6999969482422,36512500
2024-11-19,199.3300018310547,205.3000030517578,198.77999877929688,204.61000061035156,31197900
2024-11-20,202.97999572753906,203.1300048828125,199.4499969482422,202.8800048828125,32769000
2024-11-21,203.49000549316406,203.49000549316406,195.75,198.3800048828125,58800000
2024-11-22,198.25,199.25999450683594,196.75,197.1199951171875,31530800
2024-11-25,199.27999877929688,201.9499969482422,199.0,201.4499969482422,40685700
2024-11-26,201.89999389648438,208.0,201.7899932861328,207.86000061035156,41673700
2024-11-27,206.97999572753906,207.63999938964844,205.0500030517578,205.74000549316406,28061600
2024-11-29,205.8300018310547,208.1999969482422,204.58999633789062,207.88999938964844,24892400
