Date,Open,High,Low,Close,Volume
2024-10-25,229.74000549316406,233.22000122070312,229.57000732421875,231.41000366210938,38802300
2024-10-28,233.32000732421875,234.72999572753906,232.5500030517578,233.39999389648438,36087100
2024-10-29,233.10000610351562,234.3300018310547,232.32000732421875,233.6699981689453,35417200
2024-10-30,232.61000061035156,233.47000122070312,229.5500030517578,230.10000610351562,47070900
2024-10-31,229.33999633789062,229.8300018310547,225.3699951171875,225.91000366210938,64370100
2024-11-01,220.97000122070312,225.35000610351562,220.27000427246094,222.91000366210938,65276700
2024-11-04,220.99000549316406,222.7899932861328,219.7100067138672,222.00999450683594,44944500
2024-11-05,221.8000030517578,223.9499969482422,221.13999938964844,223.4499969482422,28111300
2024-11-06,222.61000061035156,226.07000732421875,221.19000244140625,222.72000122070312,54561100
2024-11-07,224.6300048828125,227.8800048828125,224.57000732421875,227.47999572753906,42137700
2024-11-08,227.1699981689453,228.66000366210938,226.41000366210938,226.9600067138672,38328800
2024-11-11,225.0,225.6999969482422,221.5,224.22999572753906,42005600
2024-11-12,224.5500030517578,225.58999633789062,223.36000061035156,224.22999572753906,40398300
2024-11-13,224.00999450683594,226.64999389648438,222.75999450683594,225.1199951171875,48566200
2024-11-14,225.02000427246094,228.8699951171875,225.0,228.22000122070312,44923900
2024-11-15,226.39999389648438,226.9199981689453,224.27000427246094,225.0,47923700
2024-11-18,225.25,229.74000549316406,225.1699981689453,228.02000427246094,44686000
2024-11-19,226.97999572753906,230.16000366210938,226.66000366210938,228.27999877929688,36211800
2024-11-20,228.05999755859375,229.92999267578125,225.88999938964844,229.0,35169600
2024-11-21,228.8800048828125,230.16000366210938,225.7100067138672,228.52000427246094,42108300
2024-11-22,228.05999755859375,230.72000122070312,228.05999755859375,229.8699951171875,38168300
2024-11-25,231.4600067138672,233.25,229.74000549316406,232.8699951171875,90152800
2024-11-26,233.3300018310547,235.57000732421875,233.3300018310547,235.05999755859375,45986200
2024-11-27,234.47000122070312,235.69000244140625,233.80999755859375,234.92999267578125,33498400
2024-11-29,234.80999755859375,237.80999755859375,233.97000122070312,237.3300018310547,28481400
