CountryCode,F1,F2,F3,F4,F5,F6,F7
RUS,-0.040967134114055,0.46660527667466195,0.6281499005207308,1.2351999204130186,-0.6446053498371734,-0.4182357715974054,-0.16025807988866858
RWA,-0.10372279510544972,-1.1117496958948805,-0.4527132430085827,0.173842073080566,-0.9050085950567205,-0.27861002117210204,-0.6763656030214763
SAU,-0.2363547811382282,0.7125384262011724,-0.5352237758848514,-0.4415740101811218,0.09853090502045614,-0.3003605711854048,-0.6108706940478027
SEN,-0.12548474372513604,-0.8612166843587146,-0.5616507917095676,-0.289359292108228,0.1392016502595029,-0.6666965293855391,-0.12692004243908883
SGP,0.2273809868925756,-0.1279003742790041,0.6482745086497367,6.521850183430842,-1.2713517046904175,1.501700985552899,-1.5850120541480905
SLE,-0.1874653521636441,-1.4376784621796035,-0.444669699596636,0.30740831290819565,1.19752297994726,0.31611247600832604,-0.24878995128085846
SLV,-0.07921619464181563,-0.7074271645769483,-0.30607011671366613,-0.4006800561216085,-0.16502288623206637,-0.3700371063851751,-0.1872767739905865
SMR,-0.2880287742725375,0.477005192712209,-0.522859368886048,-0.06988875748213125,0.033132712521679354,0.6679422141072944,-0.6185751442722099
SOM,-0.09537981646368708,-1.6507300114567531,-0.39368488010099234,0.3588362467610622,0.29764830415653354,0.5594699986502641,-0.23337914550460404
SRB,-0.6224544357082835,-0.24925289873677314,3.648742335507189,-0.935187794434282,0.9375567923278799,-0.6878010073642142,0.9515491444954634
STP,-0.1425357188005098,-0.9677551542701037,-0.6144223039474508,0.10075743077731725,1.4895313865300042,-0.02286094396897936,-0.20375179193374388
SUR,-0.1458761764364914,-0.30852919413632657,-0.412706098605243,-0.5430543984915053,-1.0072299907573026,0.2740908002632645,0.09867905856396314
SVK,-0.13019309115655728,1.113155598485625,-0.4507365573848967,0.16897505578618474,1.5446335278838033,-0.768942648163174,0.36305076517625456
SVN,0.03353284274050244,0.7471871165917873,0.717350760713562,-0.2825417859752473,1.7116537895416426,0.27084380543870823,0.5775567382141185
SWE,0.3137128981759926,1.0729458589718508,-0.07327012845826456,1.695094247951632,1.1308503484101693,1.6263074179226393,1.1791466279683043
SWZ,-0.14839068456130572,-0.5821257800502031,-0.4065263935006988,-0.5121809299661421,-1.288637588865858,0.07133975150157032,1.2755857987084893
SYC,0.014191698833366228,0.13749494734967782,-0.3480086737515696,0.03671971402515789,-0.7755199638337876,-0.5086611821212844,-0.10982746960392509
TGO,-0.14952482874492654,-1.2635539591431912,-0.32371774081930327,-0.3746923232985638,-0.6250818883049752,-0.25683956664661584,-0.4955203673617673
THA,-0.13114146942092886,-0.42497022659817757,-0.5549854183927087,0.4877351519951045,0.44229544561934214,-0.22446188063279074,-0.6031484939825084
TJK,-0.049755394129443554,-1.4073658970635143,-0.7166029441144407,0.7899404418941662,1.6542489462188439,0.02585674019758378,0.2558859515710827
TKM,-0.11618538066332393,-1.2590781938228226,-0.4718878231687373,0.26019451136875016,0.04464894761912628,0.45208730991537827,-0.1617585327462073
TON,0.05332078934426651,-0.3628136572819316,-0.6195933695716753,0.14049470196453012,0.3392461001689553,-0.7524357304469239,0.3124874230851091
TTO,-0.24965054728476818,0.9123492016581926,-0.20591164410901408,-0.5533502343060689,-0.4422469708977745,-0.4789765953385465,-0.32816405910532637
TUN,0.2999917791038974,-0.4798625399738074,0.844482326897744,-0.8582347532295931,0.3452097643726046,0.8678780976548356,0.6801914930782317
TUR,-0.16196315357674088,0.2740058791323003,-0.48402844651913696,-0.2687210951495926,-0.09022323539358798,-0.5968273525792793,-0.07786433220279539
TZA,-0.11246984724204342,-1.4608560609030081,-0.5439107515156304,-0.23563129301784702,0.7836582996588718,-0.35272453763518363,-0.8405573684794649
UGA,-0.12703001030200722,-0.9832423710891531,-0.44732550519493247,-0.288632922355694,0.164077360684767,-0.5225264043528791,-0.9907264132996941
UKR,0.4489140366353089,-1.1418434612806072,4.069799540497637,0.6733916426451776,1.687411104617698,-0.20686386683653016,0.0022301029705225827
