,0,1,2,3,4,5,6
26,-0.22101303917944293,0.07464999539332647,-0.016247417064939585,0.0,0.0,0.0,0.0
27,-0.166522705482861,0.07970368055686845,-0.016987827080756922,0.0,0.0,0.0,0.0
28,-0.28349746374768386,0.06885490132853041,-0.015398384023915492,0.0,0.0,0.0,0.0
29,-0.2495633637210685,0.07200210646032167,-0.01585947768605449,0.0,0.0,0.0,0.0
30,-0.09811068972407581,0.08604852680012362,-0.017917403726634928,0.0,0.0,0.0,0.0
31,-0.22259010472555318,0.07450373105225609,-0.01622598803276626,0.0,0.0,0.0,0.0
32,-0.2455935090705195,0.07237028911195889,-0.015913419732989667,0.0,0.0,0.0,0.0
33,-0.2727299127776977,0.06985353372613007,-0.01554469258932064,0.0,0.0,0.0,0.0
34,-0.22351459142499622,0.07441798988680948,-0.01621342618632078,0.0,0.0,0.0,0.0
35,0.0356135922718314,0.09845073420247961,-0.01973443788628843,0.0,0.0,0.0,0.0
36,-0.3037274079943179,0.06697868288458853,-0.01512350126323086,0.0,0.0,0.0,0.0
37,-0.04911289465359538,0.09059280856893902,-0.018583181594966264,0.0,0.0,0.0,0.0
38,-0.2687056765565931,0.07022675997572714,-0.015599373568577417,0.0,0.0,0.0,0.0
39,-0.19012430710393532,0.07751475903892484,-0.01666713052702653,0.0,0.0,0.0,0.0
40,-0.19915164781614422,0.07667752177630037,-0.01654446779000546,0.0,0.0,0.0,0.0
41,-0.16521754778952963,0.07982472690808806,-0.01700556145237183,0.0,0.0,0.0,0.0
42,-0.18376166334894517,0.07810486000113881,-0.0167535855885568,0.0,0.0,0.0,0.0
43,-0.15950748288120525,0.08035430469468906,-0.017083149328206447,0.0,0.0,0.0,0.0
44,-0.22242696001388684,0.07451886184616635,-0.016228204829236578,0.0,0.0,0.0,0.0
45,-0.2936668174415549,0.06791174850859961,-0.015260203710910514,0.0,0.0,0.0,0.0
46,-0.23901333903330532,0.07298056446604169,-0.016002830523186854,0.0,0.0,0.0,0.0
47,-0.30573952610487043,0.06679206975977667,-0.015096160773659315,0.0,0.0,0.0,0.0
48,-0.30111709260765496,0.0672207755870298,-0.015158970006525063,0.0,0.0,0.0,0.0
49,-0.14145280145678735,0.0820287792199399,-0.017328474802252358,0.0,0.0,0.0,0.0
50,-0.2774611094160242,0.06941474070294532,-0.015480405492110995,0.0,0.0,0.0,0.0
51,-0.3065008680926485,0.06672145938823473,-0.015085815723733452,0.0,0.0,0.0,0.0
52,-0.2799082800910189,0.06918777879440706,-0.015447153545141229,0.0,0.0,0.0,0.0
53,-0.26566030860548745,0.07050920146191496,-0.01564075376897808,0.0,0.0,0.0,0.0
54,-0.2806696220787972,0.06911716842285358,-0.01543680849544274,0.0,0.0,0.0,0.0
55,-0.3083498414915327,0.06654997705733744,-0.015060692030486343,0.0,0.0,0.0,0.0
56,-0.18169516366783725,0.07829651672390316,-0.016781665010470823,0.0,0.0,0.0,0.0
57,-0.25075975827328784,0.07189114730503825,-0.01584322117855988,0.0,0.0,0.0,0.0
58,-0.2535875999421721,0.07162888021072725,-0.01580479670639981,0.0,0.0,0.0,0.0
