Country,Comp0,Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8,Comp9,Comp10,Comp11,Comp12,Comp13,Comp14,Comp15,Comp16,Comp17,Comp18,Comp19,Comp20,Comp21,Comp22
Brazil,-1.5271477038379462,-0.17110625123312112,1.4691020243005806,-1.2834757756909738,1.0043216934284127,0.3287794499322524,-0.638876879580434,-0.4991415698007172,-0.5038067038682508,-1.0348293508087136,-0.3371684618124158,-0.14775752844627457,-0.19820982209048665,0.21597983270017726,-0.18427278471016673,-0.09055536348011231,0.21134010912793025,0.0014838866114861898,-0.027092281132265226,-0.07187928320253051,-0.0709071406113384,-0.015124739075482767,0.011026130739524805
Barbados,0.8754184601485449,-1.0252677052961439,0.7640325033598548,-1.3798332532948991,-0.4617039679174574,0.7616768477531194,-1.0303495739015904,-0.4620258015134229,-0.8602937914784903,0.0131014503724068,-0.09951351572376817,-0.8838687720781288,0.031145419207442845,0.04439784238136407,-0.26401286575887223,0.42750843196189897,-0.15536686511688705,-0.2887978344594043,0.009290615725830093,-0.15767000040513401,0.17727215167664567,0.029433026863743154,-0.09600434785583992
Brunei Darussalam,-1.0090070823796224,-0.4759645363189383,0.7485579840969255,0.0955776674518367,-0.8645015507809425,-0.6991464921533407,-0.4584755086126438,0.1340483315379637,-0.5721468648163109,-0.8694784857063537,-0.06840869509327924,-0.2856980061758815,-0.8041077461269415,0.009238024167601836,-0.3758848859392732,-0.6466377718624355,-0.17524567927554247,0.0468315775663506,-0.1521262903979598,-0.03404082888074207,-0.04548366830021353,0.022261179651946506,-0.009612613600959824
Bhutan,-1.1063839556701354,1.3551525565485525,-0.7269137188229091,0.81302032907017,-0.12731358194520556,-0.39432491077294846,0.573107285970214,-1.0230523970203278,1.2206432070404822,-0.19616432165712433,0.9701287651377949,-1.0622372441882237,-0.3076646245203429,-0.5430094271578627,-0.46157027867873746,0.597297752565637,-0.09910358847798463,-0.09967343773592453,0.11981976451255223,0.6060006361320275,-0.025383426472229773,0.2394309490008271,0.09189490861919479
Botswana,-3.2306706357294277,1.2084621549627166,1.6610544237804385,-3.1041345633608377,1.2708611774536,2.081415965106514,-0.044931449592618765,0.13905201095508207,0.6995274914771764,-0.3080499287377532,0.669361613804468,-0.17744360490568523,0.417517420041931,0.10310235864686096,0.2882032169821403,-0.09555736923433278,-0.2298839655776724,-0.16882193214714736,0.3675450971830181,-0.07263104500815429,-0.08165784096257206,-0.06702863295252605,0.02379077266268685
Central African Republic,-3.6705447775101345,1.2295010936388244,0.8498742069136838,0.26595433558467285,1.7907817740347163,-0.4531688056325146,0.01602536732350007,1.9948283952998336,-0.6578130803948435,-0.7024686148374185,-0.17585044495092833,1.2987885187487163,-0.0811547008673902,0.6719134391364665,-0.39116986274220306,0.10039993265062871,0.17394363446072791,-0.033138508954231094,0.114140702479208,-0.05987979443200716,0.10081007777947663,0.06414331698783608,0.01683667504451331
Canada,2.8788705333500126,-0.9709680750978353,0.014590937443409183,-0.0801284011275585,-0.03818683875437984,-1.0160157888132804,0.4093092026667908,-1.1975651416292177,0.35060993100342713,0.2851055772275563,0.9626153981712379,-0.346055618792593,-0.2348724445396377,-0.8549597796369629,0.1893482198598959,0.8370640743989843,0.3470045467771044,0.12392530246700005,0.010527665806649544,-0.021182197287857432,0.003938473840467025,-0.008486362210310652,0.08503273496245954
Switzerland,4.044938345623028,-4.1229797712636955,1.5201455511503288,0.45383420017954557,-0.742471937743902,0.4376794820950249,1.524004838380469,-0.08980592879696966,0.04859277088589114,-0.010230835145565456,0.8914435176581808,2.0207753536779407,0.042389991569510246,0.6652395360022356,0.10464153455236158,0.11178703564099916,0.8746633685178349,-0.14890685447507354,0.27453301120512763,0.04913210970682008,-0.18715592820763904,0.010293475514781604,-0.04480782079546644
Channel Islands,-0.6712582544834256,-0.5847876848289771,0.2602784267094882,0.127649688588151,-0.13495950873346768,-0.03135948526363478,-0.07998655389483852,0.0006499850976611179,0.06699428046726015,0.25472862335670693,-0.061224952948020515,-0.16407164766336957,-0.016325468402284157,-0.030993239776841156,0.06591877241670696,0.04625684409986727,-0.0030828411575719796,-0.11941165309452366,-0.020281634469389326,-0.12983461637524837,-0.01891383003163854,-0.015107283271212631,-0.07913366056898535
Chile,-0.5607964952527302,-0.9199162031401454,1.2334658707392125,-1.086241033933607,0.8430374875683799,-0.7930909513076214,-0.396722015619158,-0.9717434186353807,0.6985306551703633,-0.13871011706083322,-1.4047839755963882,-0.09089904156209253,0.2536445042788063,0.5751121224712389,-0.2987003498308153,-0.2496888045714294,0.21634128263257177,-0.15946699017437757,0.4438480310084006,-0.1701178782450181,0.19269436463152415,0.08999654353506298,-0.024549277893941297
