Country,Comp0,Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8,Comp9,Comp10,Comp11,Comp12,Comp13,Comp14,Comp15,Comp16,Comp17,Comp18,Comp19,Comp20,Comp21,Comp22
Bosnia and Herzegovina,0.18020460643550631,0.15393050271693792,0.052844328100083326,0.3160681784642843,0.04956082603948795,0.00203297675813962,0.003113407102303933,0.08309489272843794,0.03336847343565958,0.08245804916823182,0.0012581152918572566,0.009142566942916954,0.0016470674209217871,0.00020068131819798115,0.026461775931693316,0.00105342973473028,2.4758668671858266e-05,0.001657133546040183,0.00013018412548065493,4.784536162925922e-06,0.0015148865608599646,1.2614404478110691e-05,0.00021576056891596028
Belarus,0.3790007268631597,0.037235633719861126,0.28362666765738315,0.029424399241631802,0.0053892663219712745,0.001065605795468809,0.00260040738810743,0.0001226537869796866,2.4566676759191095e-05,0.14764716654448484,0.028410977923779484,0.03838812968163188,0.00166128287489974,0.0005135035631216195,0.02232115085371216,0.008210695529981603,0.001545139564612621,0.011470728324318856,0.00016870921581466994,0.0001907558360727947,0.00011900503881786883,5.142319023362387e-05,0.0008114044071959807
Belize,0.38776104039051124,0.10396979750488781,0.1486029129903198,0.22531136211298272,0.034579697676378515,0.0179710485416448,0.0020348078504009983,0.01440640836307744,7.294220821020933e-05,0.04023990843778942,0.003999773526934222,4.1390431913495215e-06,0.0018837441227677867,0.00448633166897583,0.010113812402122113,0.0004969614595268968,0.0005032860901128126,5.472187804483131e-06,0.0014150051106102525,0.0012104383856657822,6.296461913612839e-06,0.0008083233498186743,0.00011649011435302589
Bermuda,0.08686126015783054,0.15917179525017328,0.07190999197983608,0.0001912340488281162,0.0001769269015022504,0.1134792072238758,0.02156837396266307,0.00760535094011618,0.23767200045333292,0.006831345655696447,0.0009748684963142035,0.008364877427420602,0.06825705150432534,0.04945931995839874,0.007324032635536521,0.12646934089947726,0.013236220732323714,0.00510692449486095,6.740001365328254e-05,0.007084512583491309,0.004539824077686931,0.0035498531883479574,9.828741430829598e-05
Bolivia,0.23408215579863087,0.033329775274436355,0.030867668498121517,0.027394463104023516,0.10371869991118042,0.003686109980463272,0.016359052368322413,0.42777823909702684,0.03978439484549804,0.032408946796291145,0.002962334924107349,0.024467997527829438,0.00019886669357901135,0.00048203166741804006,0.009377347013372938,3.264591122973416e-05,0.00020491310888057798,3.874687006168334e-05,0.012055177256748116,5.530091026779642e-05,1.970950010247872e-05,1.238524318825884e-05,0.0006830376992201071
Brazil,0.24330705768828828,0.003054389180721158,0.22516274476527026,0.1718572951742319,0.10522969387506188,0.01127721729879197,0.04258208898158132,0.025992024092354384,0.026480153849903803,0.11171978621993678,0.01186004970441792,0.002277675529014144,0.004098670096883452,0.004866525693870994,0.0035425420792747587,0.0008555018953783635,0.0046596840945494515,2.2971748483995143e-07,7.657442898061317e-05,0.0005390140614775365,0.0005245326962420166,2.386538265128094e-05,1.2683493633004825e-05
Barbados,0.09195072751082768,0.1261241709451439,0.07004020977476334,0.22844254132793274,0.025577081225721443,0.06960898135551306,0.12737757028146054,0.02561275097746099,0.088800895681155,2.0595034368646243e-05,0.0011881955138532954,0.09373447452941602,0.00011638905184638717,0.0002365089058513516,0.008363228279730867,0.021928712754263564,0.002896280196145328,0.010007178203097544,1.0356494134598816e-05,0.0029827846970276353,0.003770550840161025,0.00010394261112489498,0.0011058738090004257
Brunei Darussalam,0.1781735965201822,0.039646431861950784,0.09806314355330877,0.0015987029347964764,0.13079359307933713,0.0855443406541546,0.036786392405064,0.003144689299532557,0.0572888312433139,0.13230388525561135,0.0008189879837469795,0.014284641202259772,0.11315751689736316,1.4935270936064001e-05,0.02472661370503993,0.07317741365437068,0.00537464217264674,0.0003838243230030354,0.004050078747773368,0.00020279403204687355,0.00036204777650982573,8.672638941667071e-05,1.6171037635009992e-05
Bhutan,0.11311333153520252,0.16969866781855245,0.04882787071583227,0.06108082094864946,0.0014977920797713152,0.0143684685905918,0.03035106361302215,0.09671588496737736,0.13768275029356905,0.003555839067103898,0.08696826768156012,0.10426657424227997,0.008746960852495428,0.027246880960357905,0.019686917785417386,0.03296733314450383,0.0009075714302124284,0.0009180385750012496,0.0013266579960225851,0.03393502829338873,5.9539138798146256e-05,0.005297398317730272,0.000780341952559623
Botswana,0.3278494027953166,0.04587278809779681,0.08666759648588038,0.3026705091857756,0.05073238204088079,0.1360839137819258,6.341469217016156e-05,0.0006073563496738263,0.015370875405077157,0.002980789128643243,0.014073775997666522,0.0009890306080637078,0.0054756821284906365,0.00033390754274537576,0.002609075680306258,0.0002868252612847658,0.0016599935050548925,0.0008952550121493684,0.004243364083483522,0.0001657042372133109,0.00020945214591992285,0.00014112688391695506,1.777895056431417e-05
Central African Republic,0.5084673097959452,0.05705054827375505,0.027259085481164774,0.0026694152234255073,0.1210284064242038,0.007750362180424877,9.69210185650244e-06,0.15018033432354694,0.016330782464482,0.018623265492395527,0.0011670485592533968,0.06366179288832774,0.0002485589160506712,0.017038393302481525,0.005774744302395863,0.0003804248050055967,0.001141876313062924,4.144459606300532e-05,0.0004916805920910358,0.00013532018572986142,0.0003835393106712801,0.0001552761708353962,1.0698296831332297e-05
Canada,0.5603850764718282,0.06374589068682217,1.4394901022859889e-05,0.0004341254495506872,9.859836353067563e-05,0.06979803655382102,0.011327793161291231,0.0969707120271322,0.00831171644298498,0.005496088511816074,0.06265386991046065,0.008097185754436671,0.0037299793541884854,0.04942351862042205,0.0024241793369491568,0.047376142699122145,0.008141653640533014,0.0010383942324173185,7.493875477620354e-06,3.033781575308627e-05,1.0488133882060678e-06,4.869511775709245e-06,0.0004888938652756217
Switzerland,0.36196969710464433,0.37607183546637507,0.05112328442585333,0.004556620321420899,0.012195749330685162,0.0042379982930436134,0.05138319359931704,0.00017842611498356943,5.223862419650066e-05,2.3156375060578903e-06,0.01758069599612849,0.09034091283003577,3.9753471718110906e-05,0.00979049174678587,0.000242245992660334,0.0002764593490866669,0.016925062396403772,0.0004905437886732945,0.0016673913685537254,5.3404668983080065e-05,0.0007749176946844919,2.344080236813759e-06,4.441769802402359e-05
Channel Islands,0.4298108267551813,0.3262079257586934,0.06462111068867812,0.01554309823153717,0.0173742093352645,0.0009380714608241185,0.00610284085507499,4.0299983807689957e-07,0.00428127896016034,0.06189471528043786,0.0035756499252884892,0.025678233951160142,0.000254231508170926,0.0009162880544932678,0.004144921353013028,0.002041033210437231,9.065679665799512e-06,0.013601646816428512,0.0003923773908638424,0.01607974179154471,0.00034123772377971063,0.0002177062101428454,0.005973386059321524
Chile,0.03247883378402671,0.0873949588017789,0.157124576340546,0.1218546914869921,0.07339789738180086,0.06495847711741934,0.01625408208462998,0.09751985816126169,0.05039190597460264,0.0019870377662974145,0.2038022311612431,0.0008533131790081169,0.00664417035022675,0.03415819307062358,0.009214277925763015,0.006438548704071253,0.004833577045110848,0.0026262220274560315,0.020345034950868562,0.0029887511754484253,0.00383466891317177,0.0008364529265262564,6.223967112670145e-05
China,0.09714692272024629,0.13962173650014562,0.019953431574781546,0.16298047114016737,0.14465642477171076,0.02614951062986208,0.02093818105340798,0.022153352384332223,0.19727279922947985,0.01663471827067153,0.04412364824799077,0.06613554678158173,0.013304198614825026,0.004782057230305499,0.003317072522251616,0.0005743009521252531,0.015740277465268692,0.00012892479808334668,0.004062570521285948,0.00018135937697340816,1.0506805044753299e-06,0.00014135999738694392,8.453661217416116e-08
Cameroon,0.6332603819751905,0.07756625418510414,0.0016005378515823606,0.08962381790374585,0.14729761901787494,0.01744760243711584,0.0002949644918113487,0.003770064314774718,1.0874948935955286e-07,0.007112651617172781,2.5882722144213287e-05,0.00011664193402576467,0.0009620653960044723,0.0023876506290934217,0.000511877860600487,0.002634677262520794,0.008598763506473041,0.001331631474801723,0.001463724420967076,2.892842844302585e-06,0.003208386075260473,0.0007817679493710762,3.538203151023305e-08
"Congo, Dem. Rep.",0.5738388682025701,0.08131736202520398,0.03337171733787593,0.1398105066542133,0.05587063573941776,0.009233184370469038,1.7317485964439873e-05,0.01806950277234354,0.023193891833658727,0.01196014136483787,0.000271891635246569,0.00013741362329615386,0.007646052637425039,0.010613997924615213,0.010694820567292797,0.0026888053988677893,0.013979075625312918,0.0035049849819255704,0.0012799588174180474,0.0006323003178879243,0.001255386799497366,0.0006106721246989993,1.511759960813602e-06
"Congo, Rep.",0.6074633377334709,0.08944985331296683,2.780815189229267e-06,0.005368176225532878,0.13861666184834243,0.0351254255901586,0.0011790833533039402,1.4335413025654716e-05,0.028303805120541814,0.017750897950020408,0.013147225418421806,0.016396060469162067,0.00827250567753456,0.0070897394971163276,0.012683624741720363,0.009090970824699082,0.009340064510148415,0.00028045626626895464,0.00019961419789422087,0.00021878884894425236,7.337296788896131e-07,5.0742588737502815e-06,7.841969848390139e-07
Colombia,0.24314296643270641,0.00728037987833487,0.10846946326618657,0.18610562480502096,0.2316055421240947,0.0537891701891234,2.8667431106209208e-05,0.10670748680974948,0.006036644739199207,0.0030780427831894924,0.043465494432425006,0.0004195449882271632,7.514214368048973e-06,0.004656941699900379,0.00110566980390469,2.9572741435914885e-08,0.0002063294401162593,0.00010556357254738795,0.0008435495085587364,0.002366595751174622,0.00031092107376849085,0.00024683028931728776,2.1027194239328432e-05
Comoros,0.590825607683999,0.052970841267953414,0.024630964210132472,9.358565607984318e-05,0.17865770246591858,0.013220517695438094,0.015587130257828123,0.007919410375613722,0.04494110766294572,0.010494419784903269,0.010118050893244747,0.024728140469660674,1.3065920092321675e-06,0.006047926451648466,0.00020361036548856304,0.0043979290668533745,0.0006674253582860731,0.0016854306308901501,0.011019162705361666,0.0003429350295740027,0.0011777754610315656,0.00022153266064978003,4.748725448924536e-05
Cabo Verde,0.6406260462138301,0.007425773612517134,0.05260263326209526,0.018724207643225868,0.08768924909656879,0.0016108050304772352,0.000527171209670035,0.014397408308679034,0.11306850427537729,0.001039226138175605,0.0018546483718713236,0.0013980728394888719,0.04645200462097517,0.002810007447620796,0.00044209850381521414,0.0023829922333656636,0.0021897833511767685,0.0025993900158792303,0.0014611938854116582,0.0005394114360552653,9.44170749523838e-05,6.369947245173697e-05,1.2559563196251937e-06
Costa Rica,0.015723938395951084,0.004241983276936337,0.052847317808026345,0.07884099311024181,0.04799545349510274,0.12422479139769242,0.00029569393438861377,0.3634114632138372,0.2707436488053322,0.0042079185480365785,0.0004107258789631146,0.002416085654170642,0.0006432387342519392,0.014044160510297434,0.007310063400639374,0.005189672206306844,0.0006931137078206729,0.003022938377141893,0.0006548361683380584,0.00032848243709276666,0.0024467038525939322,0.00027635117418212254,3.042591265578322e-05
Curacao,0.03595418340062408,0.22690672092003766,0.10551133921861398,0.0018893267215354728,0.006084853660594466,0.04043315441327485,0.005745673428722376,0.015240088540283497,0.0020583842178419015,5.964878868047554e-06,0.317395151430039,0.00013953282678529687,0.057536096540875645,0.025418463856516756,0.1454059569816035,0.0037723969712380686,4.7998254805967176e-05,0.0014724664822258707,8.334174671587285e-06,0.004782689202275207,0.0005643138977101605,0.0031700079322552043,0.00045690204860125597
Cayman Islands,0.09455089306834147,0.011736616181749714,0.05126980695944395,0.08597415703752978,0.004833890982626069,0.03633487734679816,0.003246064908713215,0.0016084624863335019,0.013447228602521358,0.026212040703867855,0.00027091958312907134,0.0006683794467200054,0.16252956082484474,0.11577312933978039,0.3483130990380813,0.02366490675684276,0.007006107747851916,0.011137578346197578,0.0003766140927977625,0.00015937350224857672,1.1122976500389636e-05,0.0004999731710740814,0.00037519689600640113
Cyprus,0.24090156972439206,0.026939117868422728,0.011030233770315211,0.16365754425088136,0.12124772791605218,0.007467418211884327,0.08605709461084163,0.0357901124996477,0.11853549328499022,0.07191225984035174,0.008666707133147376,0.07435408773555063,0.01300471704954806,0.0005816012482716709,0.002667514005520745,0.0004956390869067385,0.010771414855404183,0.0019827144142217667,0.002918009681377728,3.230297962600302e-05,0.00010931462080871099,0.0005326011009112262,0.00034480411092601733
