Indicativ,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31
hr,0.12088694966311168,3.3370695140208424,0.6838770066959868,3.477027462683741,1.6715512881446342,6.470796518266257,5.815022224954408,1.0934586578939882,0.6298599838140533,3.5425526244896597,14.839375113479424,1.9882162710592612,1.4178193129674999,0.4534457086463577,3.409548886381708,0.01796030887092595,2.219607484452065,0.233379972003445,2.913103207401825,2.5267170514726414,0.2739162488943208,6.645145132419277,3.7083545964757456,0.07238566352904324,0.09802457212462133,2.8268591579067466,0.7100731624919554,0.8878809741694332,0.2671066202764933,2.004841640017555,3.1042598385034648
hd,0.6569431350440159,11.248503647499781,1.4261031073408155,2.498791748012543,0.277035804827422,3.9584986561570314,18.009345964201366,2.7645033606356435,3.582678393788304,8.782789395384691,1.9411794021551068,2.187786693203087,1.4962965386146703,6.164090567687776,9.49104158232315,2.460074637387155,0.6827958446511255,1.9849818927136733,0.14034760953532852,0.3722342260644953,0.01636507635372247,1.779312890027632,0.0423756543596773,2.1774763313885703,1.520336395585841,0.17193983614842095,0.4296847548815669,1.4290033455915658,0.023097674274389697,3.722501892299316,0.001745351028690274
il,2.3189166619692942,0.6986559815361426,0.1458472143066305,1.9746869831369434,0.07889550961227745,0.07937088402440866,4.638410951203397,0.5992081875508483,0.24014716390819654,0.20125375578031848,1.6609313850571297,1.0280714077107351,0.4255188719958542,0.34701742135306457,3.358582282413488,0.12623212508613801,0.7828905836807295,2.501408510531196,0.043365301003683056,0.25729944364624074,1.1550565566867175,1.3500991224660053,0.04185762147738471,0.3468612467895903,11.897060710683856,4.515991926277201,1.050719013086704,8.627862052070245,0.20303141553336013,3.713077147733608,18.486816733594843
is,2.7784058301290604,3.6004925535943793,18.138404199382027,2.4256121788066194,0.6832968233976289,0.12335387320304841,0.010195234686304941,1.317985177646157,1.6509853560280763,1.319126038649918,0.7177979204111149,4.8799741577752975,0.03680830704236321,1.1672401727106045,0.08095215839097694,0.5015789326049027,3.8878603422930715,0.3216632501723666,3.958313098965599,0.03520101549035887,0.37484866370517483,0.5602040913094771,1.6542274188844093,9.087100400301692,4.3160541871969,0.009092182362072654,3.7634879516275617,0.606809178433145,2.2246552727170257,7.630671873533943,4.423815154599843
if,1.7775686475095662,37.0068706963689,16.820038834752328,4.3489312570231355,0.009880186117267353,9.668823460486179,0.8880474523817502,0.5869226546057752,4.667400898367185,0.6221375411661338,2.5874055326039915,0.8298630702070942,1.1817079411101021,3.211804380604933,0.02675445990675156,0.009565001774647381,4.86205271251043,3.201910460208932,1.08578304926486,0.039283954061109204,0.006071248298470003,0.7155140132489896,0.12088050486759458,0.005927172055386812,0.07240567177035835,0.22346367797672875,0.185300197479731,0.201066473300415,0.02018476051989053,0.00018567165302129718,0.37210681484247105
mm,0.09931895031775154,0.004968410420984656,0.2827783973993679,2.0629093889606644,0.11481365187866145,0.10393837391823908,0.02955662970234009,2.0234294033011855,0.02943084236639906,1.8903409253825176,0.6227018348201527,0.0257594673499612,0.20392233252484449,2.5002926383867097,0.5611337945400476,0.048143724737971565,0.19923320263657193,0.03198523222805202,2.946353026447245,2.4904680012009446,1.7944302677003063,2.6223897926314197,0.6730703773883153,4.195332015022036,0.08614300046226654,13.13959881480383,3.4940233593149375e-06,6.704869326051257,11.756046436680442,0.7774303677937899,0.5382847000151684
mh,1.3865132131261222,1.9509016943435096,0.45506466223641584,2.3655827034702366,0.09631909669685373,1.883308181622647,6.072126930969052e-08,2.6831967972847233,0.011336804677784366,12.287875257082574,0.3432675898971684,1.4042977812819515,0.1718545460366577,0.7163021906550879,0.34809667631130226,6.353019783810165,0.06528795079282629,4.058894263032317,1.3253879384010985,0.05429294141184567,0.052956153044378236,8.786311788196976,0.37388902750731917,0.0037746205746757347,0.6317572579285461,2.8244346371562745,0.014244059090712372,12.517014644135603,1.781946659102993,0.7453950620075002,0.7750946142574113
b,37.79732811460464,0.6074116991063337,5.0061049829037465,7.767750327528326,7.266975245101514,0.14708581354260764,0.07941978505658304,0.6708870907332711,3.522667870774097,6.681528365390309,2.295735604501831,0.03855019276315962,0.03127950250972758,0.6947828649750629,1.0864867602925157,6.900125419490365,3.5009405687216444,2.2854234261810795,0.6667162282000538,2.6730148876913744,0.943963084666832,0.39423001543797825,0.0372773042815541,0.0034141391178561797,0.03156532153958577,0.07549610669178833,0.3064359829941377,1.0825250972861808,0.36127349861610547,0.2547996769977778,0.15877013746005403
ms,0.24885157039131606,0.01484835070280065,0.015357898232506122,0.2349597948643566,0.05194571317389447,9.285748626475824,0.12437168891881226,0.38632695564305125,0.6215758282717011,0.0010686882327938776,0.4216093965875458,0.31302429383935926,0.4885851816146474,0.1266675074211326,9.527915639761643,7.052617449463701,2.187606707054711,0.04089098674650271,0.4205542716306563,2.439450195871597,4.944167856710354,0.06148203936535038,1.0071589792436402,0.5283756647408321,0.029786237514318453,0.20748573606619108,11.796103791180707,5.370159655191643,1.8785271853430292,1.086887202625816,2.100238830546064
nt,0.8123200983927088,0.0019790380879991564,0.05400804976306055,2.399377221210629,1.1509674343316127,0.41494935057591864,0.11285515846842988,1.407360277550168,5.028486980018903,0.4352218430238272,0.01907351525974063,1.0620501042308077,14.102891859172457,1.6694186227835572,0.8075343642179992,1.556196509334655,8.318416105859209,5.586035499619596,1.220442796873216,4.862465403842106,5.294560265486905,0.052797433676181324,0.0825008022908296,3.712524593794718,0.5297228009914765,0.8131031317970614,0.7281797334868294,3.7474434517032678,1.4427105838504544,0.07652920644047814,0.015273283674769992
