Indicativ,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31
hd,-0.5252771808469187,-2.1735619457355955,-0.7739271962420912,1.0244474286976697,-0.34110854288263937,-1.289406621506945,-2.750259134148007,-1.077539517357469,1.2266722974743838,-1.9206174908246485,0.9029370680757015,0.9585772849099317,0.7927449439877636,-1.6090115097254172,1.9965564015513604,1.0164798806186992,-0.5355130761741231,-0.9130675741366258,-0.24278796511532033,0.39539647816727963,-0.08290556114377029,-0.8644717542011449,-0.1334083012074753,-0.9563158783494076,-0.7990877837547334,-0.2687279873447068,-0.4248147796984677,-0.7747137569118404,-0.09849377236781855,1.2503802600671983,0.02707484869855951
il,0.9868865172992805,0.5416968822553623,-0.24749915153144464,0.9106967293877339,-0.18203327727961327,0.18258086233297197,1.39575520758671,-0.5016646676529608,0.3175874821863139,-0.29073454804638155,-0.835219241710818,0.6571072905078049,0.42275043020470016,0.38176866944301124,-1.1876887465214372,0.23025527689105832,0.5734230943604434,-1.0249836947108486,-0.13495712808720736,0.32873357956165833,-0.6965082582485445,-0.7530216673082666,-0.13259035040492792,0.3816827526253025,-2.2353446039676315,-1.3772133491352845,-0.6643056416262131,-1.9036023906975705,-0.29201574362354354,1.2487963813400955,-2.7864786071508902
is,-1.080245550166352,1.2297182085785503,2.7600959700235923,-1.00933498656233,0.5357094976076161,0.2276150846171676,0.0654369816560029,-0.7440119452074573,-0.8327147467961582,-0.7443338876021737,0.5490675063893947,1.4316386227905509,-0.1243361932736907,-0.7001720306742151,0.18439063567386024,-0.45898055698913764,-1.2778502822173994,0.3675575670182753,1.2893764002670254,-0.12159122709287346,0.3967826089386647,0.48506259219814113,-0.8335319525557804,-1.9536074754481025,1.3463813570540455,0.061795765162918084,-1.2572449799794676,0.5048364635621333,0.9666205121665634,1.7902184746237704,-1.3630856044034323
if,-0.8640479338289151,3.942446663237809,-2.6578969714035194,-1.3514995848869933,0.06441799569415595,-2.0151689391721472,-0.6107208282024887,0.49649523153241354,1.4001101304233932,0.5111729328610584,-1.0424539911639628,-0.590374871998275,0.7044979313427709,-1.1614464429555382,0.10600411860317333,-0.06338218002997292,-1.4290073965009338,-1.1596561530418192,-0.6752991046130903,0.12844944805512348,-0.050496774999571996,0.5481932921557644,-0.22532157474238834,-0.04989401029444777,0.17438572803859387,0.3063572175585655,0.27897326563935626,0.2905992408561564,0.09207388021775778,-0.008830747095741385,-0.39532880268686776
mm,0.20423995479204263,-0.0456807659394362,-0.34462577806620165,-0.930817889473273,-0.21959447577076677,0.20893567681384728,0.11141716418480051,-0.9218678589616278,-0.1111798263800028,-0.8910348975548921,0.5114047033656064,0.10401430808779964,-0.29265573573814474,1.0247550478638388,0.485464925310593,0.14219832766227614,-0.28927140388804434,0.11590426021411744,-1.1124155118964512,-1.022739732534332,-0.8681363443803791,-1.0494778286868165,-0.5316855823727895,1.3274183388477252,0.19021056804013767,2.349176771172748,0.0012113999384646965,1.6781075999296142,-2.222057493271895,0.5714199458134027,0.475478258184707
mh,0.7631091334225865,-0.9051953996923945,0.4371809215179629,0.9967671420434656,0.20113184882727703,-0.8893758689561531,-0.00015969637788650662,1.0615755530623248,-0.06900331850476048,2.2717631056020515,0.37970039209462314,-0.7679876744703782,0.2686613283213577,-0.5484951413414133,0.38236187578097625,-1.6334834891116188,-0.16559269106149282,-1.3056552341539374,0.7460984748198201,0.15100673956143543,0.149136126671705,1.9210025900666365,-0.39627438922175373,0.0398163363629027,-0.5151097439672333,-1.0891568057931957,-0.07734665356755378,2.292846735073445,-0.8651113204803506,0.559522945055116,-0.5705608977033928
b,-3.9843290285986592,0.5050870356925231,1.4500221008038394,1.8062267680338187,-1.7470345168148909,-0.24854786598942114,0.18263709843228662,-0.5308225486054384,1.2163554191621444,1.6751841431508143,-0.9819414208040966,-0.12724417849366249,0.11461845860979637,0.5401933017814332,-0.6755179045168647,1.7023667866197203,1.2125984656361266,0.9797335551036583,-0.5291699309711605,1.0595594616775301,-0.629654266689323,-0.40691105475761,-0.12512580788251765,-0.03786737949079121,-0.1151409355816861,0.1780684273265509,0.35875216077054856,0.6742852073567952,-0.3895316025931196,-0.3271327931269911,-0.2582314034605791
ms,-0.3232919107623212,-0.07897029375136116,-0.08031386715662862,-0.31413868568361597,0.14770646408683577,1.9748454175250905,0.22855220267129553,-0.4028117691553725,-0.5109421179293342,-0.02118605809898171,0.4208039288870401,-0.36258820087329213,0.4529964417941406,0.23065201737005403,2.000431095714092,1.7210750503027907,-0.95853785369331,0.1310504270635206,-0.42027704444196773,-1.0122099990940965,-1.4410241149329692,0.16069367297266912,-0.6503897072389205,-0.4710814995212074,0.11184909367542376,-0.2952016415059381,2.22583997454801,1.501821246081068,0.8882462596848191,-0.6756423795935562,-0.9392019531651946
nt,0.5841013964415233,-0.02883046993997228,0.15061002921613653,-1.003861759859625,0.6952742785543544,-0.41746703731179297,0.21771349649652033,-0.7688246331713552,1.4532599669735393,0.4275431838656855,-0.08950349942371559,-0.667878015641284,-2.4337655147635817,0.8373504771414979,0.5823782559226942,0.8084568843918363,-1.8691534887378465,1.5317097994856044,0.7159510979716079,1.4290680423316744,1.4912126982776464,-0.14891246470324818,-0.18614600979378637,1.2487034593504498,-0.4716816473177852,-0.5843828499834388,0.553023948906797,-1.2545621745116398,0.7784204809851741,0.1792826447400887,-0.08009231638180515
ot,0.8913195839368337,0.7378318160467442,-0.05768700448179316,1.1341334020554186,0.5624891699062928,0.3481562534123755,0.6211561453763542,0.4507709555626733,0.6855154129373394,0.3446347577782675,0.6842797480945593,0.0859892067884581,-0.8532458727568921,-1.074924052838817,-0.9876129948842831,0.00036755210507576617,0.3428307780513053,1.4300566122635705,-0.15394292184338781,0.04601945357559643,0.21257231088184803,-0.5043045460820013,2.610994634972524,-1.319029580198052,1.0730649731368538,0.0477429070261803,1.2003772361268883,0.0920256499864422,-1.2897507453753863,1.5723000214885596,0.3874778697346356
ph,-0.20757148749758753,0.4313063326431654,-0.8457783014176623,0.47196904278342383,1.358625289162307,-0.32939497376285815,-0.1735581771540901,-1.7963246690522279,-0.22668268418562193,-0.2539775587596717,0.7457584624947735,0.49795567808699315,-0.02461944111351374,2.3133530482322975,-0.034873488961284206,-0.62732666965905,1.3083620109777303,-0.022288878480712523,0.37267335475189817,1.1135757039103684,0.843001381025279,0.8644835297682275,-0.5327105745000237,-0.1459845424168067,0.6583259809330168,0.8227807178713779,1.6960615253651572,-1.4784475349385522,-0.3409193322458522,-0.5582942487569498,1.146552264407046
sj,0.2666417495446228,-0.6278095077680763,0.14293906308476623,-0.418635049246204,-0.9197249875592717,1.1499736916088554,0.6098995995339086,0.8233889443163841,1.6473926347811656,0.05455272738198664,0.7162043885671293,-1.4063288153637579,1.2618022610641915,-0.015589250240487356,0.23744260734843653,-1.1338670360417409,0.29529424111371505,-0.16024895733808872,-0.5977662333067874,0.8888298690141379,-0.8480992208986347,0.44814507273498083,-1.496091833536901,1.157366879144415,-0.854689837921371,1.7938636982037925,-0.08328669918767055,-1.3334271658141215,1.187865242028943,1.5259368665973592,0.6722157441809288
sm,0.2950503499271364,0.4355577529409308,-0.35220105045861594,0.3196939641028504,-0.0963337988284205,0.34587172144466166,-0.30438854117932274,0.6416270579870932,-0.42971593988078627,-0.47397811271764306,-0.2666200695822159,-0.755321651447677,1.4251193467241565,-0.1741483712805667,0.4229602409435999,-1.555848327289896,-0.3748129474092246,2.5854945705163246,0.16308392589176132,-0.5763502090279842,0.38631323479189134,-1.8645789741878886,1.2898585054068505,0.05994063258884155,-0.5519168200633191,0.9374672297340093,-0.4967453301339306,-0.5244617150549054,0.5046229454855776,-1.6306748394457593,-1.2059080860139684
sb,-1.4129575370799425,-1.002525837904618,-0.08910221736250067,-0.8334114520934671,0.8364338286163214,-0.9305920698739917,0.5746473038427418,2.194242251874737,0.4154748998229481,0.2492997564278163,0.5959631589482155,0.9230742050377252,-0.0068337951082499335,-0.2831451402940169,-0.16418834550661365,-0.22830409646149738,-0.09002745387109355,0.47775486002309847,0.4551697117755899,-2.7454805291660644,1.097294138886301,-1.2385967772312052,-0.5635672256804102,0.16787820023732067,-0.8203244964798551,0.06905923777455658,-0.2709125980921609,-0.6950683987023608,-1.3627903894608924,-1.5505328213778442,-0.9161650862697431
sv,0.548936157201586,-0.005644183540955663,0.5796316536524626,-2.3066107859961273,-0.4796862536517471,1.0833496077059845,0.3065731869180868,-0.006278091906530156,0.8860157783398276,0.6474672979235628,-0.7180421673226574,0.331187098485905,-1.4237149679869698,-1.9127861929323335,-0.4722516150901392,-0.2141850367371644,1.0663186590752822,-1.1770887811907258,1.0406910847819952,0.5048800461876227,-0.6540800348638383,-2.29161846673687,-1.2055123284028684,-0.22359874893649823,-0.09897739841357048,-1.5303619827687602,0.1783291597200606,0.29776025148299257,0.3863816838894021,-0.8839831015684535,2.2925642562727298
tr,1.5768168379660248,0.5185064051320094,0.39133273123091,1.6845433564341608,0.26978580477117137,-0.15259785251818558,-1.3071750039162255,0.7042817408402883,-0.3846821628544348,1.3650012402193439,1.0142599130940737,0.1273687960682072,1.2656253111653601,-0.5741381438090126,-0.7448310887962293,2.4259832515173887,0.21117589609031234,0.47769875303934733,1.3523525579605258,-0.05951563485102226,0.16474453316560472,-0.2444781446176528,-0.596201535298589,1.3775833878294161,-0.537840436058598,0.7298148766635929,-1.1944685887544109,0.6286151657298115,1.8990493782287652,-1.197658200117905,0.9874879172261987
tm,-1.3689061472040316,0.9424984373137445,-0.5591142235655296,0.6540762504602753,-1.001256384763977,0.9117321390672629,-0.057386721877984784,1.688391118833102,-2.334692890292834,-1.8635393551943136,0.2653805360140234,0.10257731987924061,-1.5638860674741597,0.28251615635313587,0.20259915647621277,-0.16396424579769597,-0.9097274467356631,-1.1049605932778135,0.8178175698292145,0.27038696688036057,-1.6427542559588364,1.3915944331393832,1.255438959386769,-0.42744121019196457,-1.3969146880430185,0.035568058876968345,0.04187340879590079,-1.0708017400617336,0.9882500592765118,-1.2493927729344516,1.1762073659334995
tl,0.44431029846264813,-1.637887558152401,-0.18106263997767455,-0.5434120864475904,-1.8765810905838076,-1.9960973408699374,2.397763121933446,0.502280368773691,1.0032208897483594,-0.20448710397005038,1.2921118608355795,-1.8273212353976829,-0.3440068722925291,0.6821913716623297,0.6768511733524762,0.10169819233747021,-0.05667596824575426,0.5428217655000157,-0.11084349525646743,-0.4773813544149594,-0.05559889126074959,1.1523011629144084,-0.2628810475044514,-1.7472752142068515,0.8576247339691903,-0.14415269546266885,0.2004888605477487,-0.04260218975718097,1.4192253331103033,-0.715766724612953,-0.5036004339548017
vl,0.15599972463493472,-0.883376204165799,-0.5613273006840818,-0.4834600185745748,-0.24697164114104805,-0.8764391880322453,-0.7202065581994681,-0.8660442044375344,-1.8816401962111322,0.5261170776130597,-0.4991196157828331,-0.4183223731816097,1.0978646584283338,0.8680160315011096,-2.981983739939861,-0.24202527480349315,-1.6008647728173555,1.4710413041250996,-1.0780948394513523,-1.0664871311930806,-1.2830833745413837,-0.22732232435328803,-0.8019066812467187,-0.6730726949216294,-0.8495679941985629,-1.9857271843002067,0.9551508019211217,-0.20879097012608194,0.5821674259835496,1.3996976938613406,1.0424581536545625
vs,0.9142223081141003,0.7527024553372639,3.4269852149960105,-1.0856907472935378,0.03359907144378236,-1.6425473830748405,-0.901235916505156,0.9372501671446045,-0.5604503036772116,-0.7247362177214868,-0.8233259676345998,-0.5248532227329231,0.7646518703182208,-0.14033010847748006,0.04461088727433536,0.616572437621874,1.2706002016885114,-0.6369435635641494,-1.0365375957404037,-1.0007822597919918,-0.987122023199094,0.7555889049546141,-0.16888915824453798,0.9219720976716843,1.419264778655089,0.45034589772698164,0.7384028717836401,-2.2723603007680953,-0.6213892399293267,-0.14719430551485302,0.09476576579005368
vn,0.6137406300501826,0.22622136770171172,-0.42166126072175836,-0.17238763100588225,0.04645137279832266,0.35405946769969066,-0.05390051700642068,0.8774273118504893,-0.38303207684365065,0.04218519875367134,-1.572358584265974,-0.6773455409544231,1.1269407293030584,2.21872535565682,1.7765438250888868,0.5789050216637504,-0.6812966008567567,0.46113957873755224,0.27610774318860953,-0.04812273759862577,-0.5057226711097337,-0.7934066604530063,0.23156645441758866,0.19753410936627938,1.178784927692308,-1.0762010257552035,-1.8453396289976516,0.8997197428004112,-0.9830986048655083,1.3399808586774604,1.5381547728256395
