Siruta,Localitate,Carne,Peste,LegumeFructe,Uleiuri,Lactate,Morarit,Panificatie,Populatie,Judet
115897,Brancovenesti,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4010,ms
148667,Fratautii Noi,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5885,sv
83133,Municipiul Odorheiu Secuiesc,4.37956204379562,0.0,21.16788321167883,0.0,29.927007299270077,0.0,48.9051094890511,38590,hr
1213,Municipiul Aiud,15.909090909090908,0.0,0.0,2.272727272727273,11.363636363636363,34.090909090909086,52.27272727272727,26318,ab
140477,Carastelec,,,,,,,,1061,sj
107715,Campulung La Tisa,,,,,,,,2510,mm
91330,Soimus,,,,,,,,3500,hd
74949,Rojiste,,,,,,,,2441,dj
33989,Nimigea,,,,,,,,5421,bn
42183,Vama Buzaului,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3547,bv
74956,Talpas,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1259,dj
83151,Bradesti,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2023,hr
165069,Oltenesti,,,,,,,,2713,vs
66768,Contesti,,,,,,,,4326,db
99539,Todiresti,,,,,,,,5334,is
17619,Musatesti,,,,,,,,3684,ag
107733,Copalnic-Manastur,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5663,mm
124117,Oras Roznov,,,,,,,,10327,nt
148694,Fratautii Vechi,0.0,0.0,0.0,0.0,0.0,23.809523809523807,76.19047619047619,5322,sv
140501,Chiesd,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2602,sj
132315,Banesti,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5642,ph
50399,Valcelele,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1494,bz
25825,Targu Trotus,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5715,bc
50415,Zarnesti,inf,,,,,,,5076,bz
9459,Oras Chisineu-Cris,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8437,ar
132342,Bertea,,,,,,,,3183,ph
115959,Ceuasu De Campie,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6097,ms
124153,Sagna,,,,,,,,5336,nt
148729,Frumosu,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3496,sv
42236,Vistea,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2221,bv
83197,Feliceni,,,,,,,,3335,hr
156927,Fardea,,,,,,,,1743,tm
58623,Mociu,,,,,,,,3336,cj
140547,Cizer,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2236,sj
25861,Traian,inf,,,,,,,3170,bc
165130,Osesti,,,,,,,,3444,vs
99600,Trifesti,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4010,is
9495,Oras Curtici,0.0,0.0,88.67924528301887,0.0,0.0,0.0,11.320754716981133,8716,ar
132379,Boldesti-Gradistea,,,,,,,,1774,ph
34075,Nuseni,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2857,bn
148765,Fundu Moldovei,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4050,sv
140583,Coseiu,,,,,,,,1178,sj
66857,Corbii Mari,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8067,db
50479,Ziduri,0.0,0.0,0.0,50.0,0.0,50.0,0.0,4427,bz
124206,Sabaoani,0.0,0.0,0.0,0.0,0.0,0.0,100.0,11902,nt
91447,Tomesti,,,,,,,,1042,hd
132404,Brebu,0.0,0.0,0.0,0.0,12.5,0.0,87.5,7156,ph
173374,Stoilesti,,,,,,,,3821,vl
17726,Negrasi,,,,,,,,2047,ag
9538,Oras Ineu,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9581,ar
42307,Voila,,,,,,,,3152,bv
165185,Padureni,,,,,,,,4071,vs
1348,Municipiul Blaj,55.66502463054187,0.0,0.0,0.0,31.527093596059114,1.9704433497536946,66.50246305418719,20994,ab
124233,Secuieni,,,,,,,,3242,nt
25932,Ungureni,,,,,,,,3918,bc
157004,Foeni,,,,,,,,1802,tm
116046,Chetani,,,,,,,,2623,ms
140627,Crasna,0.0,0.0,0.0,0.0,0.0,100.0,0.0,6722,sj
99673,Tibana,,,,,,,,8177,is
75098,Municipiul Galati,9.501738122827346,0.0,0.0,33.1981460023175,10.602549246813442,3.0127462340672073,53.18655851680185,304610,gl
107868,Coroieni,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2398,mm
58721,Moldovenesti,,,,,,,,3228,cj
157031,Gavojdia,,,,,,,,2954,tm
9574,Oras Lipova,0.0,0.0,0.0,0.0,0.0,0.0,100.0,11396,ar
132459,Calugareni,,,,,,,,1207,ph
17771,Nucsoara,,,,,,,,1446,ag
34155,Parva,,,,,,,,2594,bn
75114,Sendreni,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4527,gl
50549,Unguriu,,,,,,,,2303,bz
83320,Municipiul Miercurea Ciuc,11.194029850746269,0.0,0.3731343283582089,0.0,25.37313432835821,0.18656716417910446,74.06716417910447,42130,hr
34173,Petru Rares,,,,,,,,3823,bn
140672,Creaca,,,,,,,,2783,sj
50564,Florica,,,,,,,,1351,bz
132486,Carbunesti,,,,,,,,1741,ph
66955,Cornatelu,,,,,,,,1426,db
148872,Galanesti,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2851,sv
91535,Toplita,,,,,,,,770,hd
75150,Vanatori,141.73913043478262,0.0,0.0,0.0,0.0,1.7391304347826086,98.26086956521739,5630,gl
107920,Cupseni,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3489,mm
165274,Perieni,,,,,,,,3749,vs
9627,Oras Nadlac,0.0,0.0,0.0,0.0,0.0,100.0,0.0,8002,ar
132510,Ceptura,94.64285714285714,0.0,75.0,0.0,0.0,25.0,0.0,4646,ph
157086,Oras Gataia,2035.7142857142858,0.0,0.0,0.0,0.0,0.0,100.0,6496,tm
42398,Vulcan,,,,,,,,5007,bv
116126,Chiheru De Jos,,,,,,,,1568,ms
17824,Oarja,inf,,,,,,,2835,ag
58794,Palatca,,,,,,,,1124,cj
124331,Stanita,,,,,,,,2191,nt
26029,Urechesti,,,,,,,,3766,bc
83375,Pauleni-Ciuc,,,,,,,,1922,hr
1455,Oras Campeni,8.771929824561402,0.0,0.0,0.0,0.0,0.0,100.0,7629,ab
9654,Oras Pancota,0.0,0.9302325581395349,0.0,0.0,1.8604651162790697,0.0,97.20930232558139,8126,ar
148916,Gramesti,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2992,sv
17851,Pietrosani,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5670,ag
34235,Prundu Bargaului,,,,,,,,6455,bn
75203,Municipiul Tecuci,13.309352517985612,0.0,0.3597122302158274,1.079136690647482,5.755395683453238,4.316546762589928,88.48920863309353,45487,gl
99780,Tibanesti,,,,,,,,8305,is
107975,Desesti,0.0,0.0,12.5,0.0,0.0,0.0,87.5,2371,mm
67014,Cornesti,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6266,db
116171,Coroisanmartin,,,,,,,,1519,ms
42449,Sinca Noua,,,,,,,,1596,bv
75221,Draganesti,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6608,gl
34262,Rebra,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2769,bn
42456,Crizbav,,,,,,,,2790,bv
9690,Oras Sebis,8.695652173913043,0.0,0.0,0.0,0.0,0.0,100.0,6445,ar
165336,Poienesti,,,,,,,,2935,vs
132574,Cerasu,,,,,,,,4645,ph
173533,Stroesti,inf,,,,,,,2761,vl
42464,Sambata De Sus,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1527,bv
140770,Cristolt,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1254,sj
26083,Valea Seaca,,,,,,,,4339,bc
83428,Oras Baile Tusnad,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1684,hr
34280,Rebrisoara,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4968,bn
42472,Holbav,,,,,,,,1428,bv
58856,Panticeu,,,,,,,,1733,cj
148970,Granicesti,,,,,,,,5643,sv
91624,Totesti,,,,,,,,1906,hd
42480,Dragus,0.0,0.0,72.72727272727273,0.0,27.27272727272727,0.0,0.0,1102,bv
108017,Oras Dragomiresti,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3262,mm
17913,Poienarii De Arges,,,,,,,,999,ag
124411,Stefan Cel Mare,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3127,nt
75258,Munteni,0.0,0.0,0.0,0.0,0.0,100.0,0.0,7787,gl
116224,Cozma,,,,,,,,537,ms
42498,Augustin,,,,,,,,2023,bv
108035,Dumbravita,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4331,mm
26118,Vultureni,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2101,bc
83464,Oras Balan,68.51851851851852,0.0,0.0,0.0,0.0,0.0,100.0,7931,hr
157193,Ghizela,,,,,,,,1179,tm
9743,Almas,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2625,ar
140823,Criseni,inf,,,,,,,3053,sj
34333,Rodna,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6449,bn
173597,Sutesti,,,,,,,,2171,vl
83491,Oras Borsec,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2772,hr
58918,Petrestii De Jos,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1541,cj
99879,Tiganasi,,,,,,,,4809,is
132645,Chiojdeanca,,,,,,,,1591,ph
91688,Turdas,,,,,,,,2098,hd
165416,Pogana,,,,,,,,3339,vs
17968,Poienarii De Muscel,,,,,,,,3411,ag
67121,Costestii Din Vale,,,,,,,,3545,db
34360,Romuli,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1798,bn
149049,Horodniceni,0.0,0.0,0.0,0.0,76.5625,0.0,23.4375,3686,sv
157246,Giarmata,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7222,tm
116288,Craciunesti,,,,,,,,4355,ms
83525,Oras Cristuru Secuiesc,87.2340425531915,0.0,0.0,0.0,72.3404255319149,0.0,27.659574468085108,10801,hr
9798,Apateu,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3431,ar
140869,Cuzaplac,,,,,,,,1713,sj
75338,Oras Beresti,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3404,gl
108106,Farcasa,0.0,0.0,0.0,0.0,0.0,80.0,20.0,3920,mm
132681,Ciorani,0.0,0.0,0.0,0.0,71.42857142857143,28.57142857142857,0.0,6751,ph
124493,Tarcau,,,,,,,,3493,nt
91731,General Berthelot,,,,,,,,918,hd
99922,Tutora,,,,,,,,2153,is
157273,Giera,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1459,tm
165470,Puiesti,,,,,,,,4966,vs
34397,Salva,,,,,,,,2831,bn
75356,Beresti-Meria,,,,,,,,3846,gl
67167,Crangurile,,,,,,,,3445,db
50790,Municipiul Resita,145.42936288088643,0.0,0.8310249307479225,0.0,0.0,0.0,99.16897506925207,88613,cs
9832,Archis,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1545,ar
83561,Municipiul Gheorgheni,112.5,0.0,0.6944444444444444,0.0,0.0,0.0,99.30555555555556,20031,hr
18028,Poiana Lacului,0.0,0.0,0.0,0.0,0.0,5.88235294117647,94.11764705882352,6515,ag
58990,Ploscos,0.0,0.0,0.0,0.0,0.0,0.0,100.0,690,cj
132716,Cocorastii Mislii,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3379,ph
149101,Horodnic De Jos,704.0,0.0,0.0,0.0,100.0,0.0,0.0,2458,sv
173686,Sirineasa,,,,,,,,2360,vl
116340,Craiesti,,,,,,,,907,ms
34422,Silivasu De Campie,,,,,,,,1015,bn
108151,Giulesti,0.0,0.0,0.0,0.0,40.0,0.0,60.0,3212,mm
99968,Valea Seaca,0.0,0.0,0.0,0.0,0.0,100.0,0.0,6176,is
157317,Giulvaz,inf,,,,,,,3217,tm
149138,Iacobeni,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2153,sv
91795,Vata De Jos,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3626,hd
124563,Tasca,,,,,,,,2622,nt
132752,Colceag,,,,,,,,4785,ph
140958,Dobrin,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1677,sj
9887,Bata,,,,,,,,1059,ar
1696,Oras Cugir,8892.307692307691,0.0,0.0,0.0,0.0,0.0,100.0,26768,ab
59041,Poieni,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5052,cj
100004,Victoria,,,,,,,,4534,is
116395,Cucerdea,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1414,ms
34477,Sanmihaiu De Campie,,,,,,,,1420,bn
108204,Ieud,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4396,mm
157362,Jamu Mare,,,,,,,,3082,tm
26289,Zemes,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4927,bc
83632,Municipiul Toplita,71.42857142857143,0.0,0.0,0.0,0.0,0.0,100.0,16042,hr
173748,Stefanesti,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3266,vl
67256,Darmanesti,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4888,db
42682,Municipiul Braila,19.565217391304348,0.0,7.246376811594203,0.0,7.971014492753622,5.434782608695652,79.34782608695652,210699,br
149183,Izvoarele Sucevei,,,,,,,,2235,sv
108222,Lapus,,,,,,,,3704,mm
132805,Cornu,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4288,ph
50889,Oras Anina,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9343,cs
124616,Tazlau,,,,,,,,2812,nt
9930,Beliu,,,,,,,,3025,ar
26320,Sarata,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2225,bc
75472,Oras Targu Bujor,,,,,,,,7395,gl
108240,Leordina,,,,,,,,2435,mm
42708,Chiscani,0.0,0.0,0.0,0.0,0.0,4.938271604938271,95.06172839506173,5793,br
116439,Cuci,,,,,,,,1983,ms
124634,Tamaseni,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9928,nt
67292,Dobra,,,,,,,,3632,db
141027,Dragu,,,,,,,,1354,sj
26338,Buciumi,,,,,,,,3242,bc
173793,Susani,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3222,vl
149227,Oras Liteni,0.0,0.0,0.0,0.0,25.0,75.0,0.0,10359,sv
165611,Pungesti,,,,,,,,3374,vs
26346,Gioseni,,,,,,,,4203,bc
50923,Oras Baile Herculane,,,,,,,,5167,cs
132841,Cosminele,,,,,,,,1025,ph
108268,Miresu Mare,,,,,,,,4813,mm
26353,Odobesti,,,,,,,,2459,bc
18162,Popesti,,,,,,,,2014,ag
157424,Jebel,,,,,,,,3595,tm
34547,Spermezeu,,,,,,,,3775,bn
124661,Timisesti,300.0,0.0,0.0,0.0,0.0,100.0,0.0,4104,nt
100086,Vanatori,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4705,is
26361,Prajesti,,,,,,,,2335,bc
59130,Recea-Cristur,,,,,,,,1380,cj
75515,Barcea,0.0,0.0,0.0,0.0,0.0,25.0,75.0,6462,gl
67327,Dragodana,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6703,db
42753,Oras Faurei,0.0,0.0,0.0,0.0,14.285714285714285,0.0,85.71428571428571,4076,br
1794,Oras Ocna Mures,1.7543859649122806,0.0,0.0,0.0,0.0,46.49122807017544,53.50877192982456,14641,ab
157451,Lenauheim,,,,,,,,6382,tm
26379,Itesti,,,,,,,,1499,bc
116493,Danes,,,,,,,,5706,ms
42771,Surdila-Greci,,,,,,,,1519,br
10006,Birchis,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1889,ar
75542,Balabanesti,,,,,,,,2064,gl
50969,Oras Bocsa,775.0,0.0,0.0,0.0,0.0,0.0,100.0,19160,cs
141081,Fildu De Jos,,,,,,,,1372,sj
173855,Tetoiu,,,,,,,,2464,vl
91937,Valisoara,,,,,,,,1210,hd
132896,Drajna,,,,,,,,5416,ph
83749,Oras Vlahita,0.0,0.0,0.0,0.0,13.636363636363635,0.0,86.36363636363636,7649,hr
149290,Marginea,0.0,0.0,0.0,0.0,0.0,0.0,100.0,11061,sv
50987,Ocna De Fier,,,,,,,,724,cs
124723,Trifesti,inf,,,,,,,5063,nt
100148,Vladeni,,,,,,,,4432,is
34618,Sant,,,,,,,,3509,bn
157497,Liebling,464.28571428571433,0.0,0.0,0.0,0.0,100.0,0.0,4075,tm
108348,Moisei,0.0,0.0,0.0,5.555555555555555,0.0,0.0,94.44444444444444,9295,mm
116545,Deda,,,,,,,,4348,ms
18242,Priboieni,,,,,,,,3532,ag
51010,Municipiul Caransebes,12.962962962962962,0.0,0.0,0.0,0.0,0.0,100.0,30527,cs
10051,Barsa,,,,,,,,1834,ar
149316,Malini,0.0,0.0,0.0,0.0,90.0,0.0,10.0,7842,sv
42824,Baraganul,,,,,,,,3194,br
83785,Atid,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3075,hr
141134,Galgau,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2426,sj
67407,Dragomiresti,,,,,,,,8785,db
91982,Vetel,,,,,,,,2849,hd
108366,Oarta De Jos,,,,,,,,1183,mm
124750,Tupilati,,,,,,,,2195,nt
1874,Municipiul Sebes,0.36429872495446264,0.0,0.546448087431694,0.0,85.61020036429873,0.0,13.843351548269581,32552,ab
34645,Sieu,,,,,,,,2994,bn
165719,Rebricea,,,,,,,,3760,vs
157530,Lovrin,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4230,tm
42842,Bertestii De Jos,,,,,,,,3118,br
75613,Balasesti,,,,,,,,2350,gl
59238,Risca,,,,,,,,1494,cj
173935,Tomsani,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3733,vl
116590,Eremitu,,,,,,,,4097,ms
51056,Oras Moldova Noua,29.629629629629626,0.0,0.0,0.0,0.0,0.0,100.0,13560,cs
108400,Ocna Sugatag,212.5,0.0,0.0,0.0,100.0,0.0,0.0,4186,mm
10104,Barzava,,,,,,,,2543,ar
149370,Manastirea Humorului,,,,,,,,3732,sv
100219,Voinesti,,,,,,,,8096,is
34690,Sieu-Magherus,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4537,bn
124803,Tibucani,,,,,,,,4124,nt
83847,Avramesti,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2785,hr
67470,Finta,,,,,,,,4149,db
1936,Oras Zlatna,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7974,ab
59283,Sacuieu,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1494,cj
157585,Margina,,,,,,,,2285,tm
75668,Baleni,,,,,,,,2441,gl
133018,Draganesti,0.0,0.0,0.0,0.0,50.0,50.0,0.0,4877,ph
18331,Ratesti,,,,,,,,3064,ag
42913,Bordei Verde,,,,,,,,2696,br
149414,Moara,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5546,sv
108455,Petrova,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2495,mm
75686,Baneasa,,,,,,,,2149,gl
116652,Ernei,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5970,ms
51118,Oras Oravita,3.225806451612903,0.0,0.0,0.0,44.086021505376344,0.0,55.91397849462365,13361,cs
100273,Bals,,,,,,,,3650,is
124849,Urecheni,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4150,nt
141232,Garbou,,,,,,,,2163,sj
108473,Poienile De Sub Munte,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10261,mm
100282,Costesti,,,,,,,,1831,is
165817,Rosiesti,,,,,,,,3269,vs
75711,Branistea,,,,,,,,4363,gl
59327,Savadisla,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4176,cj
92097,Vorta,,,,,,,,793,hd
67522,Glodeni,,,,,,,,4356,db
26564,Municipiul Oradea,40.88888888888889,0.0,0.0,0.33333333333333337,0.2222222222222222,1.5555555555555556,97.88888888888889,222850,bh
174021,Vaideeni,0.0,0.0,50.0,0.0,0.0,0.0,50.0,3988,vl
108491,Remetea Chioarului,,,,,,,,2878,mm
34770,Sieu-Odorhei,,,,,,,,2367,bn
10195,Bocsig,,,,,,,,3396,ar
124885,Valea Ursului,,,,,,,,4282,nt
100308,Draguseni,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1513,is
26582,Sanmartin,0.0,0.0,0.0,3.9215686274509802,3.9215686274509802,0.0,92.15686274509804,10814,bh
42968,Ciocile,,,,,,,,2630,br
100317,Fantanele,,,,,,,,2108,is
133090,Dumbrava,,,,,,,,4474,ph
83936,Bilbor,,,,,,,,2678,hr
100326,Harmanesti,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2496,is
18411,Recea,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2769,ag
100335,Rachiteni,inf,,,,,,,3439,is
157683,Masloc,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2476,tm
116723,Faragau,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1738,ms
75766,Brahasesti,,,,,,,,9812,gl
100344,Roscani,,,,,,,,1559,is
83963,Capalnita,,,,,,,,2125,hr
149502,Moldova-Sulita,,,,,,,,2075,sv
10239,Brazii,,,,,,,,1226,ar
100353,Valea Lupului,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6467,is
141312,Halmasd,,,,,,,,2427,sj
51207,Oras Otelu Rosu,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,100.0,12695,cs
174085,Valea Mare,,,,,,,,2616,vl
108552,Remeti,,,,,,,,3217,mm
165899,Solesti,,,,,,,,3837,vs
67595,Gura Ocnitei,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7312,db
43019,Ciresu,0.0,0.0,0.0,0.0,80.0,20.0,0.0,3088,br
100362,Ciohorani,,,,,,,,2026,is
124938,Alexandru Cel Bun,,,,,,,,6040,nt
83981,Ciucsangeorgiu,0.0,0.0,50.0,0.0,0.0,0.0,50.0,5028,hr
92177,Zam,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1680,hd
59416,Sic,0.0,0.0,0.0,0.0,0.0,5.555555555555555,94.44444444444444,2405,cj
26653,Santandrei,0.0,0.0,0.0,0.0,0.0,38.88888888888889,61.111111111111114,5726,bh
149539,Moldovita,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5261,sv
34850,Sieut,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2651,bn
59434,Sancraiu,,,,,,,,1572,cj
75819,Buciumeni,,,,,,,,2551,gl
157736,Manastiur,,,,,,,,1731,tm
18475,Rociu,,,,,,,,2504,ag
51243,Armenis,,,,,,,,2433,cs
133161,Filipestii De Padure,697.452229299363,0.0,92.99363057324841,0.0,0.0,0.0,7.006369426751593,10541,ph
10293,Buteni,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3407,ar
108598,Repedea,,,,,,,,4962,mm
116796,Fantanele,0.0,100.0,0.0,0.0,0.0,0.0,0.0,4971,ms
43073,Dudesti,,,,,,,,3735,br
67648,Gura Sutii,,,,,,,,5395,db
141376,Hereclean,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3809,sj
108614,Rona De Jos,,,,,,,,2044,mm
26699,Oras Alesd,11.538461538461538,0.0,15.384615384615385,0.0,0.0,0.0,84.61538461538461,11293,bh
174156,Vladesti,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3123,vl
2130,Albac,,,,,,,,2126,ab
149584,Musenita,,,,,,,,1892,sv
34903,Sintereag,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3674,bn
157781,Moravita,,,,,,,,2709,tm
75864,Cavadinesti,,,,,,,,3048,gl
108632,Rona De Sus,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4610,mm
125016,Vanatori-Neamt,,,,,,,,8724,nt
165979,Stanilesti,,,,,,,,5578,vs
67675,Hulubesti,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3238,db
133214,Filipestii De Targ,inf,,,,,,,8329,ph
18527,Rucar,300.0,0.0,0.0,0.0,0.0,10.0,90.0,6048,ag
51305,Bania,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1748,cs
10346,Carand,,,,,,,,1160,ar
59498,Sanmartin,,,,,,,,1384,cj
43117,Frecatei,,,,,,,,1417,br
26742,Astileu,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3721,bh
84086,Ciumani,,,,,,,,4441,hr
18554,Salatrucu,,,,,,,,2227,ag
108669,Rozavlea,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3199,mm
116867,Galesti,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2615,ms
51332,Bautar,,,,,,,,2573,cs
125061,Zanesti,,,,,,,,6143,nt
10373,Cermei,,,,,,,,2740,ar
141447,Hida,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2736,sj
84102,Carta,,,,,,,,2779,hr
157834,Mosnita Noua,4.25531914893617,0.0,0.0,0.0,0.0,0.0,100.0,7518,tm
174218,Voicesti,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1576,vl
75917,Certesti,,,,,,,,2402,gl
18581,Sapata,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1626,ag
149655,Ostra,,,,,,,,3176,sv
67737,I. L. Caragiale,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6810,db
108696,Ruscova,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5622,mm
133278,Fantanele,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2041,ph
100521,Municipiul Giurgiu,0.0,0.0,0.0,7.5,40.0,1.5,51.0,69105,gr
34985,Teaca,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5883,bn
108712,Satulung,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5929,mm
125098,Dochia,,,,,,,,2557,nt
166057,Stefan Cel Mare,,,,,,,,3505,vs
43180,Galbenu,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3167,br
174254,Voineasa,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1566,vl
75953,Corod,0.0,0.0,0.0,60.0,0.0,40.0,0.0,7747,gl
125105,Ruginoasa,,,,,,,,1916,nt
149682,Panaci,,,,,,,,2294,sv
10417,Chisindia,,,,,,,,1317,ar
26804,Municipiul Beius,0.0,0.0,3.8461538461538463,0.0,0.0,0.0,96.15384615384616,11477,bh
84148,Corbu,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1482,hr
51387,Berliste,,,,,,,,1258,cs
125114,Ghindaoani,,,,,,,,2060,nt
67773,Lucieni,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3011,db
59586,Sanpaul,0.0,0.0,0.0,0.0,16.666666666666664,0.0,83.33333333333334,2273,cj
125123,Valeni,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1537,nt
100549,Slobozia,,,,,,,,2379,gr
157898,Nadrag,,,,,,,,2923,tm
116938,Ganesti,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3641,ms
125132,Draganesti,,,,,,,,1557,nt
84175,Corund,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6514,hr
133330,Floresti,0.0,0.0,0.0,0.0,0.0,33.33333333333333,66.66666666666666,7894,ph
174290,Zatreni,,,,,,,,2326,vl
125141,Pancesti,,,,,,,,1540,nt
10453,Conop,,,,,,,,2280,ar
26840,Oras Stei,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7434,bh
141535,Horoatu Crasnei,,,,,,,,2601,sj
125150,Gadinti,,,,,,,,2487,nt
100576,Oras Buftea,205.1502145922747,0.0,0.0,0.0,0.0,30.472103004291846,69.52789699570815,22133,if
157923,Nitchidorf,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1679,tm
76004,Corni,,,,,,,,2242,gl
43242,Gemenele,,,,,,,,1838,br
18670,Schitu Golesti,,,,,,,,5075,ag
35054,Telciu,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6120,bn
