Siruta,Localitate,Carne,Peste,LegumeFructe,Uleiuri,Lactate,Morarit,Panificatie,Populatie,Judet
44818,Municipiul Buzau,966.0,0.0,44.0,293.0,0.0,494.0,566.0,135662,bz
167696,Oras Baile Olanesti,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4563,vl
85788,Sanmartin,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2401,hr
159525,Otelec,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1854,tm
93995,Mihail Kogalniceanu,0.0,0.0,0.0,0.0,0.0,16.0,0.0,3280,il
44845,Municipiul Ramnicu Sarat,0.0,0.0,36.0,1.0,80.0,39.0,185.0,40853,bz
118575,Ogra,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2630,ms
151344,Zvoristea,0.0,0.0,0.0,0.0,0.0,0.0,33.0,6130,sv
12091,Oras Santana,1.0,0.0,0.0,0.0,31.0,0.0,34.0,15636,ar
175938,Dumbraveni,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4468,vn
102213,Cornetu,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5826,if
20297,Municipiul Bacau,2067.0,0.0,0.0,4.0,50.0,532.0,589.0,197362,bc
53069,Lapusnicel,0.0,0.0,0.0,0.0,2.0,0.0,0.0,993,cs
28497,Cherechiu,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2489,bh
85840,Sansimion,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3637,hr
20313,Hemeius,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5512,bc
12126,Socodor,0.0,0.0,0.0,0.0,15.0,0.0,11.0,2277,ar
175983,Dumitresti,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4667,vn
135020,Rafov,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5396,ph
167794,Oras Brezoi,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7214,vl
159614,Municipiul Tulcea,518.0,0.0,126.0,0.0,35.0,1.0,259.0,89747,tl
61318,Cobadin,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9499,ct
151442,Iaslovat,0.0,0.0,0.0,0.0,8.0,0.0,28.0,4420,sv
151451,Ciocanesti,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1448,sv
159650,Oras Babadag,0.0,0.0,0.0,0.0,16.0,0.0,0.0,10656,tl
85920,Suseni,0.0,0.0,0.0,0.0,17.0,0.0,0.0,5277,hr
118691,Panet,0.0,0.0,0.0,0.0,103.0,7.0,0.0,6114,ms
151460,Serbauti,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3272,sv
151479,Horodnic De Sus,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5247,sv
20411,Magura,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5105,bc
61372,Cogealac,0.0,0.0,0.0,0.0,0.0,24.0,33.0,5598,ct
159687,Oras Isaccea,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5321,tl
36809,Cotusca,0.0,0.0,0.0,0.0,9.0,0.0,7.0,4932,bt
45003,Beceni,4.0,0.0,0.0,0.0,0.0,0.0,36.0,4432,bz
118753,Pasareni,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1787,ms
167909,Oras Calimanesti,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8857,vl
135146,Salciile,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1844,ph
159730,Oras Macin,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11100,tl
20466,Margineni,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9863,bc
77812,Municipiul Targu Jiu,539.0,0.0,12.0,0.0,0.0,2.0,325.0,96887,gj
28665,Ciumeghiu,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4595,bh
159767,Oras Sulina,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4106,tl
53274,Mehadia,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4139,cs
118824,Pogaceaua,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2024,ms
127019,Farcasele,0.0,0.0,0.0,0.0,0.0,0.0,33.0,4826,ot
159785,Baia,0.0,0.0,0.0,0.0,7.0,0.0,7.0,4571,tl
45101,Berca,5.0,0.0,0.0,0.0,0.0,0.0,78.0,8756,bz
167981,Municipiul Dragasani,0.0,0.0,0.0,0.0,0.0,0.0,159.0,20986,vl
135226,Secaria,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1224,ph
94269,Reviga,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2826,il
12368,Siria,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9083,ar
20563,Municipiul Onesti,39.0,0.0,0.0,0.0,0.0,176.0,415.0,52639,bc
176212,Garoafa,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4778,vn
77910,Balesti,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7417,gj
143450,Municipiul Sibiu,1519.0,0.0,2.0,0.0,103.0,386.0,1000.0,169880,sb
127064,Ganeasa,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3590,ot
28763,Cociuba Mare,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2929,bh
94312,Roseti,0.0,0.0,0.0,0.0,0.0,0.0,54.0,6482,cl
168041,Oras Horezu,0.0,0.0,0.0,0.0,20.0,0.0,42.0,7021,vl
53372,Obreja,0.0,0.0,0.0,0.0,0.0,0.0,49.0,3434,cs
143487,Cristian,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4193,sb
151683,Municipiul Turnu Magurele,4.0,0.0,0.0,0.0,0.0,0.0,117.0,30014,tr
102543,1 Decembrie,149.0,0.0,0.0,0.0,0.0,0.0,9.0,8016,if
4240,Daia Romana,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3150,ab
28816,Copacel,0.0,0.0,0.0,0.0,14.0,0.0,0.0,2162,bh
37011,Dersca,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3231,bt
110740,Breznita-Motru,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1436,mh
151709,Ciuperceni,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1550,tr
143520,Rasinari,2.0,0.0,0.0,0.0,0.0,0.0,6.0,5753,sb
102570,Domnesti,19.0,0.0,0.0,0.0,0.0,0.0,13.0,8484,if
176301,Gugesti,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6733,vn
61620,Cumpana,25.0,0.0,0.0,0.0,0.0,0.0,8.0,14219,ct
78016,Dragutesti,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4996,gj
127171,Gradinari,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2463,ot
143557,Selimbar,0.0,0.0,0.0,0.0,4.0,0.0,173.0,9253,sb
159945,Carcaliu,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3017,tl
102605,Dragomiresti-Vale,151.0,0.0,0.0,0.0,0.0,0.0,8.0,4889,if
12509,Tarnova,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6203,ar
110820,Breznita-Ocol,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4004,mh
151790,Municipiul Alexandria,137.0,0.0,0.0,8.0,0.0,10.0,255.0,52135,tr
102641,Dragoesti,0.0,0.0,0.0,0.0,0.0,1.0,0.0,938,il
53489,Coronini,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1978,cs
143619,Municipiul Medias,6.0,0.0,11.0,0.0,0.0,14.0,174.0,58607,sb
78089,Turcinesti,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2110,gj
151816,Nanov,0.0,0.0,0.0,0.0,79.0,9.0,134.0,3576,tr
69900,Municipiul Craiova,29.0,0.0,1.0,11.0,32.0,30.0,1318.0,305946,dj
4366,Galda De Jos,251.0,0.0,0.0,0.0,617.0,0.0,8.0,4408,ab
127251,Ianca,0.0,0.0,0.0,0.0,0.0,7.0,15.0,3693,ot
151834,Poroschia,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4538,tr
168229,Alunu,0.0,0.0,0.0,0.0,0.0,0.0,95.0,4409,vl
20778,Oras Buhusi,10.0,182.0,0.0,0.0,0.0,1.0,44.0,20838,bc
78141,Municipiul Motru,66.0,0.0,9.0,0.0,0.0,3.0,347.0,22945,gj
151870,Municipiul Rosiori De Vede,9.0,0.0,0.0,0.0,0.0,16.0,119.0,32637,tr
176445,Homocea,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7770,vn
143682,Oras Agnita,0.0,0.0,0.0,0.0,0.0,0.0,83.0,12078,sb
53577,Prigor,4.0,0.0,0.0,0.0,12.0,0.0,0.0,2483,cs
69964,Bucovat,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4160,dj
20821,Oras Comanesti,0.0,0.0,0.0,3.0,0.0,25.0,132.0,24059,bc
86366,Zetea,32.0,0.0,0.0,0.0,0.0,0.0,8.0,6016,hr
12643,Vinga,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6866,ar
94562,Stefan Cel Mare,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3289,cl
151905,Oras Videle,0.0,0.0,0.0,0.0,16.0,0.0,65.0,11765,tr
29038,Derna,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2659,bh
119153,Rusii-Munti,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2191,ms
94580,Stefan Voda,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2360,cl
143735,Oras Cisnadie,8.0,0.0,3.0,0.0,0.0,37.0,70.0,19335,sb
176506,Jaristea,0.0,0.0,0.0,0.0,0.0,1.0,134.0,4231,vn
4482,Garbova,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2119,ab
102794,Floresti-Stoenesti,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8601,gr
20876,Municipiul Moinesti,29.0,0.0,0.0,0.0,10.0,0.0,122.0,24715,bc
12689,Varfurile,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2681,ar
143771,Oras Copsa Mica,14.0,0.0,0.0,0.0,0.0,0.0,24.0,6067,sb
37280,Oras Flamanzi,0.0,0.0,0.0,12.0,0.0,0.0,14.0,11943,bt
29092,Diosig,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7067,bh
86438,Madaras,0.0,0.0,0.0,0.0,32.0,0.0,145.0,2243,hr
119206,Saschiz,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2280,ms
151978,Oras Zimnicea,0.0,0.0,0.0,49.0,68.0,0.0,16.0,15445,tr
61871,Independenta,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3058,ct
78258,Oras Novaci,0.0,0.0,0.0,0.0,18.0,0.0,38.0,5754,gj
168372,Oras Babeni,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9398,vl
45496,Bradeanu,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2479,bz
143806,Oras Dumbraveni,0.0,0.0,0.0,0.0,0.0,0.0,54.0,8685,sb
53700,Eftimie Murgu,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1604,cs
119242,Oras Sarmasu,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7184,ms
70094,Isalnita,0.0,0.0,0.0,0.0,0.0,0.0,66.0,4014,dj
86487,Porumbeni,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1891,hr
70110,Podari,3.0,0.0,0.0,1.0,2.0,0.0,1.0,6708,dj
53728,Rusca Montana,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1945,cs
29154,Dobresti,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5456,bh
20965,Oras Targu Ocna,0.0,0.0,0.0,0.0,0.0,0.0,23.0,13134,bc
176613,Maicanesti,14.0,0.0,0.0,0.0,0.0,0.0,4.0,4697,vn
12778,Zabrani,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4607,ar
78329,Oras Targu Carbunesti,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8709,gj
102909,Fratesti,0.0,0.0,0.0,0.0,0.0,0.0,27.0,5268,gr
61951,Ion Corvin,0.0,0.0,0.0,0.0,20.0,0.0,13.0,2092,ct
127493,Maruntei,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4007,ot
168452,Oras Balcesti,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5202,vl
94731,Valcelele,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1742,cl
70174,Simnicu De Sus,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4671,dj
119331,Oras Sangeorgiu De Padure,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5473,ms
176686,Mera,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4165,vn
45619,Breaza,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2715,bz
29243,Draganesti,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2934,bh
12876,Zimandu Nou,8.0,0.0,0.0,0.0,0.0,0.0,3.0,4900,ar
143959,Arpasu De Jos,0.0,0.0,4.0,0.0,0.0,0.0,118.0,2842,sb
168559,Barbatesti,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3382,vl
152172,Botoroaga,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5101,tr
176748,Milcovul,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3613,vn
12912,Dorobanti,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1609,ar
78454,Oras Ticleni,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4826,gj
12920,Frumuseni,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2765,ar
160387,Frecatei,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3647,tl
21123,Asau,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7154,bc
176793,Movilita,0.0,0.0,0.0,0.0,0.0,0.0,40.0,3873,vn
29341,Dragesti,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2607,bh
86687,Municipiul Deva,95.0,0.0,0.0,0.0,3.0,0.0,435.0,70456,hd
111275,Corcova,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6085,mh
119466,Sanpaul,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4413,ms
160430,Greci,0.0,0.0,0.0,0.0,0.0,0.0,139.0,5293,tl
70316,Municipiul Bailesti,0.0,0.0,0.0,0.0,0.0,7.0,7.0,20016,dj
144054,Oras Avrig,67.0,0.0,0.0,0.0,0.0,0.0,43.0,15674,sb
45753,Calvini,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4736,bz
62137,Mereni,0.0,0.0,0.0,0.0,0.0,3.0,25.0,2471,ct
21196,Balcani,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8127,bc
78542,Alimpesti,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1819,gj
70352,Municipiul Calafat,0.0,0.0,0.0,0.0,0.0,14.0,11.0,18542,dj
29403,Finis,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3647,bh
62191,Mihail Kogalniceanu,0.0,0.0,0.0,0.0,25.0,0.0,3.0,10302,ct
144116,Axente Sever,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4313,sb
45815,C.a. Rosetti,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3667,bz
152314,Bujoru,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1954,tr
21249,Beresti-Bistrita,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2246,bc
78604,Aninoasa,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3907,gj
152332,Buzescu,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4398,tr
70414,Oras Filiasi,0.0,0.0,0.0,0.0,0.0,0.0,27.0,18439,dj
135949,Valea Calugareasca,0.0,0.0,0.0,0.0,11.0,0.0,0.0,10921,ph
144152,Bazna,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4240,sb
86810,Municipiul Hunedoara,58.0,0.0,6.0,0.0,0.0,0.0,157.0,74279,hd
54056,Slatina-Timis,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3019,cs
4927,Ighiu,180.0,0.0,0.0,0.0,0.0,2.0,9.0,6867,ab
62280,Mircea Voda,0.0,0.0,0.0,0.0,0.0,0.0,54.0,5372,ct
119625,Stanceni,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1472,ms
29519,Hidiselu De Sus,0.0,0.0,0.0,0.0,20.0,0.0,7.0,3111,bh
95060,Municipiul Iasi,123.0,0.0,35.0,0.0,8.0,28.0,1212.0,363312,is
168791,Budesti,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5964,vl
152412,Calmatuiu,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1892,tr
13169,Municipiul Pitesti,1157.0,0.0,15.0,3.0,87.0,60.0,388.0,176803,ag
70520,Afumati,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2693,dj
111480,Devesel,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2979,mh
13187,Bascov,95.0,0.0,0.0,0.0,0.0,0.0,338.0,10523,ag
29573,Holod,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3207,bh
160644,Jurilovca,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4626,tl
62360,Oras Murfatlar,0.0,0.0,0.0,0.0,0.0,0.0,110.0,11649,ct
127901,Optasi-Magura,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1210,ot
78748,Balanesti,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2096,gj
136107,Valea Doftanei,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6696,ph
119723,Suseni,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2349,ms
144303,Blajel,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2427,sb
168880,Bujoreni,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4902,vl
95159,Holboca,0.0,0.0,0.0,0.0,0.0,2.0,13.0,14886,is
152500,Cervenia,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2939,tr
86990,Municipiul Petrosani,9.0,0.0,1.0,0.0,0.0,0.0,244.0,43219,hd
160724,Mahmudia,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2749,tl
13276,Bradu,0.0,0.0,0.0,0.0,17.0,0.0,8.0,7714,ag
62440,Nicolae Balcescu,0.0,0.0,0.0,0.0,0.0,11.0,50.0,5502,ct
70637,Amarastii De Jos,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5590,dj
78828,Barbatesti,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1657,gj
127983,Osica De Sus,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4813,ot
13301,Oras Mioveni,0.0,0.0,0.0,0.0,0.0,0.0,57.0,34559,ag
54270,Teregova,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4063,cs
21506,Blagesti,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7649,bc
95239,Rediu,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6107,is
87059,Municipiul Lupeni,0.0,0.0,0.0,0.0,0.0,0.0,61.0,27186,hd
103443,Gradistea,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3133,if
87077,Oras Petrila,0.0,0.0,0.0,0.0,0.0,0.0,132.0,25130,hd
136241,Cocorastii Colt,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2986,ph
13365,Maracineni,27.0,0.0,145.0,0.0,0.0,5.0,143.0,5250,ag
21560,Bogdanesti,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2870,bc
95293,Tomesti,9.0,0.0,0.0,0.0,0.0,0.0,31.0,13935,is
160831,Mihai Bravu,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2696,tl
29760,Lazuri De Beius,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1580,bh
13392,Oras Stefanesti,258.0,0.0,0.0,0.0,0.0,0.0,49.0,15238,ag
177236,Paunesti,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6776,vn
70744,Argetoaia,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4582,dj
5210,Lopadea Noua,0.0,0.0,0.0,0.0,25.0,0.0,0.0,2716,ab
54387,Toplet,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2612,cs
29813,Lazareni,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3209,bh
95355,Oras Harlau,2.0,0.0,0.0,0.0,0.0,0.0,2.0,12429,is
87175,Municipiul Vulcan,0.0,0.0,0.0,0.0,0.0,13.0,44.0,28952,hd
79004,Balteni,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7704,gj
95391,Municipiul Pascani,563.0,0.0,0.0,0.0,0.0,16.0,82.0,43383,is
111783,Garla Mare,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3632,mh
38063,Mihai Eminescu,0.0,0.0,0.0,0.0,14.0,39.0,2.0,7881,bt
13490,Municipiul Campulung,25.0,0.0,2.0,0.0,31.0,0.0,262.0,36955,ag
87219,Oras Aninoasa,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4753,hd
152760,Dobrotesti,0.0,0.0,0.0,0.0,3.0,0.0,16.0,4444,tr
5309,Lunca Muresului,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2550,ab
177352,Pufesti,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4310,vn
29902,Lugasu De Jos,0.0,0.0,2.0,0.0,0.0,0.0,28.0,3653,bh
62672,Pecineaga,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3418,ct
13524,Valea Mare Pravat,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4278,ag
5336,Lupsa,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3174,ab
46313,Cislau,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4775,bz
95471,Oras Targu Frumos,3.0,0.0,0.0,1.0,0.0,0.0,93.0,14593,is
87291,Municipiul Brad,58.0,0.0,0.0,0.0,0.0,0.0,113.0,15937,hd
29948,Lunca,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2744,bh
161035,Niculitel,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4850,tl
38161,Mihaileni,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2660,bt
136483,Municipiul Satu Mare,915.0,0.0,2.0,15.0,61.0,19.0,476.0,122560,sm
111916,Greci,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1233,mh
13622,Municipiul Curtea De Arges,0.0,0.0,40.0,0.0,2.0,0.0,165.0,33439,ag
30014,Madaras,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2800,bh
87362,Criscior,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3898,hd
152902,Draganesti-Vlasca,0.0,0.0,0.0,1.0,0.0,16.0,19.0,4174,tr
144713,Jina,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3992,sb
136526,Municipiul Carei,57.0,0.0,1.0,280.0,3.0,43.0,286.0,24601,sm
161106,Ostrov,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2102,tl
169306,Creteni,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2223,vl
144731,Laslea,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4183,sb
21855,Cleja,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7187,bc
13668,Oras Costesti,13.0,0.0,0.0,0.0,493.0,0.0,0.0,10642,ag
136553,Capleni,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3223,sm
30069,Magesti,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2723,bh
128374,Oras Potcoava,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5849,ot
87424,Oras Calan,0.0,0.0,0.0,0.0,0.0,0.0,130.0,13358,hd
136599,Oras Negresti-Oas,2.0,0.0,4.0,0.0,0.0,6.0,46.0,16886,sm
144795,Loamnes,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2920,sb
161179,Sarichioi,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6853,tl
54699,Zorlentu Mare,0.0,0.0,0.0,0.0,6.0,0.0,0.0,868,cs
62903,Seimeni,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2231,ct
13757,Oras Topoloveni,2.0,0.0,78.0,0.0,0.0,1.0,105.0,9439,ag
136642,Oras Tasnad,3.0,0.0,0.0,0.0,0.0,15.0,57.0,9524,sm
30149,Nojorid,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5381,bh
79308,Oras Bumbesti-Jiu,0.0,0.0,0.0,0.0,0.0,0.0,63.0,10088,gj
71126,Bralostita,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3749,dj
103899,Izvoarele,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3502,gr
13819,Albestii De Arges,0.0,0.0,0.0,0.0,0.0,0.0,27.0,6057,ag
95747,Aroneanu,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3812,is
161286,Smardan,0.0,0.0,0.0,0.0,3.0,0.0,5.0,1153,tl
136713,Acas,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3019,sm
128524,Redea,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2801,ot
161302,Somova,0.0,0.0,0.0,0.0,6.0,156.0,0.0,4893,tl
87576,Oras Hateg,0.0,151.0,0.0,0.0,0.0,0.0,59.0,10897,hd
144928,Oras Miercurea Sibiului,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4814,sb
128560,Rotunda,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2745,ot
120370,Zau De Campie,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3334,ms
30274,Osorhei,0.0,0.0,0.0,0.0,0.0,17.0,0.0,6811,bh
5700,Mihalt,0.0,0.0,0.0,0.0,0.0,22.0,0.0,3279,ab
161348,Stejaru,15.0,0.0,0.0,0.0,24.0,0.0,0.0,1582,tl
128588,Rusanesti,0.0,0.0,0.0,0.0,0.0,52.0,0.0,4283,ot
87638,Municipiul Orastie,50.0,0.0,0.0,0.0,0.0,44.0,68.0,22598,hd
38492,Paltinis,0.0,0.0,0.0,0.0,25.0,0.0,0.0,3058,bt
71260,Breasta,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4182,dj
161384,Topolog,0.0,0.0,0.0,0.0,7.0,5.0,0.0,4693,tl
87665,Oras Simeria,0.0,0.0,15.0,0.0,0.0,0.0,118.0,13940,hd
95872,Belcesti,0.0,0.0,0.0,0.0,0.0,1.0,20.0,11514,is
136848,Oras Ardud,0.0,0.0,59.0,0.0,0.0,0.0,0.0,7461,sm
63125,Valu Lui Traian,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14722,ct
22166,Oras Darmanesti,0.0,0.0,0.0,0.0,0.0,0.0,113.0,14777,bc
120487,Corunca,0.0,0.0,0.0,0.0,0.0,16.0,4.0,3038,ms
71340,Bulzesti,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1414,dj
63152,Lumina,376.0,0.0,0.0,0.0,0.0,27.0,1.0,10611,ct
177842,Suraia,0.0,0.0,0.0,0.0,0.0,2.0,10.0,6124,vn
46769,Galbinasi,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4266,bz
54975,Municipiul Cluj-Napoca,328.0,12.0,221.0,2.0,712.0,70.0,1747.0,321916,cj
87745,Baia De Cris,0.0,0.0,0.0,0.0,27.0,0.0,5.0,2559,hd
63170,Vulturu,0.0,0.0,0.0,0.0,20.0,0.0,0.0,749,ct
95943,Bivolari,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4336,is
128711,Oras Scornicesti,85.0,0.0,0.0,0.0,0.0,3.0,39.0,12070,ot
104136,Oras Mihailesti,16.0,0.0,0.0,0.0,11.0,0.0,190.0,7605,gr
30416,Pocola,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1459,bh
145104,Mosna,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3708,sb
46803,Gheraseni,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3409,bz
