SIRUTA,Krug_CI_2008,Krug_CI_2009,Krug_CI_2010,Krug_CI_2011,Krug_CI_2012,Krug_CI_2013,Krug_CI_2014,Krug_CI_2015,Krug_CI_2016,Krug_CI_2017,Krug_CI_2018,Krug_CI_2019,Krug_CI_2020,Krug_CI_2021,Krug_CI_2022,Krug_CI_2023
175938,2.6246824624946356e-05,7.195706884048739e-05,4.2796943995189135e-05,3.226561048606273e-05,3.343470461961058e-05,3.849214509257945e-05,4.174260959585452e-05,6.358095079540443e-05,6.401452806646795e-05,2.0204384862850514e-05,0.0,0.0,0.0,0.0,,
176150,0.0,0.0,0.0,,,,,,,0.0,,,,,,
176506,6.107999398985917e-05,8.20973555244169e-05,0.00010731166777222122,5.44108635826502e-05,9.195987524696263e-05,0.00010510441119695774,0.00015408386719989106,0.00022119867570912413,0.00026914868733530193,0.00021183343414848,0.0002537426288760861,0.00024777538100828573,0.00022552670309700998,0.00018938282932060778,0.00022519302910879973,0.00017320421407815127
179132,0.23937536191933512,0.2666024349271217,0.18565002856706803,0.19167935681159212,0.19902531754151737,0.2053925113636164,0.21247508273457555,0.20404114359521924,0.23734457693113398,0.20363799898783289,0.2080617354422354,0.22012608991632715,0.23652500821340694,0.18277404679281692,0.20602351897710078,0.21982072646073067
179221,0.004117509741641815,0.0024852433356910937,0.0028033769143232176,0.004569602125916745,0.0026271553278171362,0.005208197904408033,0.008486628154639986,0.005109181534683191,0.012348055383306397,0.014441420482947932,0.011775088734596454,0.008763565353488767,0.010025221397424051,0.012050719825672143,0.008239217856471514,0.005301356881317062
179249,0.003945330831160506,0.0043931059568073786,0.003826496849435122,0.0032095927381213785,0.002141162574844422,0.0021713891968777104,0.0026359960970614095,0.0030328942771220848,0.006210478601877056,0.004178122084671408,0.0044571674164863755,0.005799588392361142,0.0008297048082249292,0.0006381526714849249,0.0013250961258254542,0.0012079260074365744
179285,0.00019708685581535268,0.00020350001065273042,0.00027005916234781717,0.00022687709300397974,0.00022141651111430889,0.0003230361980143489,0.00040680099226448284,0.000686596199454818,0.000920400179132626,0.0013436659709957109,0.0012022982166581709,0.0017296715791498935,0.00187731831166818,0.0021727649472071155,0.0029780839009450866,0.0022997471512470158
179347,1.8491214187020845e-05,3.9824726380675054e-05,5.443276957484368e-06,1.1611332004846873e-05,8.910645834492552e-06,2.514284725215952e-05,2.6059796041256942e-05,0.0002985175853154837,0.0017672276343730692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179383,0.0516115467631655,0.0417482457161305,0.004008726887091755,0.006190868306614226,0.006563437625456184,0.007641443205812856,0.034757374118292536,0.03211112677243228,0.033846324457146366,0.03436333554482139,0.03455042350621214,0.03038315804994056,0.0276827335182596,0.03320246316944646,0.000867524398300347,0.0015834006209960987
179409,0.0007176523556415315,0.0006995990811000456,0.0004987655003034592,0.0009540322203517224,0.0004316465346869309,0.0003728625116320328,0.0005893886294851315,0.0012469169072953825,0.0019157527616910257,0.001755079679340674,0.00442928575792031,0.0034365970025315874,0.002163846003395763,0.002210482418670628,0.002279320631320233,0.0015952727096731646
179481,0.00023027921956278306,0.00010816258827884487,0.015170475525341993,0.00010214932306301148,0.0002642583220176618,0.0001567419301067271,9.396425795348402e-05,0.00010271844554006891,0.00012793367747875284,1.5924450131435708e-05,3.826037041169535e-06,1.5183881509921456e-05,0.0005455637634306634,2.7675137305689342e-05,0.0,0.0
179515,2.100479968624167e-05,3.2817652757164884e-05,2.628378244331433e-05,2.656124971330083e-05,4.9084780847456064e-05,4.142561169319017e-05,3.910696895333181e-05,7.018502676752147e-05,8.463966829509052e-05,0.00011330454074789358,0.0004075102460813357,0.00013763324737193298,0.00014122693510264163,0.00011703599398481392,3.132117880494977e-05,4.706172524445624e-05
179533,0.007034819569941287,0.007245710197632766,0.004060326827719732,0.0018716286302340205,0.0029803035817709714,0.006285771496049177,0.007480045022265499,0.0029594778532840674,0.003895575931025452,0.00664265486491322,0.0067890528660830935,0.00592125794172871,0.006181530583024293,0.009031200080147135,0.0029702147798410534,0.0027732433421059745
179551,0.0014239601148343895,0.002606302182812287,0.0022970579433943834,0.002254886014230159,0.002328631977140057,0.002000575745089757,0.0026442479194153197,0.0009567450242362266,0.0016271871411959243,0.00219689413366967,0.0023836854411434017,0.0025020628017005876,0.0027366809665386816,0.002533704215128811,4.267075220926502e-05,4.0043951526469626e-05
179588,0.0019726418741676595,0.00010089330340698317,0.0004068538562358618,7.1500740343138e-05,8.286429660933824e-05,6.716248741768127e-07,1.6060172854781222e-07,0.0,1.381538313696748e-05,1.6847358521954363e-05,0.0,0.0,0.0,0.0,0.0,0.0
179695,1.3109174383895938e-06,1.0174616246488473e-05,1.320967424640299e-05,0.0,6.847730334479794e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3805,,3.637908868189256e-07,8.306359577009078e-06,6.682709893818506e-06,9.791666590294562e-06,5.927974572038421e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13668,,0.00030958847849517666,,1.7978628591919862e-05,0.00017656145279791862,7.445077615467167e-05,3.7336665956691946e-06,0.00011271195032162112,7.041210066964371e-05,0.0001647558090300097,0.0,3.191010056127438e-06,0.0,0.0,1.3618695491024675e-06,0.0
17101,,0.00014289667605632593,,,0.00056133703670937,0.0008753962515309949,0.001036104577700569,0.001686696539425069,0.002487050453666431,0.0020070994867784405,6.772789628204127e-05,5.604982099415432e-05,4.974326587651124e-05,5.541009131230866e-05,,
20063,,4.662671929651019e-08,8.806367286534989e-06,9.880379672429264e-06,1.0559391206871593e-05,2.0835737564179212e-05,2.6158964870540025e-05,3.488896559097925e-05,3.8012750207825266e-05,3.90627926175658e-05,3.4521187675739557e-05,3.292116359396335e-05,2.9999791762297644e-05,4.501831947786633e-05,3.656627772388979e-05,2.7057903926489847e-05
20876,,1.0268125875846858e-06,3.334004053544163e-05,5.9213432542860955e-06,1.3477905631187111e-05,3.62739407299841e-05,4.190570050184418e-05,0.0001372908621485949,9.291913958171512e-05,0.00011105250067468005,7.027620998873299e-05,7.350316948241614e-05,0.0001010197644827233,6.142690794144538e-05,8.324755635050383e-05,4.229088831495929e-05
22576,,0.0,0.0,0.0,,,1.3650649091075672e-06,6.807987893329251e-06,3.54515835694332e-06,1.376170001820653e-06,4.668565760344454e-06,7.982169288247314e-06,5.264561020821498e-06,1.8474461304171774e-06,,
26840,,0.0017647388319464627,0.0018642273630504716,0.0009722233445499428,0.0005968641931765734,0.0005367334625874991,0.000590426815612576,0.0007451713553367497,0.0003425251937525575,0.0002477725509906757,0.00011684631360350186,0.00014716848378475744,0.00011524059397072783,5.535765313098493e-05,6.661486092933812e-06,2.284407347399333e-05
27436,,3.263229873842299e-06,0.0,,,5.571829160943524e-06,2.3052770124411015e-06,1.3345064234190844e-05,1.693952779992854e-05,1.640192128858914e-05,3.374495354701765e-05,3.514619088091681e-05,4.5132370492150726e-05,0.00013549975361932777,0.00016232542480902504,0.00019282690010765505
33729,,3.2652793999652226e-06,5.1552915897649905e-06,,,,,,,,,,,,,
36373,,0.0,,,,,,0.0,0.0,,,,,,,
42842,,6.287459382675178e-05,,,,,,,,,,,,,,
44934,,2.1129077182749345e-05,,,,,8.4687790597413e-06,1.038421458773205e-05,5.8996518823126434e-06,3.7450234350549463e-06,2.511390137325481e-06,2.030773789107299e-06,3.0603578983518375e-06,2.114424626093318e-06,2.089985097258077e-06,2.1446019095063637e-06
46769,,0.0008754228033703475,0.0005264932379276538,0.00047197272220949997,0.0004714677029989627,0.00046679966297568883,0.0005705153874197729,0.0006004277552201356,0.0006513781211920373,0.0005115681392747906,0.0004912499643018402,0.0005364679472710522,0.0005717603456064078,0.0005378443446932269,0.0005524631346362895,0.000680496093488191
54412,,1.7676138047153937e-05,2.1883435081858515e-05,2.5274988780013432e-05,3.7228214972609785e-05,3.991952835759459e-05,3.2243410642287246e-05,3.476953146569781e-05,4.411640320675845e-05,2.901997340695488e-05,3.2510111903326515e-05,,,,0.0,0.0
54485,,8.163646833752446e-06,1.362179832530029e-05,1.4096149482282164e-05,1.4567150290078345e-05,1.0970127637672992e-05,1.7947566758285458e-05,1.5600354358026656e-05,9.37615154909495e-06,3.29762550463027e-05,,,,,,
55838,,2.205315727342249e-05,5.2054485617448916e-05,4.658526244042862e-05,5.9236173700815145e-05,6.929477541411975e-05,8.833881650201295e-05,0.00014189065386179689,0.00015318787721356114,0.0001563276652710333,0.00016360699318652234,0.00016794015603960647,0.00020598869360067775,0.00013798862403429347,0.0004015219324489714,0.00015977797521149942
57902,,4.796211366097755e-05,0.00014540268586989602,0.0002004770903690329,0.00032455795117836177,0.0005607642362425352,0.0003663611185745921,0.0004716355292687776,0.0005489019475221735,0.00018655894443410576,0.00013813887729896101,0.00011068285658398466,0.00011220004649475556,1.3136750101694802e-05,0.00014743209867945582,2.5497161944276785e-05
60062,,3.503216573298376e-05,0.00032211710083008025,0.0004316087225890959,0.0001071915198840907,2.1758659319605345e-05,1.4814090627393826e-05,1.5543671698975405e-05,1.219708270728402e-06,3.752019349445473e-06,1.205663632171497e-05,3.7947492868611747e-06,3.2382601894442377e-06,7.031616535591794e-06,7.840234260353189e-05,4.1338266218151205e-05
60883,,5.6185709133825505e-05,7.478658554400258e-06,,,,,,,,,,,,,
62761,,8.685251232036482e-06,1.899486703156218e-05,,0.004363356796751691,0.010754072681988634,0.011236518258193655,0.0022139515941034934,1.9100824368042762e-05,0.0,6.446603459734714e-06,2.1635483769591134e-05,5.143130178820576e-05,0.00010838769311137566,0.00015027874342513187,0.00017779491136322886
75150,,1.0111977604356622e-05,0.00011445408306257002,0.00027597374363605936,0.00026795609639828087,0.00019858685102170455,0.00011430193289142865,7.469063059330638e-05,7.682326560234375e-05,9.460243644890348e-05,8.998911625294229e-05,4.2752584544517784e-05,0.00016117023608607523,0.0002946453532689896,0.00031347270147628604,0.0002165485464984629
75203,,0.0,0.0014589781024204182,0.0020439527519041222,0.0019482496677738837,0.0005848398358277404,0.0011775386442752012,0.0006451415127530926,0.0008328360688622001,0.00016405621759095707,6.886111419277216e-05,0.0006867343980103307,0.0006286745928739988,0.0004933014046464801,0.0005030426399040113,0.0006299728666481354
75953,,3.6114059335122014e-05,4.6712081639179984e-05,6.524288144706961e-05,3.6171004760347664e-05,5.246484597320673e-05,0.00014329029597656457,0.00014147627570761922,0.0001886596750166458,0.00012629199555638015,9.88762837305818e-05,0.00014346269395218607,0.00016873523346693355,0.00014307169182348946,0.00017811400745657875,0.00020673158425065175
77331,,2.115751435770491e-06,5.657930053435067e-06,,1.501195886781376e-05,4.601025161927995e-06,0.0,3.664685627842956e-05,9.177610599035435e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78089,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0178687232195354e-05,1.7139753065398478e-05,0.0,,,,
82617,,5.556918605697357e-05,9.242299690437007e-05,9.967165654296405e-05,0.00011379862450134495,0.00011371820608494328,0.0001328134476909384,0.0001709807528171602,0.0001753401214729223,0.00014963266725080468,0.00015344503947651368,0.00016981238822700914,0.0001777854644118062,0.00014718316065690204,0.00012408575590146223,0.00012987241687004877
83151,,0.0,0.0,0.0,0.0,5.887648214405507e-07,0.0,,,,,,,,,
83561,,0.0,,0.0,0.0,0.0,7.72451500462977e-06,8.98353389083386e-06,8.464768428429713e-06,2.76688414145319e-06,4.0699843505959784e-07,0.0,0.0,,0.0,1.3616320231099196e-05
85840,,2.7352975636537358e-05,7.098292610687084e-05,0.00010943565788927695,0.00025187722881601454,0.00045780264034379816,0.0006091051053006894,0.0007337505884828557,0.0008533438735966388,0.0006501097968259722,0.0007441232948709608,0.0008805629563210126,0.0009569912352313403,0.0007448506272818945,0.0008622543433762995,0.0010048276896074393
87175,,0.00019315720516877952,0.0005574898519981107,0.0005041265113520955,0.0005562747859334545,0.0006270836905417011,0.00065124508718336,0.0008221515041263812,0.0007932861075068105,0.0007706123970696762,0.0006619576116290981,9.368215237574114e-05,1.810030528561587e-06,3.2578135421746812e-06,3.861218815976717e-06,
91624,,1.6737070796706916e-05,3.3944867355399226e-05,4.112438475598128e-05,3.630817978754159e-05,5.1106993838510235e-05,6.541399009811275e-05,0.000169361109557246,0.0002077054330240518,0.00018411166311849348,0.0002351668007139505,0.00034044695078043393,0.00022880521054773132,0.00011236229322232135,0.00016025043473629505,8.380702487187132e-05
94606,,0.0,,0.0,,,,,,,,,,,,
94651,,0.0,,,,,,,,,,,,,,
96110,,1.4394590533588007e-05,3.1560828623314085e-05,,5.648855864085585e-05,,,,,,,,,,,
101662,,0.0,2.2196988091416524e-07,0.0,9.521431051987516e-06,,,,,,,,,,,3.065669851443152e-06
102446,,4.372407792491974e-06,2.0245955049248016e-05,,0.0,,0.001068916018635085,,,,,,,,,
102909,,9.473934503213992e-07,1.458424328673071e-06,4.644049060703687e-05,0.0,0.0,0.0,0.0,,,,,,,,
103309,,0.0005691873496122737,0.0011891765895565955,,,,,,,,,,,,,
108268,,9.995795092263396e-06,1.1342496492579833e-05,1.3848249626169214e-05,,,6.215276938090565e-06,1.031600119504082e-05,2.0363749276232918e-05,3.86607116431208e-05,2.8544604470596356e-05,1.1730717310369315e-05,1.0119758847175097e-05,3.025919625603322e-05,8.877054520614431e-06,1.136349405411472e-05
110063,,2.021063328891424e-05,5.0033573168325946e-05,4.5721749282130216e-05,2.8575828495689083e-05,,,,1.7916316745569498e-06,6.362139777647789e-06,8.826411422591443e-06,7.67221244976319e-06,8.207544124126018e-06,1.104271497252865e-05,0.00036161331731143494,0.00047688312955434863
110116,,0.0,5.6155831328206646e-05,0.0006901802608846383,4.1137005249372933e-05,7.143776050753034e-05,6.08875702707649e-05,7.593340092740867e-05,6.263113097266532e-05,5.688267529130847e-05,,,,,,
114970,,6.505452104924632e-06,7.207773088617972e-06,1.5622738669742408e-05,2.136021633948461e-05,2.6743166918223602e-05,3.722076985499966e-05,5.940002815369256e-05,7.050782784509663e-05,4.02712447770241e-05,4.619986091466929e-05,1.3212600857211394e-06,2.6011162886436825e-06,0.0,0.0,0.0
119466,,4.733764867039928e-06,5.2852590655935845e-05,6.803799438919832e-05,0.00012080564538695298,0.0001605313342602958,0.00021748082703332828,0.00035047045880376155,0.0003516184622042885,0.0004079196173129159,0.00041279845646940793,0.0004603354694173359,0.0007261477436363264,0.0007731881979394081,0.0009270169439008084,0.0011286338742345675
121732,,3.012803400697581e-07,0.0,0.0,0.0,3.273905956627535e-06,1.9493246382573264e-06,,0.0,,,,,,,
125472,,0.0,,8.216379931241254e-06,2.3854274345964402e-05,3.315225616122144e-05,2.3171454104838163e-05,0.000781556160521193,5.9582150730235855e-05,0.000126640134348814,6.470435945416555e-05,4.419427219032162e-05,1.8773859646521168e-05,1.6703560274097186e-05,0.00025265175736361513,8.871261533261661e-05
126433,,8.326199874376818e-08,9.400095612446877e-06,3.2479227811169104e-05,3.5720685670004034e-05,4.318808576573607e-05,7.105924540202091e-05,4.934377190591015e-05,1.113014292650779e-05,6.638202241558165e-06,2.689093206620781e-05,3.067459706920255e-06,0.0,0.0,,
127251,,4.381502564662447e-06,,4.269752527388807e-06,4.6376474110768733e-07,,0.0,0.0,0.0,4.177297303185367e-07,1.6817007502256372e-06,1.6046331808891361e-06,0.0,5.962688710498587e-06,0.0,
127983,,0.0,,2.8723012174625135e-06,,,,,,,,,3.383941180895563e-05,1.3906594422138156e-05,,
130847,,1.3913079990083663e-05,8.341866536848646e-05,0.00016560853139378426,0.00023882135497711556,0.00013225525636645133,0.00019008284919933572,0.00021994570977896123,0.00018719588568326376,0.0001077671824562868,0.00013816631822437638,0.00011478451999172149,7.439588793968523e-05,5.219418325553125e-05,2.056503349633269e-05,5.640467276506547e-06
132486,,4.6391023792373975e-06,9.703043394361211e-06,1.2908529696492195e-05,1.0080784818472436e-05,1.4761144845547015e-05,1.641851483930917e-05,2.2475706011042086e-05,,,,,,,,
137407,,3.473408777748107e-05,,2.8106066831357616e-06,1.6456594853184379e-06,1.4449570671835865e-06,1.8141822165847008e-05,2.4789378059939257e-05,3.0429624418366683e-05,2.4223077422682233e-05,,,,,,
139107,,4.007464047228905e-06,5.3642639009856265e-05,5.5084455725617735e-05,5.93549068791469e-05,5.974761636652104e-05,7.568712410189835e-05,9.354811376426742e-05,9.594929967557252e-05,9.868648557738354e-05,9.422676717534219e-05,8.586180762135493e-05,0.0001226647259371164,9.631401307875078e-05,0.00010480365386082356,0.0001299645398735686
143646,,1.2351597275181303e-05,3.2627928273042185e-05,3.211060296856676e-05,5.8701653977817935e-06,1.8159595574063994e-06,4.3822466699162185e-06,2.0922819630096204e-06,1.514847699415468e-05,2.149568337693346e-05,3.286214457035229e-05,2.54385604941176e-05,1.4965482123694988e-05,2.6168398542433553e-05,1.3944997935487173e-05,1.0195125826482813e-05
143922,,5.749176965565852e-06,2.5541334297189948e-05,5.071234635718681e-05,4.6077069592388844e-05,2.590743499287958e-05,2.8245990804880196e-05,1.338099157269014e-05,3.492868549089729e-05,6.1008607854626547e-05,8.102835338817961e-05,7.181614271155021e-05,7.927113109461262e-05,0.00014051258466082165,0.00012744796172260857,0.0001023069989423498
145293,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,
150070,,0.0,,,,,,,,,,,,,,
155289,,5.380006072674252e-07,0.0,6.298451095358364e-07,,,,0.0,0.0,,,,,,,
157031,,0.0,,1.6899254670903193e-05,2.4971806302911156e-05,3.014407967699606e-05,3.332809460434544e-05,4.303633922869945e-05,4.063595363225115e-05,4.7048905048867096e-05,0.0,0.0,0.0,0.0,1.9247399269588014e-05,0.0
157781,,6.551438347307729e-06,2.7960641577020338e-05,1.8740556090855242e-05,3.496648017769249e-05,3.943535737321456e-05,5.515877817190844e-05,6.734336849405696e-05,6.337324892993868e-05,4.973552027783951e-05,3.9065472058285405e-05,1.7338766148848023e-05,7.047185826723605e-08,0.0,0.0,0.0
158779,,7.804544237939709e-05,3.998359907120259e-05,3.640222901267142e-05,4.599367716825114e-05,5.641810248515759e-05,5.783872617289598e-05,7.535249470424102e-05,8.113435753666703e-05,0.00010169574133186641,0.00012130458285286501,0.0004516146403938739,0.0007994645508218107,0.0002677046884492954,0.0005049142867334089,0.0005351567376224934
158859,,0.0,,,,,,,,,,,,,,
159687,,1.697648106694092e-06,1.0414415757157607e-05,8.433502627616196e-06,1.1907629958349106e-05,1.82758203816418e-05,1.1485064716670886e-05,,1.6342510864670588e-05,,,,,,,
161856,,1.6179983977419762e-05,4.644497788247994e-05,4.33276508131254e-05,6.81083194205516e-05,9.547812759080349e-05,7.951687294682275e-05,0.00011365516433337119,0.00010193189962011016,6.941383078882346e-05,8.072734238064173e-05,5.8018139000771924e-05,4.6486134889464326e-05,5.1231089310897e-05,4.950848339406262e-05,7.65721542458832e-05
174922,,7.99430473784589e-06,,,0.0001125804338474214,0.0001814647889563392,0.00045566812553438486,0.00038071144635253804,0.00011459112153121906,0.00010274779798409438,9.586499881435942e-05,0.00010374970422701622,0.00011163995182566052,0.00011593800267791292,9.279719127486101e-05,0.00041409306291481315
175983,,4.8881198031726065e-06,4.106278374778047e-06,2.0520373298756656e-05,2.7849175566418642e-05,0.0001710775682060506,1.3371761650491405e-05,,,,,,,,,
177655,,0.0003167014870001654,,3.7044342921647235e-05,2.5428003273370224e-05,1.7124693890810883e-06,0.00022121041137799287,0.0002651069811532929,0.001782873451219304,0.0011624501561773696,0.0005043939158241875,0.0009467747334838207,0.0008175652476177502,0.0005273919676137746,2.58342851154947e-07,4.136836153367058e-06
178279,,1.931883323467714e-05,3.195346867933114e-05,3.5459354248852685e-05,4.330057944636248e-05,4.4159908535891805e-05,5.098363106515369e-05,6.736582308061902e-05,7.060111537166059e-05,6.996089288386159e-05,5.9698698288948023e-05,7.845807496478144e-05,8.529498723723121e-05,6.415791771356543e-05,8.070252581247802e-05,9.28206529165549e-05
178607,,0.0001417664904949163,0.00013351299251532927,0.0001297246065768829,0.00023190015114119282,0.0002887698307137238,0.00047698066192565356,0.0008575009708060979,0.0008107032256201942,0.0006707901800218939,0.0005328052597762529,0.0004946710162701428,0.001459493874386392,0.001631824327858971,0.0021373820134302926,0.0025718826100071587
179310,,0.0,5.0639550943221614e-06,3.967771803344433e-05,,8.092812306406292e-05,0.0001277752529815473,0.00017472314345212222,0.0006236192152645531,0.00023423232689383247,0.00026163906985386714,0.00040830203566636513,0.0004997021658095763,0.0004073299357217453,0.0004520016650031804,0.00045679318268353143
179463,,2.702684479222715e-06,0.0005067153104828666,0.00013992082020060993,0.00018438042934797232,0.00023871480297506505,0.0004033693126760582,0.0009439403265932482,0.0009077165607326275,0.0009110658723310795,0.0007775619506266449,0.0010221815231879164,0.0008455730348530274,0.0025996842892376548,0.00044434145672301846,0.00044866134198045686
1936,,,1.7311348801428744e-05,3.9450289545539803e-05,5.423395077557852e-05,6.498401512955372e-05,1.3678030042935962e-05,0.0,0.0,0.0,,6.258549834563705e-06,5.114690868906509e-06,7.984741030071046e-06,4.318604551644016e-05,8.227054284776993e-05
5700,,,9.634808208746855e-06,2.0109403571230044e-05,2.8189945666110886e-05,1.987588535492083e-05,1.2475856905622704e-05,,,,,,,,,
7099,,,0.00015538483583674005,0.0001165146149512941,0.00010133377150805276,0.00010286685018269859,0.00018372210473154374,6.538108038082013e-05,,6.218171223611166e-05,6.0185166315348125e-05,7.828856356538313e-05,1.7727587457446934e-07,0.0,0.0,0.0
8096,,,4.682166899149797e-06,3.545185275433796e-05,4.0683747218971576e-05,9.123265355680528e-06,4.575108138110336e-06,7.797931720357124e-06,2.4382548038906277e-06,1.700099248403053e-06,,1.201072740186479e-07,3.915103237068669e-08,,,
9333,,,9.145981204333661e-06,1.4308574981157227e-05,3.696326952640663e-05,3.490080702818461e-05,4.153302085525121e-05,6.736800785120343e-05,0.0001878005700864585,5.81533542682404e-05,0.0002682665988034964,0.0002923131600023007,0.00025196351600738093,0.000235553943918939,0.0003688155346995826,0.00033269912042428984
9538,,,0.0,7.12372766385926e-05,7.317828491411861e-05,0.00013866205337438372,0.00022315953688205483,0.00023787660746984248,0.00023693045176005037,0.00016007848795091196,0.00014070531712152343,0.0,2.485307534891191e-05,2.7463694843080013e-05,0.00011018515394930994,0.00017025384656659743
11584,,,0.0,0.0,0.0,9.85516752231917e-06,0.0,0.0,,2.6748142260136568e-05,0.0001219913612430769,0.00010656333722817707,6.748745337168333e-05,4.0338423011887595e-05,,0.0
13524,,,1.6362879721389218e-05,5.819624390814864e-05,2.1441698452584804e-05,2.8458268132750206e-05,3.5179843486882455e-05,1.859312593024665e-05,2.5994342738219152e-05,2.930873897857437e-05,2.4050250823898027e-05,3.178046477685025e-05,3.286118411414165e-05,4.011430751942022e-05,4.8669351110740306e-05,4.7073828207968516e-05
19793,,,0.0,,1.1021025216437437e-06,7.77067687187507e-06,,,,,,,,,,
21098,,,0.0,6.3098084982685165e-06,1.6841302106739487e-05,1.649305578388692e-05,2.68157094467963e-05,8.857363389583801e-05,0.00012079816917354193,0.00013634595299911282,0.00012513439616817425,0.00013673724710775388,0.000133939675145421,0.0001248198252482021,0.00012453410713485138,
23449,,,4.89155848681216e-06,1.2689443992206856e-05,1.3675549350068557e-05,1.608350978552654e-05,2.1771142443154076e-05,2.940774032310877e-05,3.978951164153517e-06,,,,,,,
23797,,,4.055965201770836e-06,0.0,0.0,0.0,,4.3392092705528625e-05,8.655653527928127e-05,0.00017404859257675207,0.0001480677090187438,0.00015227160164326176,1.1412134425731463e-05,1.976457574372072e-05,1.7524363843995296e-06,2.396927086302563e-06
25068,,,9.214627445283041e-05,0.0001699813418364689,,,,,,,,,,,,
26742,,,3.872264572547613e-05,2.4592633208874485e-05,2.8837614581330197e-06,3.717776052653149e-05,0.00013959048219410448,0.00015903017909654502,0.0001924454292235442,0.00033576145500139817,0.00014682632183321044,0.00022487997193423897,0.00021057226156444357,0.0002740395699655805,0.00031784851740187056,0.00044666619005789235
26804,,,0.00020909077736819035,9.515884157181293e-05,0.00010558928323812503,0.00015249187160259797,0.0002031330091243408,0.0002898300878388383,0.00032320909941350225,0.00038507896939440374,0.0003689055633853002,0.00040324712086050034,0.0003887837675105076,0.00013033625433396607,0.000122635040832031,0.0001227132437970995
27169,,,3.4795834109970534e-05,0.0,1.3821835091441403e-06,0.0,0.0,,,,,,,,,
29573,,,5.40052720264164e-06,8.090957747251983e-06,1.5232085478136738e-05,7.824247254330583e-06,9.854155656774319e-06,2.071162514026927e-05,1.5374434950775953e-05,1.2561072236685008e-05,1.2595972186071264e-05,1.3596944134071067e-05,1.4615628498430532e-05,0.0,0.0,0.0
30915,,,4.029411027128141e-06,1.1749163203126864e-05,1.0366229371578167e-05,0.0,0.0,0.0,,,,,,,,
31128,,,0.0,1.6309651223530487e-05,0.00011009556002862197,5.5748005767691076e-06,,,,,,,,0.0,0.0,0.0
31262,,,4.68315343195386e-06,4.4006991764973374e-05,0.0002767721818364164,0.00012939132089615928,0.0002858177088507526,0.0006285049702573347,0.00048687782442783533,0.00032023061710593473,0.00019589975953380673,0.0006708259493520127,0.0002718753395607885,0.0002728942660138761,0.0001689075443792782,0.00027379437522763184
31333,,,0.0,2.57693863437319e-06,4.476887389919772e-06,5.038332673858821e-06,5.627631927619897e-06,6.528822763098242e-06,7.2596980510351315e-06,1.1782592657728667e-06,0.0,0.0,0.0,0.0,0.0,0.0
31654,,,3.6679454077194735e-05,6.535154795639513e-05,0.00021400641459978502,9.778012587968027e-05,5.8057574653582955e-05,,,,,,,,,
32187,,,4.447372091782814e-06,7.972546305799842e-06,,0.0,0.0,8.76979050199177e-06,0.0,0.0,,,,,,
32599,,,6.247218981728673e-06,1.4937929338715464e-05,4.1241117200917544e-05,6.871687748484135e-05,0.0002261675584698775,0.0002118941019185246,9.513922007067787e-05,6.946786502233976e-05,9.2932763903462e-05,0.00018940356612128688,0.00028089746006441897,0.00012288710370798457,7.483240213901284e-05,8.538381408695558e-05
33435,,,7.047214874756725e-06,,,0.0,4.898701205550131e-07,2.9246795556723415e-06,4.752436035713637e-06,3.063897527933091e-05,5.716439875517485e-05,6.230364660927329e-05,6.587936386808975e-05,,,
34547,,,2.4799790472802628e-06,2.181883292405866e-06,5.59170082731314e-06,1.4809960962681596e-05,1.6084467226613627e-05,2.5883462618157654e-06,1.4618143795195242e-06,0.0,0.0,0.0,0.0,,,
34690,,,3.828487179367319e-06,7.647668496629199e-06,1.728052669836524e-05,2.055294367517871e-05,3.2461960421681196e-05,3.465276761557511e-05,6.614399302526894e-05,0.0001141888795577592,0.00012264213915315675,0.0018322459936648795,0.002470037536037717,0.0027722728193903816,0.004254258330818457,0.002685706335166662
36006,,,7.869876358958124e-05,0.00024534500131756596,0.0002909283213594231,0.0003536733629232018,0.0004297403554646434,0.0005648179367124424,0.0006219255180668247,0.0005695662947053675,0.0004288472858944405,0.00042600921086038637,0.00048016125913684864,0.00024920882380580786,0.00025069576352124715,0.00030384133292404516
37912,,,0.0,3.026642714417449e-05,2.829831908073919e-05,3.2574782719918106e-05,4.388101215259437e-05,5.102094745788062e-05,5.2114036959828714e-05,4.784754390744877e-05,0.0,0.0,0.0,,0.0,
40303,,,0.0,0.0,3.551782533252014e-06,3.311388244827391e-05,4.703888222241608e-05,4.8052329738232785e-05,2.5079474404855387e-05,2.3933391336011355e-05,2.0940950614448913e-05,2.53219763668035e-05,2.4284054244436352e-05,2.95876946472883e-05,2.960906832579893e-05,4.426734548138433e-05
41284,,,0.00015694150239048437,4.28892690822786e-05,3.508719714056321e-05,3.4384544752888294e-05,1.823232865763248e-05,2.4781367234463063e-05,4.683661171796005e-06,,,,,,,
41578,,,1.8936168329720432e-05,2.4132237746461104e-05,4.177335924537003e-06,0.0,0.0,0.0,,,,,,,,
