,0,1,2,3,4,5,6
32,-1.5467530679226211,-0.6927763080194147,-5.864611643205176,-4.532598484741911,-5.653904117812786,-9.884281972806974,-2.5595389736896195
33,-2.4441220960772814,-0.3878009255636554,-6.551783828687345,-2.7858027539302377,-9.67202214961629,-8.943193751298892,-6.769381872740539
34,-2.136782064660176,-0.29442982908784643,-4.695204865416599,-5.350552850070569,-10.725530990531361,-12.118355826247537,-8.948748977263783
35,-1.3549125156158652,-0.5388194369042001,-4.005282675602896,-6.804251507104498,-6.933811739299038,-13.875450670454597,-6.475787513013692
36,-1.81100311092883,-0.5583678600204234,-7.217695661182901,-3.3808870033836165,-7.11682731892374,-8.196805576879626,-5.183091716607585
37,-1.8164320258179512,-0.2309869270235012,-6.752856222058135,-5.182195657458593,-12.601586251626323,-9.733198197308909,-10.385435405819337
38,-1.3418159691154266,-0.5070540018805083,-5.503794437572122,-5.444435850151679,-9.217515688125971,-12.28812350396052,-7.543557078057269
39,-1.7936708770748488,-0.32903535610050927,-4.53779529408413,-5.913300508194645,-12.94056307429073,-12.829793947763221,-8.234751835229282
40,-1.3198087189073124,-0.675708849702997,-7.103523668079259,-4.781601832512347,-5.8745475739605695,-8.133898234580997,-2.5713209027735218
41,-0.9333102963888464,-0.53717813974409,-6.042947832741898,-5.887586023772245,-10.865199599259476,-10.5647765727078,-7.660423614516624
42,-2.279074016639348,-0.3014930257450992,-9.167409707642925,-2.780854007882784,-10.124946621460772,-3.79346402434696,-7.536188653937479
43,-1.3281013297614113,-0.5021674828019886,-5.747327679030356,-5.077300546760527,-8.955974131896568,-11.736921019824521,-8.790908791218463
44,-2.465065393510736,-0.45891303248438753,-5.565124514790867,-3.304504415717575,-8.47402253905328,-9.117672236455164,-5.0389041026881785
45,-1.3422196787554075,-0.441497098483536,-5.924070535651023,-6.323132143862654,-10.469133613344155,-10.98675596578181,-6.275150333954095
46,-1.274107049783142,-0.7104849999214746,-6.979267753330134,-4.793835962272257,-5.537474538310519,-7.600393447577019,-2.269219318532933
47,-0.24880199909658174,-0.7745174743707777,-6.295835843325467,-7.232523267104655,-6.979780963988048,-8.525041449535749,-3.867069873623528
48,-1.4559001996915946,-0.37574488597674804,-6.262089396541175,-5.714801744605426,-11.895508393296637,-10.989966990041907,-7.870551189914103
49,-1.1752957005189728,-0.4231341993856823,-6.925731184265089,-6.13348437148248,-10.805324729100278,-8.999448933954952,-7.552599260477322
50,-1.7653157208217483,-0.3435250934997116,-5.827671708398366,-5.85006961897586,-10.539988986243863,-10.5688703868244,-7.472094529847503
51,-2.5388116811425228,-0.2626715086231304,-3.287974441274919,-4.628347848098137,-12.037555626521957,-15.322884162685966,-9.367566114917352
52,-2.0241428375258055,-0.5380002569266349,-5.587634027911264,-4.691761702110406,-7.602523133305176,-9.641620159860906,-2.7594450315187586
53,-2.855717512169983,-0.43135253026901044,-3.9118218024701434,-3.342566293187471,-7.745748590734571,-9.686990806932329,-5.93853569554102
54,-3.357558781106036,-0.3808595506123069,-6.100717924252205,1.5040143659734158,-9.10428155812604,-5.863110816048277,-12.340242594850906
55,-1.6631654195441339,-0.5213892369129534,-8.869731159909978,-3.133742755178112,-7.537801717347413,-4.894495726420743,-6.069212091143527
56,-1.0099664182765284,-0.545781044935433,-6.035278945206805,-6.304144087684756,-8.761977278323094,-11.513243876500823,-6.310096580919989
57,-2.3174018747353564,-0.4757863199650787,-6.578075132357082,-2.412871158879655,-7.537291829600171,-7.8420654392155456,-7.31556246993614
58,-0.8465692884941305,-0.5526998572254005,-6.345601510451267,-6.322493378244939,-9.133596086730087,-11.999329125796166,-6.627966746393639
59,0.2812484888142226,-0.7076786799148165,-6.378993392827731,-6.481548652013745,-13.60652613628045,-12.770257847597378,-8.730841923344698
60,-1.8627390989791905,-0.3970377602558397,-3.971679782807616,-5.182422211806758,-11.715441635438523,-13.059962519793459,-8.872496270457887
61,-1.3510523829937764,-0.43940885941130237,-5.868572229817936,-6.364444581563546,-10.44088377561949,-11.030351983706183,-6.275556581382041
62,-2.028481420077976,-0.3559510263077579,-5.260479922934991,-3.279400850072985,-11.195268299118581,-13.555424676417047,-11.658465494433507
63,-2.3149090522234426,-0.29645485348186273,-3.3804939099895392,-5.7095390577276435,-9.984736430233148,-13.431164772666236,-8.951261420603629
64,-5.471713706149695,0.24914615213293878,-1.534974489237424,-5.225347842583491,-0.7468572819970802,-7.953187122111046,-10.885016739432885
65,-1.07307807331512,-0.5808598519889747,-4.9707932029502935,-6.812235340531954,-8.587396725913024,-12.376016057528958,-4.930881093901007
66,-1.2868747423019578,-0.5460319318326619,-4.619968512467214,-5.77927209673929,-8.67945594345013,-13.320504923578497,-7.583168623741521
67,-3.8890202709039396,0.2883473167037156,-5.6791912639020055,-2.165650247737582,-15.360430978044654,-9.59468306808138,-19.16079930340738
68,-1.6636066006323382,-0.48950468472214226,-3.791041164955363,-5.973304380718452,-7.841911246651655,-13.912306597395641,-7.526425426265909
69,-2.141639475185178,-0.27881298791155285,-3.107229038618719,-5.506885002618099,-12.716691730951702,-13.82255152933898,-10.89199953446822
70,-2.754049845074089,0.009758530673625643,-7.727713079090595,-3.415157393766692,-12.560923740810985,-20.78209872120786,-9.553538907857927
71,-3.579153629101457,-0.3334253444676021,-3.347309336551575,-0.9174335403346072,-9.531063566199215,-11.951337068566815,-8.74128215446791
72,-4.2283840915498505,0.032812243912963446,-3.1561783195219455,0.7159857567910359,-15.128453515731778,-14.915404932842378,-17.60834012285182
