Siruta,Localitate,NascutiVii_1000loc
38848,Romanesti,8.514664143803216
153473,Olteni,8.514664143803216
13169,Municipiul Pitesti,8.512298999451367
20910,Oras Slanic-Moldova,8.512284774617914
24427,Plopana,8.511887290871735
164829,Malusteni,8.51063829787234
99478,Tatarusi,8.51063829787234
4106,Calnic,8.51063829787234
111685,Floresti,8.507347254447023
118691,Panet,8.505070330389271
114319,Municipiul Targu Mures,8.503786114475067
163379,Delesti,8.503401360544217
94429,Scanteia,8.502963153826334
86501,Satu Mare,8.502598016060462
38063,Mihai Eminescu,8.501459205684558
140547,Cizer,8.49731663685152
66580,Cobia,8.49673202614379
106559,Municipiul Sighetu Marmatiei,8.494733265375467
107485,Botiza,8.494208494208495
132896,Drajna,8.493353028064993
47006,Grebanu,8.491785120915637
93851,Lehliu,8.487654320987655
75203,Municipiul Tecuci,8.485941038098797
132342,Bertea,8.482563619227145
98998,Scobinti,8.47899817375424
75221,Draganesti,8.474576271186441
149414,Moara,8.474576271186441
11502,Olari,8.474576271186441
139937,Agrij,8.474576271186441
172082,Pausesti-Maglasi,8.47246449040618
110571,Bacles,8.470089994706195
70673,Amarastii De Sus,8.469449485783423
104181,Manastirea,8.468468468468469
68921,Tatarani,8.463165993460281
114710,Oras Ludus,8.463023969101442
89687,Gurasada,8.46262341325811
48771,Posta Calnau,8.462164361269325
141946,Marca,8.462104488594555
101163,Bolintin-Deal,8.461047254150703
81576,Runcu,8.457907159716758
152412,Calmatuiu,8.456659619450317
100683,Municipiul Urziceni,8.456659619450317
121386,Bira,8.453505718547985
108366,Oarta De Jos,8.4530853761623
34477,Sanmihaiu De Campie,8.450704225352112
83320,Municipiul Miercurea Ciuc,8.450035604082602
125418,Oras Bals,8.448975738695365
39328,Trusesti,8.447160316319195
176338,Gura Calitei,8.443465491923641
155494,Oras Jimbolia,8.442225811187784
52758,Ezeris,8.43558282208589
156259,Cenad,8.434478502365769
18527,Rucar,8.432539682539682
151549,Hartop,8.43234955921809
55384,Municipiul Gherla,8.431920843192085
130062,Voineasa,8.430913348946136
165979,Stanilesti,8.425959125134456
87139,Oras Uricani,8.42554055425845
68342,Odobesti,8.41816758026625
86810,Municipiul Hunedoara,8.414222054685712
100326,Harmanesti,8.413461538461538
112370,Isverna,8.411214953271028
41113,Harseni,8.4108012394865
52856,Forotic,8.408071748878923
86479,Leliceni,8.407286314806166
100549,Slobozia,8.406893652795292
108151,Giulesti,8.405977584059777
126647,Deveselu,8.405977584059777
119331,Oras Sangeorgiu De Padure,8.404896765941897
160779,Maliuc,8.403361344537815
70566,Almaj,8.403361344537815
140208,Banisor,8.403361344537815
135618,Stefesti,8.399832003359933
109924,Oras Baia De Arama,8.398856325947104
55473,Aghiresu,8.395934600088378
122864,Grinties,8.393285371702637
59657,Suatu,8.393285371702637
111480,Devesel,8.392077878482713
124563,Tasca,8.390541571319604
57902,Gilau,8.386948529411764
68048,Matasaru,8.382549056963231
1071,Ciugud,8.380824673147838
51500,Berzovia,8.375634517766498
105794,Valea Macrisului,8.375209380234505
95667,Andrieseni,8.374830239927569
64096,Bretcu,8.373851971907078
106782,Oras Cavnic,8.372978116079924
9262,Municipiul Arad,8.372638218302587
16472,Dragoslavele,8.37138508371385
102794,Floresti-Stoenesti,8.371119637251482
125347,Municipiul Slatina,8.369486836972326
64602,Ojdula,8.365867261572783
167473,Municipiul Ramnicu Valcea,8.364750235626767
38679,Rauseni,8.363636363636363
21560,Bogdanesti,8.362369337979095
117319,Gurghiu,8.360128617363344
56568,Capusu Mare,8.360128617363344
151246,Zamostea,8.357441337190615
127064,Ganeasa,8.356545961002785
129914,Vitomiresti,8.353808353808354
121108,Agapia,8.350730688935283
40198,Municipiul Brasov,8.348370022855768
75150,Vanatori,8.348134991119005
28610,Ciuhoi,8.347978910369068
34360,Romuli,8.342602892102336
42753,Oras Faurei,8.341511285574093
125178,Boghicea,8.339651250947687
35054,Telciu,8.333333333333334
15901,Cosesti,8.32860117357562
150766,Vadu Moldovei,8.326029798422436
153865,Radoiesti,8.32517140058766
11307,Ignesti,8.321775312066574
154709,Toporu,8.316008316008316
32633,Bistrita Bargaului,8.309005165057265
169404,Danicei,8.308895405669599
138501,Petresti,8.307372793354102
139330,Vama,8.302808302808304
100781,Adunatii-Copaceni,8.30078125
168372,Oras Babeni,8.299638220898064
153277,Maldaeni,8.295804693055226
155350,Municipiul Lugoj,8.295452164987326
52909,Garnic,8.2930200414651
148612,Oras Frasin,8.289374529012811
124661,Timisesti,8.284600389863547
10532,Craiva,8.284432171211598
164543,Ivesti,8.282319049333813
58393,Manastireni,8.281573498964804
158779,Sag,8.27912477823773
127126,Giuvarasti,8.278867102396514
48138,Padina,8.278548819089359
174021,Vaideeni,8.27482447342026
26877,Municipiul Marghita,8.273065965373657
47373,Maracineni,8.265398550724637
10104,Barzava,8.257963035784506
99968,Valea Seaca,8.257772020725389
143021,Varsolt,8.257279443720122
73629,Pielesti,8.25536598789213
72882,Izvoare,8.253968253968255
126718,Dobrosloveni,8.251264306627629
116796,Fantanele,8.247837457252063
137728,Foieni,8.24742268041237
78542,Alimpesti,8.246289169873556
124153,Sagna,8.245877061469265
108632,Rona De Sus,8.242950108459869
151870,Municipiul Rosiori De Vede,8.242179121855562
114854,Oras Sovata,8.240977550440466
148131,Dorna-Arini,8.2389289392379
160305,Daeni,8.236434108527131
122347,Doljesti,8.235294117647058
125622,Oras Draganesti-Olt,8.232163645434891
93995,Mihail Kogalniceanu,8.231707317073171
153062,Gratia,8.23045267489712
37912,Lunca,8.228571428571428
174780,Campineanca,8.227374719521316
123479,Piatra Soimului,8.226161510833043
71055,Bradesti,8.2258781680747
130847,Paulesti,8.225037012666556
109041,Suciu De Sus,8.219178082191782
74411,Teslui,8.217993079584774
68887,Selaru,8.217446270543615
175590,Ciorasti,8.21557673348669
119153,Rusii-Munti,8.215426745778183
61256,Ciobanu,8.215297450424929
100923,Axintele,8.213552361396303
23047,Huruiesti,8.210180623973727
87219,Oras Aninoasa,8.20534399326741
130712,Brazi,8.199686482575666
38731,Ripiceni,8.19672131147541
117177,Gornesti,8.195292066259809
77812,Municipiul Targu Jiu,8.195113895569065
28530,Chislaz,8.194138039710053
26804,Municipiul Beius,8.19029363073974
122613,Faurei,8.18926296633303
102605,Dragomiresti-Vale,8.181632235631008
132574,Cerasu,8.180839612486544
108348,Moisei,8.176438945669714
105160,Snagov,8.174752077191101
35759,Curtesti,8.172362555720653
40035,Adaseni,8.168822328114363
60482,Municipiul Mangalia,8.16819376376163
135896,Tomsani,8.165116806532094
16365,Darmanesti,8.164414414414415
12876,Zimandu Nou,8.16326530612245
138164,Micula,8.161305808929429
155724,Beba Veche,8.160703075957313
42913,Bordei Verde,8.160237388724036
20778,Oras Buhusi,8.158172569344467
87077,Oras Petrila,8.157580580978909
130384,Soparlita,8.156606851549755
135020,Rafov,8.15418828762046
93646,Giurgeni,8.14111261872456
125061,Zanesti,8.139345596614032
94269,Reviga,8.138711960368012
141376,Hereclean,8.138619060120767
96003,Ungheni,8.135593220338983
170792,Lapusata,8.133971291866029
84344,Ditrau,8.131458580382857
1213,Municipiul Aiud,8.131316969374572
122025,Ceahlau,8.130081300813009
31654,Tauteu,8.124725516029864
21196,Balcani,8.121077888519748
17334,Mioarele,8.119925046845722
157362,Jamu Mare,8.111615833874108
126978,Falcoiu,8.108815066701544
165185,Padureni,8.106116433308769
53700,Eftimie Murgu,8.104738154613466
144928,Oras Miercurea Sibiului,8.101371001246365
124723,Trifesti,8.097965633023898
138921,Supur,8.095238095238095
26320,Sarata,8.089887640449438
106979,Oras Viseu De Sus,8.089813438996202
147205,Breaza,8.089607965152458
16132,Cuca,8.087535680304471
59693,Tritenii De Jos,8.08682698446478
93575,Facaeni,8.086253369272237
43279,Gradistea,8.07899461400359
50415,Zarnesti,8.077226162332545
44435,Victoria,8.075370121130552
121466,Bargauani,8.072916666666666
156623,Darova,8.069336521219366
94768,Vlad Tepes,8.064516129032258
93717,Grindu,8.060692271218587
76558,Grivita,8.056133056133056
47300,Luciu,8.056042031523642
40606,Bod,8.055967776128895
34235,Prundu Bargaului,8.055770720371806
10701,Dieci,8.053691275167786
39872,Vorona,8.053353466717
34075,Nuseni,8.050402520126006
172992,Sinesti,8.048289738430583
133090,Dumbrava,8.046490835940993
180091,Racsa,8.045591686221924
120860,Municipiul Roman,8.042743861930541
27070,Abram,8.038585209003216
59880,Unguras,8.03799780781878
128374,Oras Potcoava,8.035561634467431
67522,Glodeni,8.034894398530762
119803,Sincai,8.029647930821495
126825,Dobrun,8.02675585284281
39738,Vladeni,8.025682182985554
45753,Calvini,8.02364864864865
42842,Bertestii De Jos,8.017960230917256
179613,Sieu,8.016877637130802
64005,Brates,8.016032064128256
35839,Rachiti,8.01150369761709
4927,Ighiu,8.00931993592544
51305,Bania,8.009153318077804
85877,Subcetate,8.0042689434365
156357,Oras Ciacova,8.002977852224083
65752,Petresti,8.002845456162191
92658,Municipiul Slobozia,8.001204887324208
158804,Stiuca,8.0
153507,Orbeasca,7.995735607675906
20063,Bughea De Sus,7.994670219853431
121242,Baltatesti,7.992477668077104
110820,Breznita-Ocol,7.992007992007992
139009,Tarna Mare,7.992007992007992
154013,Scrioastea,7.991750451147203
155458,Oras Deta,7.982203611619995
149931,Pojorata,7.981376787495843
76111,Costache Negri,7.976794778825235
138208,Moftin,7.973421926910299
122463,Dulcesti,7.972665148063781
27169,Abramut,7.971938775510204
67407,Dragomiresti,7.968127490039841
179926,Rascaeti,7.968127490039841
8354,Valea Lunga,7.966857871255577
104680,Prundu,7.964394471773249
64130,Catalina,7.962253022707166
72819,Grecesti,7.960808328230251
49073,Sageata,7.956448911222781
145907,Tilisca,7.952286282306163
75114,Sendreni,7.952286282306163
117925,Livezeni,7.951070336391437
12242,Sicula,7.949497311199439
143682,Oras Agnita,7.948335817188276
120888,Cordun,7.941510147485189
123102,Ion Creanga,7.940617987225963
60776,Oras Cernavoda,7.937735168290295
156589,Curtea,7.936507936507937
100308,Draguseni,7.931262392597488
127714,Nicolae Titulescu,7.930214115781126
5700,Mihalt,7.9292467215614515
175983,Dumitresti,7.928005142489822
152252,Branceni,7.927927927927928
49956,Vadu Pasii,7.926703726580193
52062,Copacele,7.922535211267606
120502,Madaras,7.921998781230957
34850,Sieut,7.921539041870992
156712,Dudestii Vechi,7.918552036199095
98337,Plugari,7.918552036199095
156767,Dumbrava,7.916516732637639
136107,Valea Doftanei,7.915173237753883
135789,Telega,7.913669064748201
5103,Jidvei,7.911094368054248
82733,Urdari,7.908889591901297
108106,Farcasa,7.908163265306122
166636,Valeni,7.906700929037359
152902,Draganesti-Vlasca,7.906085289889794
12126,Socodor,7.905138339920948
100736,Manasia,7.904293954283273
116983,Gheorghe Doja,7.903780068728523
55008,Municipiul Dej,7.900271892474222
114809,Municipiul Reghin,7.898109161283574
119206,Saschiz,7.894736842105263
58311,Luna,7.894175378707062
146502,Municipiul Campulung Moldovenesc,7.887687270562556
104519,Oinacu,7.883565797453002
66152,Branistea,7.883420926899188
34422,Silivasu De Campie,7.8817733990147785
159785,Baia,7.875738350470357
75864,Cavadinesti,7.874015748031496
137504,Crucisor,7.868115399025853
161829,Municipiul Husi,7.864726700747149
11842,Savarsin,7.863247863247863
53372,Obreja,7.862550960978451
101564,Butimanu,7.860262008733624
105936,Vidra,7.856207594334008
134559,Poienarii Burchii,7.856109158569361
21454,Barsanesti,7.854485324514262
76255,Fartanesti,7.8529017429611185
82430,Oras Tismana,7.84973366975049
20876,Municipiul Moinesti,7.8494841189560995
104485,Ogrezeni,7.847295864262991
63394,Municipiul Sfantu Gheorghe,7.847292607266808
133278,Fantanele,7.839294463498285
95391,Municipiul Pascani,7.8371712421916415
107314,Barsana,7.8356628547225755
64773,Reci,7.8294910830796
70352,Municipiul Calafat,7.820084133318952
72221,Dranic,7.80608052588332
103960,Jilavele,7.803468208092486
134194,Manesti,7.802668009061163
74859,Carcea,7.802340702210663
85582,Secuieni,7.801418439716312
44060,Stancuta,7.79896013864818
65099,Valea Mare,7.79896013864818
159428,Iecea Mare,7.797994801336799
167286,Dodesti,7.795100222717149
111417,Corlatel,7.79423226812159
39612,Vaculesti,7.793472966390648
179837,Coas,7.790368271954674
82779,Vagiulesti,7.788161993769471
128711,Oras Scornicesti,7.787903893951947
157031,Gavojdia,7.786052809749492
153204,Mavrodin,7.783695206882426
150445,Saru Dornei,7.783018867924528
130295,Calui,7.782101167315175
151530,Balaceana,7.782101167315175
88644,Bretea Romana,7.779349363507779
55918,Baisoara,7.770762506070908
142774,Surduc,7.770632368703108
55357,Municipiul Campia Turzii,7.768910233773571
43117,Frecatei,7.76287932251235
134755,Predeal-Sarari,7.7619663648124195
67327,Dragodana,7.757720423690885
52160,Cornereva,7.754551584625759
134050,Magureni,7.754342431761787
44391,Vadeni,7.753816331475648
69063,Valea Lunga,7.751937984496124
157781,Moravita,7.751937984496124
65431,Razvad,7.750170959653522
176748,Milcovul,7.749792416274564
156277,Cenei,7.749434937035841
28941,Curatele,7.748776508972267
112995,Ponoarele,7.748776508972267
87665,Oras Simeria,7.747489239598278
89428,Dobra,7.747318235995232
64265,Dobarlau,7.744874715261959
176212,Garoafa,7.743825868564253
54500,Varadia,7.741027445460943
146744,Municipiul Vatra Dornei,7.7388572093564525
60455,Oras Eforie,7.737119970872019
46769,Galbinasi,7.7355836849507735
154308,Sarbeni,7.7355836849507735
159437,Parta,7.735281478298238
64639,Ozun,7.733619763694952
109504,Viseu De Jos,7.732456988208003
129111,Stoicanesti,7.731958762886598
100870,Armasesti,7.722007722007722
110027,Obarsia-Closani,7.722007722007722
121796,Botesti,7.720517274657402
79932,Cruset,7.718431614695894
110116,Oras Strehaia,7.7159140727750986
91330,Soimus,7.714285714285714
26289,Zemes,7.712604018672621
7810,Sibot,7.711038961038961
124849,Urecheni,7.710843373493976
16757,Leordeni,7.709830033292448
122668,Gheraesti,7.704845162246259
132681,Ciorani,7.702562583320989
40278,Municipiul Fagaras,7.701925481370343
143067,Zalha,7.700770077007701
153295,Mereni,7.694998251136761
127812,Oboga,7.6923076923076925
8158,Unirea,7.690790771051074
22834,Glavanesti,7.690032534753032
20965,Oras Targu Ocna,7.689964976397137
39792,Vlasinesti,7.689735874289536
53513,Pojejena,7.6896190143306535
122187,Cracaoani,7.687090210264526
100709,Ciocarlia,7.682458386683739
171021,Malaia,7.679648930334613
91447,Tomesti,7.677543186180422
44202,Traian,7.674144037780401
101724,Cascioarele,7.671232876712328
65011,Zagon,7.667851131475594
44300,Tufesti,7.667241709794902
67014,Cornesti,7.660389403127993
136483,Municipiul Satu Mare,7.653394255874674
103194,Gaujani,7.64980875478113
78258,Oras Novaci,7.64685436218283
18858,Stoenesti,7.641921397379913
140583,Coseiu,7.6400679117147705
86222,Ulies,7.6400679117147705
160680,Luncavita,7.637121036797038
143995,Atel,7.633587786259542
54270,Teregova,7.629830174747723
126102,Cezieni,7.629107981220657
96593,Cozmesti,7.625649913344887
164277,Dimitrie Cantemir,7.624857033930613
117998,Lunca,7.62133975130365
89856,Ilia,7.621121393576483
7384,Santimbru,7.618416694269626
152350,Calinesti,7.616629641383688
57546,Dabaca,7.612456747404845
48325,Oras Patarlagele,7.611921042446136
19114,Stefan Cel Mare,7.6109936575052854
17771,Nucsoara,7.607192254495159
125472,Municipiul Caracal,7.606721162579473
59764,Tureni,7.6062639821029085
107234,Bicaz,7.604562737642586
42968,Ciocile,7.604562737642586
9690,Oras Sebis,7.602792862684251
132011,Apostolache,7.597340930674264
178929,Biliesti,7.596961215513795
154996,Nenciulesti,7.594936708860759
107546,Calinesti,7.594936708860759
156669,Denta,7.592534008225245
135146,Salciile,7.592190889370933
108892,Oras Salistea De Sus,7.586072748492511
161348,Stejaru,7.585335018963337
63526,Oras Covasna,7.581768491580711
106461,Oras Tautii-Magheraus,7.576698546764377
83491,Oras Borsec,7.575757575757576
176301,Gugesti,7.574632407544928
75472,Oras Targu Bujor,7.572684246112238
69615,Vulcana-Bai,7.570770243581303
122392,Dragomiresti,7.569011576135352
12224,Sepreus,7.567939456484348
58464,Margau,7.566204287515763
92097,Vorta,7.566204287515763
86687,Municipiul Deva,7.565005109571931
23387,Magiresti,7.5636030254412105
103568,Gurbanesti,7.563025210084033
161302,Somova,7.561823012466789
124634,Tamaseni,7.554391619661564
82555,Turburea,7.5489502241094595
125873,Bobicesti,7.545931758530184
136198,Valcanesti,7.542262678803641
145961,Valea Viilor,7.542147293700089
6547,Radesti,7.535795026375283
76317,Frumusita,7.534983853606028
87291,Municipiul Brad,7.529647988956516
138538,Pir,7.52823086574655
159339,Voiteg,7.52823086574655
136919,Batarci,7.524649714582252
1936,Oras Zlatna,7.524454477050414
112600,Livezile,7.518796992481203
13668,Oras Costesti,7.517383950385266
68404,Pietrosita,7.509386733416771
75098,Municipiul Galati,7.507960999310594
66438,Buciumeni,7.50551876379691
93931,Lupsanu,7.5046904315197
146655,Oras Siret,7.501027538018906
80846,Matasari,7.500468779298706
179828,Rosiori,7.5
106363,Grosi,7.5
77331,Tulucesti,7.499353504008275
130981,Oras Baicoi,7.497116493656286
6930,Rosia De Secas,7.495315427857589
97606,Lespezi,7.495003331112591
73736,Poiana Mare,7.494145199063232
50889,Oras Anina,7.4922401798137646
55776,Aschileu,7.49063670411985
98603,Prisacani,7.488479262672811
4366,Galda De Jos,7.486388384754991
138351,Orasu Nou,7.483870967741935
33015,Chiochis,7.482993197278912
92961,Borcea,7.482500603427468
121055,Oras Targu Neamt,7.48027926375918
69250,Vacaresti,7.479861910241657
108268,Miresu Mare,7.479742364429669
153124,Lisa,7.479102507699076
22576,Filipesti,7.477034821619312
80613,Jupanesti,7.4766355140186915
76157,Cudalbi,7.476390346274921
163002,Codaesti,7.475813544415128
52936,Glimboca,7.474639615589963
121340,Bicazu Ardelean,7.472300953362535
55311,Sandulesti,7.47011952191235
124616,Tazlau,7.467994310099574
68280,Nucet,7.467911318553092
87059,Municipiul Lupeni,7.467078643419407
126772,Dobroteasa,7.462686567164179
10649,Dezna,7.462686567164179
174496,Titesti,7.462686567164179
127019,Farcasele,7.459593866556154
178607,Vanatori,7.457008065743418
178938,Gologanu,7.455429497568882
107519,Budesti,7.455429497568882
71858,Ciupercenii Noi,7.4498567335243555
75819,Buciumeni,7.448059584476676
91795,Vata De Jos,7.446221731936018
153240,Magura,7.4460163812360385
74931,Plesoi,7.4460163812360385
3039,Bistra,7.439553626782393
127901,Optasi-Magura,7.43801652892562
16613,Harsesti,7.436570428696413
10943,Gurahont,7.435897435897436
86133,Tulghes,7.432641684732115
125098,Dochia,7.430582714118107
139250,Urziceni,7.427413909520594
174744,Municipiul Focsani,7.420030907974681
107733,Copalnic-Manastur,7.416563658838072
130286,Balteni,7.416563658838072
116938,Ganesti,7.415545179895633
14673,Boteni,7.410456978180322
105222,Sohatu,7.410151908114116
6164,Ohaba,7.407407407407407
88788,Buces,7.407407407407407
51010,Municipiul Caransebes,7.4032823402234085
97394,Grozesti,7.403189066059226
124233,Secuieni,7.402837754472547
36006,Municipiul Dorohoi,7.4024440828307965
20466,Margineni,7.401399168609957
155109,Dracea,7.393715341959335
4302,Farau,7.393715341959335
142006,Maeriste,7.382550335570469
20607,Gura Vaii,7.377979568671964
100610,Municipiul Oltenita,7.376297028305216
9627,Oras Nadlac,7.373156710822294
165069,Oltenesti,7.371913011426465
44818,Municipiul Buzau,7.371260927894325
37397,George Enescu,7.371007371007371
129763,Valeni,7.369196757553427
50102,Vernesti,7.361828370508736
18242,Priboieni,7.361268403171008
167295,Feresti,7.359705611775529
94223,Perisoru,7.3584905660377355
75953,Corod,7.357686846521234
52035,Ciudanovita,7.352941176470588
150114,Rasca,7.352941176470588
177842,Suraia,7.348138471587198
129246,Serbanesti,7.3477956613016095
43652,Movila Miresii,7.344231224828239
165817,Rosiesti,7.341694707861731
99441,Tansa,7.341576506955178
53425,Paltinis,7.337953526294333
49233,Sarulesti,7.336757153338224
47186,Lopatari,7.336200354161396
72052,Diosti,7.333333333333333
44257,Tudor Vladimirescu,7.329363261566652
49439,Scutelnici,7.321274763135229
43313,Gropeni,7.320644216691069
152528,Ciolanesti,7.320644216691069
44845,Municipiul Ramnicu Sarat,7.3189239468337695
178377,Vidra,7.317073170731708
120726,Municipiul Piatra-Neamt,7.315656718875955
130302,Gavanesti,7.3145245559038665
104546,Peris,7.3133710500896925
81497,Rosia De Amaradia,7.3131955484896665
172279,Pesceana,7.312614259597806
47854,Naeni,7.303370786516854
43867,Salcia Tudor,7.302075326671791
36809,Cotusca,7.299270072992701
31921,Uileacu De Beius,7.2957198443579765
160261,Crisan,7.293354943273906
180055,Crivat,7.292173067574137
95792,Baltati,7.290184921763869
49894,Ulmeni,7.287705956907478
41033,Halchiu,7.282563462338743
151488,Fantana Mare,7.282483710233806
75356,Beresti-Meria,7.280291211648466
16739,Izvoru,7.276034561164166
119750,Saulia,7.274490785645005
138618,Pomi,7.2727272727272725
114514,Municipiul Sighisoara,7.2700729927007295
98257,Movileni,7.269279393173198
114079,Vrata,7.268951194184839
35269,Uriu,7.267833109017497
32153,Tamaseu,7.267441860465116
26840,Oras Stei,7.263922518159807
159366,Birda,7.263922518159807
69170,Valea Mare,7.259528130671506
97465,Helesteni,7.259528130671506
160617,Jijila,7.25792175606302
66223,Barbuletu,7.2562358276643995
103693,Iepuresti,7.253886010362694
78668,Arcani,7.2522159548751
46019,Cernatesti,7.250268528464018
58990,Ploscos,7.246376811594203
71812,Cioroiasi,7.2416063199473335
1794,Oras Ocna Mures,7.239942626869749
125150,Gadinti,7.237635705669481
40465,Oras Victoria,7.237362885898451
119723,Suseni,7.237122179650915
70726,Apele Vii,7.23589001447178
75613,Balasesti,7.23404255319149
133562,Gornet,7.2338959696865315
175368,Bolotesti,7.22543352601156
76282,Foltesti,7.2245635159542445
84594,Lazarea,7.2242289524868015
30336,Pietroasa,7.223618090452261
168675,Berislavesti,7.222824124232575
87175,Municipiul Vulcan,7.218844984802431
72409,Ghercesti,7.215874924834636
130954,Oras Azuga,7.215007215007215
123175,Margineni,7.214635403246586
179999,Moldoveni,7.21370604147881
91232,Santamaria-Orlea,7.201001878522229
138663,Sanislau,7.2
126433,Curtisoara,7.194244604316546
11637,Peregu Mare,7.194244604316546
74322,Teasc,7.191892775416803
37100,Dobarceni,7.188800605372682
126674,Dobretu,7.18849840255591
80980,Negomir,7.184305056645482
167179,Zorleni,7.1833265884257385
15064,Caldararu,7.182087029995775
166770,Vinderei,7.180469123982767
74135,Seaca De Padure,7.17948717948718
161231,Sfantu Gheorghe,7.177033492822966
49643,Tisau,7.172353836122582
113153,Poroina Mare,7.164790174002047
164598,Laza,7.164179104477612
111444,Cujmir,7.164179104477612
175938,Dumbraveni,7.162041181736795
162871,Botesti,7.156488549618321
140958,Dobrin,7.155635062611807
162924,Bunesti-Averesti,7.150922092585623
130678,Blejoi,7.149341806627326
33364,Ilva Mica,7.144898542440697
30470,Pomezeu,7.142857142857143
38161,Mihaileni,7.142857142857143
127322,Icoana,7.1389346512905
69526,Voinesti,7.138114209827357
154754,Trivalea-Mosteni,7.137490608564988
134390,Plopu,7.136859781696054
73335,Motatei,7.133864876206462
144991,Micasasa,7.133303611234953
151683,Municipiul Turnu Magurele,7.130005997201306
59041,Poieni,7.1258907363420425
21597,Brusturoasa,7.122507122507122
51840,Carbunari,7.121057985757884
124938,Alexandru Cel Bun,7.119205298013245
109773,Municipiul Drobeta-Turnu Severin,7.117470154014399
168960,Bunesti,7.117437722419929
64345,Ghidfalau,7.10811821922933
9574,Oras Lipova,7.107757107757108
161482,Valea Nucarilor,7.104290991759022
132226,Balta Doamnei,7.10405348934392
121607,Bodesti,7.102569458951327
115600,Bala,7.1022727272727275
100282,Costesti,7.099945385035499
73317,Marsani,7.099827882960413
38893,Santa Mare,7.094714437743881
22898,Helegiu,7.0932466380966455
126077,Bucinisu,7.092198581560283
11236,Hasmas,7.092198581560283
41417,Mandra,7.089804186360567
65379,Aninoasa,7.084205441957817
5167,Livezile,7.081038552321007
46867,Glodeanu Sarat,7.078810759792355
57831,Geaca,7.078507078507078
135315,Starchiojd,7.077326343381389
5755,Miraslau,7.0688030160226205
62878,Sacele,7.065669160432253
46484,Costesti,7.063572149344097
5309,Lunca Muresului,7.0588235294117645
152332,Buzescu,7.048658481127785
98827,Schitu Duca,7.045675413022352
55259,Municipiul Turda,7.04556948780105
175466,Brosteni,7.045354469396742
129184,Studina,7.044864664441972
162559,Blagesti,7.042253521126761
152868,Draganesti De Vede,7.0389488503050215
86339,Voslabeni,7.038712921065862
33952,Monor,7.037297677691766
143959,Arpasu De Jos,7.037297677691766
17968,Poienarii De Muscel,7.036059806508355
86990,Municipiul Petrosani,7.0339434045211595
49625,Stalpu,7.033248081841432
110063,Municipiul Orsova,7.033001004714429
112129,Husnicioara,7.03125
47159,Largu,7.0287539936102235
76969,Pechea,7.027406886858749
82617,Oras Turceni,7.022298878896144
114925,Municipiul Tarnaveni,7.018867924528302
102240,Cosereni,7.016005262003946
152993,Frumoasa,7.014028056112225
176150,Fitionesti,7.008483954260421
17913,Poienarii De Arges,7.007007007007007
72150,Dragotesti,7.006071929005138
98738,Romanesti,7.004310344827586
87843,Balsa,7.001166861143524
9798,Apateu,6.995045176333431
151816,Nanov,6.991051454138702
24711,Racova,6.98714365567356
179757,Herasti,6.986027944111776
103513,Gruiu,6.984866123399302
127144,Gostavatu,6.980802792321117
75686,Baneasa,6.9799906933457425
88546,Branisca,6.979695431472082
170952,Lungesti,6.979695431472082
168041,Oras Horezu,6.979062811565304
72007,Oras Dabuleni,6.978080617354897
67595,Gura Ocnitei,6.974835886214442
78141,Municipiul Motru,6.973196774896492
169547,Dragoesti,6.972111553784861
155118,Fantanele,6.97084917617237
77313,Tudor Vladimirescu,6.969297419476361
161794,Municipiul Barlad,6.965965499273236
46554,Cozieni,6.965174129353234
139740,Oras Cehu Silvaniei,6.960556844547564
27971,Buntesti,6.955351133049136
120968,Oras Bicaz,6.952491309385863
63740,Municipiul Targu Secuiesc,6.952319905330112
136526,Municipiul Carei,6.950936953782366
177986,Tataranu,6.948968512486428
50549,Unguriu,6.9474598349978285
106648,Vadu Izei,6.946856547412296
32187,Rosiori,6.946741647370162
6397,Ponor,6.944444444444445
47453,Merei,6.93931787981692
161286,Smardan,6.9384215091066785
87246,Banita,6.9384215091066785
171209,Madulari,6.934812760055478
154790,Troianul,6.93000693000693
43625,Mircea Voda,6.92979813196746
94688,Valea Ciorii,6.929637526652452
43992,Silistea,6.929637526652452
159883,C.a. Rosetti,6.928406466512702
112076,Hinova,6.927606511950121
178901,Popesti,6.923837784371909
28415,Cetariu,6.918819188191882
44113,Surdila-Gaiseanca,6.916192026037429
155911,Biled,6.915287725364287
123674,Podoleni,6.912044237083117
160724,Mahmudia,6.911604219716261
65681,Oras Gaesti,6.9073374169164605
158243,Racovita,6.906077348066298
152270,Bujoreni,6.903353057199211
132752,Colceag,6.896551724137931
104788,Rasuceni,6.887645286267757
98300,Oteleni,6.887417218543046
60721,Tuzla,6.886858749121574
151790,Municipiul Alexandria,6.885969118634315
175055,Oras Panciu,6.885422270037655
179659,Negrilesti,6.879805746661271
14165,Baiculesti,6.873977086743044
54163,Sopotu Nou,6.8728522336769755
111818,Godeanu,6.8728522336769755
53639,Ramna,6.870705808869457
80560,Ionesti,6.866952789699571
116046,Chetani,6.862371330537552
19695,Valea Iasului,6.861682918020946
18411,Recea,6.861682918020946
7767,Stremt,6.857603872529245
19007,Suseni,6.847081838930551
120771,Dumbrava Rosie,6.8452023537888795
96664,Cucuteni,6.844106463878327
70986,Brabova,6.844106463878327
157898,Nadrag,6.842285323297982
164892,Miclesti,6.83453237410072
10417,Chisindia,6.83371298405467
