,u1,u2,u3,u4
490,-0.012865268846832013,-5.290415659407642e-05,-3.736561884426031e-05,8.17025685484198e-08
491,-0.12618628573524027,-5.2845601235261745e-05,-3.7686873491459425e-05,8.289398435862889e-08
492,-0.10101737357748372,-5.285860654287901e-05,-3.76155219432845e-05,8.262936760266704e-08
493,-0.14526398004262014,-5.2835743388370926e-05,-3.7740956997964335e-05,8.309456027335189e-08
494,-0.13539620712500985,-5.284084227468129e-05,-3.771298277046243e-05,8.29908141105679e-08
495,-0.07801693497446127,-5.2870491354463146e-05,-3.755031781794535e-05,8.238754938619356e-08
496,-0.08449799076726208,-5.286714245628628e-05,-3.756869101427997e-05,8.245568884125753e-08
497,-0.09704589953903811,-5.2860658687237755e-05,-3.7604263180117376e-05,8.258761297418785e-08
498,-0.05945090296651307,-5.288008481467016e-05,-3.749768482693991e-05,8.219235290212804e-08
499,-0.11232267390778287,-5.2852764855798686e-05,-3.764757142862195e-05,8.274822740398905e-08
500,-0.10540305042975495,-5.285634037116079e-05,-3.762795493328637e-05,8.267547700835431e-08
501,-0.08047778698601346,-5.286921978035209e-05,-3.7557294106779525e-05,8.241342188604966e-08
502,-0.026655786060084872,-5.289703074305223e-05,-3.7404713690598003e-05,8.184755701295986e-08
503,-0.02088131153792776,-5.29000145358019e-05,-3.73883435870959e-05,8.178684629547574e-08
504,-0.008114118923538183,-5.290661161342283e-05,-3.735214977175895e-05,8.165261669226182e-08
505,-0.08532639639491332,-5.2866714401622445e-05,-3.757103946794732e-05,8.246439839566404e-08
506,-0.07947882725855167,-5.286973596389476e-05,-3.755446214794586e-05,8.240291918808963e-08
507,-0.1223853657966052,-5.2847565250741664e-05,-3.767609823345818e-05,8.285402287369647e-08
508,-0.0820615036271114,-5.2868401440557265e-05,-3.7561783797613376e-05,8.243007250477133e-08
509,2.813069975785536,-5.436437691996875e-05,-2.9354352664789943e-05,5.199171683231898e-08
510,-0.03881385688943678,-5.289074841149576e-05,-3.7439180701768204e-05,8.197538253204981e-08
511,-0.05138613053261431,-5.2884252052627566e-05,-3.747482193977127e-05,8.210756282834456e-08
512,-0.08135492235646771,-5.2868766546008535e-05,-3.7559780704779365e-05,8.242264376718364e-08
513,0.1416811104529258,-5.29840139668897e-05,-3.6927494091050464e-05,8.007772432479596e-08
514,0.5936251100794759,-5.321754296076565e-05,-3.5646274471424346e-05,7.532615006905796e-08
515,0.02743422845126028,-5.292498019404879e-05,-3.7251373480582344e-05,8.127887434285659e-08
516,-0.00021990058944996633,-5.29106907224809e-05,-3.732977038975702e-05,8.156961976203082e-08
517,-0.07543425860590156,-5.287182587780064e-05,-3.7542996168277405e-05,8.236039606950846e-08
518,-0.04646442650950994,-5.2886795200870065e-05,-3.7460869362102974e-05,8.205581782863197e-08
519,-0.11843825662956109,-5.28496048052881e-05,-3.766490854245602e-05,8.28125244085804e-08
520,-0.08479036922408018,-5.286699137816714e-05,-3.75695198802805e-05,8.245876280164005e-08
521,-0.03798545126178555,-5.2891176466159596e-05,-3.7436832248101074e-05,8.196667297764075e-08
522,-0.08176912517029332,-5.286855251867641e-05,-3.756095493161285e-05,8.242699854438882e-08
523,-0.12392035269490015,-5.284677209065432e-05,-3.76804497799578e-05,8.287016116568388e-08
524,-0.06320309316234511,-5.287814597886303e-05,-3.750832194060844e-05,8.223180206032454e-08
525,-0.12489494755096041,-5.2846268496951304e-05,-3.76832126666248e-05,8.288040770028465e-08
526,-0.11653779666024355,-5.2850586813013977e-05,-3.765952091345629e-05,8.279254366611866e-08
527,-0.005263428969561889,-5.290808462503364e-05,-3.734406832825792e-05,8.162264557856694e-08
528,-0.049826778762917884,-5.288505780258274e-05,-3.747040132110343e-05,8.209116837298809e-08
529,-0.04943694082049376,-5.288525924004725e-05,-3.74692961664375e-05,8.208706975915173e-08
530,-0.0738261770934021,-5.2872656807435125e-05,-3.75384374052769e-05,8.234348928742923e-08
531,-0.09127142501688099,-5.286364247999069e-05,-3.758789307661507e-05,8.252690225670526e-08
532,-0.0959494803259703,-5.286122523016721e-05,-3.7601154932617464e-05,8.257608562276827e-08
533,-0.10559796940096701,-5.285623965242843e-05,-3.7628507510619345e-05,8.26775263152722e-08
534,-0.10442845557369468,-5.285684396490502e-05,-3.7625192046618544e-05,8.26652304737591e-08
535,-0.07119477098203934,-5.2874016510438466e-05,-3.75309776112771e-05,8.231582364401837e-08
536,0.12099533463304651,-5.297332519036397e-05,-3.698613636055592e-05,8.029520702159867e-08
537,-0.02146606845156393,-5.289971237958085e-05,-3.7390001319095765e-05,8.179299421623326e-08
538,-0.09066230323184331,-5.2863957226054753e-05,-3.758616627244909e-05,8.252049817258436e-08
539,-0.0838888689822244,-5.286745720233689e-05,-3.756696421011395e-05,8.244928475713448e-08
540,-0.056478388655529226,-5.28816207754789e-05,-3.748925802260627e-05,8.216110097161276e-08
541,-0.11646470204603905,-5.285062458256153e-05,-3.7659313696955354e-05,8.27917751760196e-08
542,-0.08223205772692196,-5.286831331166497e-05,-3.756226730277921e-05,8.24318656483193e-08
543,-0.08047778698601346,-5.286921978035209e-05,-3.7557294106779525e-05,8.241342188604966e-08
544,-0.016934202370883663,-5.290205409034476e-05,-3.737715389609429e-05,8.174534783036066e-08
545,-0.07311959582275841,-5.287302191288598e-05,-3.753643431244272e-05,8.23360605498454e-08
546,-0.10771771321289808,-5.285514433608891e-05,-3.763451678912045e-05,8.269981252801785e-08
547,-0.06339801213355718,-5.287804526013067e-05,-3.750887451794142e-05,8.22338513672458e-08
548,-0.0869832076502158,-5.2865858292335576e-05,-3.757573637528037e-05,8.248181750448138e-08
549,0.022025227000125776,-5.292218524894111e-05,-3.7266707501584335e-05,8.133574260986806e-08
550,-0.10518376658714138,-5.285645367974668e-05,-3.7627333283786735e-05,8.26731715380704e-08
551,-0.11393075542028233,-5.285193392619154e-05,-3.7652130191621635e-05,8.276513418606876e-08
552,-0.10223561714755906,-5.2857977050736574e-05,-3.761897555161824e-05,8.264217577091438e-08
553,-0.12357924449527904,-5.284694834843931e-05,-3.767948276962521e-05,8.28665748785722e-08
554,-0.10457464480210371,-5.285676842582463e-05,-3.7625606479619454e-05,8.266676745394612e-08
555,-0.09548654776934165,-5.286146443717864e-05,-3.7599842561450667e-05,8.2571218518831e-08
556,-0.10433099608808864,-5.285689432423671e-05,-3.7624915757953115e-05,8.266420582029738e-08
557,-0.08620353176536756,-5.286626116729235e-05,-3.757352606594721e-05,8.247362027680018e-08
558,-0.0809650844140436,-5.286896798348671e-05,-3.755867555011259e-05,8.241854515335004e-08
559,-0.10299092816100577,-5.285758676560558e-05,-3.7621116788786044e-05,8.265011683522784e-08
560,-0.11946158122842439,-5.2849076031878034e-05,-3.766780957345721e-05,8.28232832699031e-08
561,-0.08664209945059469,-5.286603455012057e-05,-3.757476936494691e-05,8.247823121736971e-08
562,-0.11848698637236411,-5.284957962558104e-05,-3.766504668679021e-05,8.281303673530571e-08
563,-0.1013097520343018,-5.285845546475986e-05,-3.7616350809285464e-05,8.263244156304785e-08
564,-0.05477284765742376,-5.2882502064479766e-05,-3.748442297093882e-05,8.214316953606504e-08
565,-0.09365918241422864,-5.286240867539901e-05,-3.759466214894966e-05,8.255200626646954e-08
566,-0.0673938510434043,-5.287598052594573e-05,-3.752020235327482e-05,8.227586215909319e-08
567,-0.02655832657447886,-5.289708110244259e-05,-3.740443740193034e-05,8.184653235949976e-08
568,-0.10172395484812742,-5.2858241437427737e-05,-3.7617525036118513e-05,8.263679634025303e-08
569,-0.08142801697067223,-5.286872877647528e-05,-3.7559987921279394e-05,8.242341225728054e-08
570,-0.03442818003716556,-5.2893014583207034e-05,-3.742674771176645e-05,8.192927312636506e-08
571,-0.043808655526745684,-5.288816749373388e-05,-3.7453340495935655e-05,8.202789602185421e-08
572,-0.006286753568425169,-5.2907555851629536e-05,-3.734696935925857e-05,8.163340443989356e-08
573,-0.0999209543644159,-5.285917308578112e-05,-3.7612413695784984e-05,8.261784025124697e-08
574,-0.11997324352785602,-5.284881164518646e-05,-3.766926008895742e-05,8.282866270057338e-08
575,-0.12114275735512836,-5.284820733273763e-05,-3.767257555295735e-05,8.284095854208986e-08
576,-0.08610607227976153,-5.286631152663792e-05,-3.757324977728221e-05,8.247259562335033e-08
577,-0.04855980545003952,-5.288571247439081e-05,-3.746680956843722e-05,8.207784787801605e-08
578,-0.09711899415324263,-5.286062091771796e-05,-3.7604470396617445e-05,8.258838146428522e-08
579,-0.06183866036386073,-5.2878851010071756e-05,-3.750445389927425e-05,8.221745691189125e-08
580,0.0236333085126252,-5.2923016178586216e-05,-3.726214873858272e-05,8.131883582778055e-08
581,-0.11948594609982588,-5.2849063442024497e-05,-3.766787864562431e-05,8.282353943326913e-08
582,-0.13517692328239628,-5.28409555832941e-05,-3.7712361120961145e-05,8.298850864028832e-08
583,-0.1188037297005837,-5.28494159576357e-05,-3.766594462495657e-05,8.281636685905135e-08
584,-0.09334243908600906,-5.286257234334435e-05,-3.759376421078329e-05,8.254867614272222e-08
585,-0.11885245944338671,-5.284939077794252e-05,-3.7666082769290325e-05,8.281687918578003e-08
586,-0.134202328426336,-5.2841459177024865e-05,-3.770959823429414e-05,8.297826210568754e-08
587,6.919086834110269,-5.648604240710238e-05,-1.7714172992609943e-05,8.822554251056698e-09
588,-0.024341123276941722,-5.2898226778117275e-05,-3.7398151834763915e-05,8.182322149329323e-08
589,0.46568517035016366,-5.315143369623457e-05,-3.6008972418626936e-05,7.667126389822532e-08
590,0.8043568828311084,-5.33264325111336e-05,-3.504886930185801e-05,7.311059312594528e-08
591,-0.0438573852695487,-5.2888142314054156e-05,-3.74534786402688e-05,8.202840834858677e-08
592,0.26162937236254385,-5.30459937629407e-05,-3.6587451814515015e-05,7.881663207932921e-08
593,-0.019687432839253925,-5.290063143809753e-05,-3.738495905092896e-05,8.177429429059511e-08
594,0.7085785733517852,-5.327694183901967e-05,-3.532039198905857e-05,7.411757131341387e-08
595,0.04546423328837533,-5.2934296677714376e-05,-3.720026007724385e-05,8.108931345282125e-08
596,0.4788909306497804,-5.315825739101259e-05,-3.597153530429284e-05,7.653242335443356e-08
597,-0.08349903103980032,-5.286765863984282e-05,-3.756585905544674e-05,8.24451861432992e-08
598,-0.12835475928997436,-5.284448073925638e-05,-3.769302091429346e-05,8.29167828981088e-08
599,-0.05506522611424184,-5.28823509863745e-05,-3.74852518369387e-05,8.214624349644415e-08
600,-0.04061685737314829,-5.288981676313565e-05,-3.7444292042101706e-05,8.199433862105477e-08
601,-0.05757480786859704,-5.2881054232549655e-05,-3.74923662701066e-05,8.217262832303125e-08
602,-0.10452591505930071,-5.285679360551823e-05,-3.762546833528609e-05,8.266625512721526e-08
603,-0.10260109021858164,-5.2857788203084173e-05,-3.762001163411922e-05,8.26460182213887e-08
604,-0.12133767632634042,-5.284810661399181e-05,-3.767312813029028e-05,8.284300784900219e-08
605,-0.09512107469831906,-5.286165328481716e-05,-3.759880647895055e-05,8.256737606836346e-08
606,-0.047804494436592807,-5.288610275951487e-05,-3.746466833127029e-05,8.206990681370175e-08
607,-0.04329699322731404,-5.2888431880431976e-05,-3.745188998043592e-05,8.202251659119288e-08
608,0.010646832055622056,-5.2916305792384625e-05,-3.729896420341949e-05,8.145537090127784e-08
609,-0.15086790046496668,-5.283284772452333e-05,-3.775684359629959e-05,8.315347784728407e-08
610,-0.05289675255950774,-5.2883471482386805e-05,-3.747910441410444e-05,8.212344495696594e-08
611,-0.01885902721160269,-5.2901059492751167e-05,-3.738261059726218e-05,8.176558473618794e-08
612,-0.11495408001914562,-5.285140515278147e-05,-3.765503122262326e-05,8.277589304739484e-08
613,-0.04268787144227637,-5.288874662651013e-05,-3.745016317626841e-05,8.20161125070692e-08
614,-0.10688930758524685,-5.285557239075275e-05,-3.763216833545397e-05,8.269110297361304e-08
615,-0.10335640123202836,-5.2857397917967056e-05,-3.7622152871285726e-05,8.265395928570217e-08
616,-0.1259182721498237,-5.284573972354124e-05,-3.768611369762556e-05,8.289116656160735e-08
617,-0.09175872244491112,-5.2863390683139186e-05,-3.758927451994858e-05,8.253202552400225e-08
618,-0.09782557542388631,-5.2860255812267106e-05,-3.76064734894514e-05,8.259581020186397e-08
619,-0.056161645327309655,-5.288178444345178e-05,-3.748836008443863e-05,8.215777084786652e-08
620,-0.11853571611516713,-5.2849554445901315e-05,-3.7665184831124004e-05,8.281354906204335e-08
621,-0.11595303974660738,-5.285088896922493e-05,-3.765786318145736e-05,8.278639574536164e-08
622,-0.08790907276347303,-5.286537987828454e-05,-3.757836111761531e-05,8.249155171234791e-08
623,0.06439573836734613,-5.294407898557359e-05,-3.7146591003737885e-05,8.089027451828504e-08
624,-0.08471727460987565,-5.2867029147700394e-05,-3.756931266378048e-05,8.245799431154654e-08
625,-0.09085722220305535,-5.286385650729506e-05,-3.758671884978333e-05,8.252254747950346e-08
626,-0.09875144053714358,-5.285977739825728e-05,-3.7609098231784223e-05,8.260554440973266e-08
627,-0.08067270595722552,-5.28691190615924e-05,-3.755784668411289e-05,8.241547119296706e-08
628,-0.029628300371068717,-5.289549478224676e-05,-3.741314049493134e-05,8.187880894347708e-08
629,-0.11753675638770533,-5.285007062945785e-05,-3.766235287228991e-05,8.280304636407653e-08
630,0.056525884904659415,-5.294001246634854e-05,-3.716890131357355e-05,8.097301528514895e-08
631,-0.061375727807232106,-5.287909021706973e-05,-3.750314152810762e-05,8.22125898079586e-08
632,-0.1437777228871282,-5.283651136879201e-05,-3.773674359579683e-05,8.307893430809749e-08
633,-0.11249322800759343,-5.285267672690598e-05,-3.76480549337887e-05,8.275002054754428e-08
634,-0.11434495823410795,-5.2851719898859417e-05,-3.765330441845642e-05,8.276948896327733e-08
635,-0.08357212565400483,-5.286762087029611e-05,-3.756606627194715e-05,8.244595463339223e-08
636,-0.11587994513240289,-5.2850926738772064e-05,-3.7657655964956034e-05,8.278562725527152e-08
637,-0.09319624985760003,-5.2862647882410864e-05,-3.759334977778281e-05,8.254713916253012e-08
638,-0.047999413407804864,-5.288600204077557e-05,-3.746522090860327e-05,8.207195612062131e-08
639,-0.13110798975834467,-5.2843058087040476e-05,-3.7700826069125947e-05,8.294572935833339e-08
640,-0.10201633330494549,-5.285809035929513e-05,-3.761835390211986e-05,8.263987030063507e-08
641,-0.13278916588504863,-5.2842189387872735e-05,-3.770559204862734e-05,8.29634046305146e-08
642,-0.13520128815379778,-5.2840942993427114e-05,-3.771243019312863e-05,8.29887648036488e-08
643,-0.143144236230689,-5.283683870468269e-05,-3.77349477194641e-05,8.307227406060283e-08
644,-0.12070418966990122,-5.284843394988207e-05,-3.7671332253958035e-05,8.283634760151647e-08
645,4.963659714910937,-5.5475631983789716e-05,-2.3257628801167705e-05,2.9381201265284937e-08
646,-0.028848624486220487,-5.2895897657203426e-05,-3.741093018559852e-05,8.187061171580404e-08
647,-0.07068310868260771,-5.28742808971435e-05,-3.752952709577651e-05,8.231044421335533e-08
648,-0.13298408485626065,-5.284208866912608e-05,-3.7706144625961666e-05,8.296545393743465e-08
649,-0.09217292525873673,-5.286317665579318e-05,-3.759044874678292e-05,8.253638030120744e-08
650,-0.09402465548525124,-5.286221982771927e-05,-3.7595698231451025e-05,8.255584871694001e-08
651,-0.10430663121668714,-5.285690691410412e-05,-3.762484668578602e-05,8.266394965693135e-08
652,-0.1059147127291866,-5.2856075984469635e-05,-3.76294054487861e-05,8.268085643901566e-08
653,-0.09475560162729645,-5.286184213246957e-05,-3.759777039645e-05,8.256353361788744e-08
654,-0.07899152983052155,-5.286998776074626e-05,-3.7553080704612356e-05,8.239779592079263e-08
655,-0.13546930173921437,-5.284080450521659e-05,-3.771318998696037e-05,8.299158260065897e-08
656,-0.09283077678657742,-5.2862836730049386e-05,-3.75923136952827e-05,8.254329671205919e-08
657,-0.12521169087918,-5.2846104828992094e-05,-3.7684110604792036e-05,8.288373782403706e-08
658,-0.11570939103259233,-5.285101486766435e-05,-3.765717245978933e-05,8.27838341117083e-08
659,-0.08678828867900375,-5.286595901108181e-05,-3.757518379794696e-05,8.247976819755842e-08
660,0.10018773445615964,-5.296257346463915e-05,-3.704512399089347e-05,8.051397053522743e-08
661,0.003775938320397139,-5.291275545671271e-05,-3.7318442554421736e-05,8.152760897018421e-08
662,-0.09136888450248702,-5.286359212061778e-05,-3.758816936528262e-05,8.252792691016311e-08
663,-0.09950675155059029,-5.285938711312671e-05,-3.7611239468951114e-05,8.261348547404396e-08
664,-0.08513147742370124,-5.2866815120340926e-05,-3.757048689061521e-05,8.246234908874955e-08
665,-0.08912731633354838,-5.2864750386142526e-05,-3.7581814725948996e-05,8.250435988059478e-08
666,-0.06715020232938923,-5.287610642434393e-05,-3.7519511631609134e-05,8.227330052544106e-08
667,-0.14277876315966642,-5.283702755236201e-05,-3.7733911636963204e-05,8.306843161013284e-08
668,-0.12050927069868918,-5.2848534668641764e-05,-3.7670779676623804e-05,8.283429829460077e-08
669,-0.12516296113637698,-5.2846130008658355e-05,-3.768397246045863e-05,8.288322549729387e-08
670,-0.10357568507464193,-5.285728460936771e-05,-3.762277452078575e-05,8.265626475598392e-08
671,-0.10659692912842877,-5.285572346888577e-05,-3.7631339469452575e-05,8.268802901323223e-08
672,-0.13695555889470626,-5.2840036524739995e-05,-3.771740338912961e-05,8.300720856592353e-08
673,-0.12428582576592274,-5.284658324302925e-05,-3.768148586245796e-05,8.287400361615698e-08
674,-0.08564313972313292,-5.2866550733677526e-05,-3.757193740611364e-05,8.246772851940582e-08
675,-0.11010547061024575,-5.2853910531497656e-05,-3.764128586145455e-05,8.27249165377749e-08
676,-0.055942361484696085,-5.2881897752024004e-05,-3.748773843493897e-05,8.215546537758151e-08
677,-0.07974684084396826,-5.286959747561568e-05,-3.755522194177925e-05,8.240573698509716e-08
678,-0.08744614020684442,-5.286561908531026e-05,-3.75770487464476e-05,8.248668460841525e-08
679,-0.11680581024566014,-5.285044832474836e-05,-3.766028070728929e-05,8.279536146313683e-08
680,-0.042882790413488435,-5.28886459077641e-05,-3.745071575360201e-05,8.201816181398854e-08
681,-0.07740781318942362,-5.287080610054109e-05,-3.754859101377764e-05,8.238114530206927e-08
682,-0.10925270011119301,-5.285435117600115e-05,-3.7638868335620545e-05,8.271595082000744e-08
683,-0.06944050024113087,-5.287492297911212e-05,-3.752600441527651e-05,8.229737988174148e-08
684,-0.07947882725855167,-5.286973596389476e-05,-3.755446214794586e-05,8.240291918808963e-08
685,-0.10961817318221562,-5.2854162328362624e-05,-3.7639904418121093e-05,8.271979327048177e-08
686,-0.011549565791150641,-5.290483644558324e-05,-3.736188894726026e-05,8.168873572671486e-08
687,-0.09156380347369907,-5.2863491401871124e-05,-3.758872194261565e-05,8.252997621708654e-08
688,-0.08649591022218565,-5.286611008918708e-05,-3.757435493194687e-05,8.247669423718269e-08
689,3.1353928595560694,-5.453092795068599e-05,-2.844059697185862e-05,4.860293167814308e-08
690,0.8253837668506089,-5.3337297545321086e-05,-3.4989260022021946e-05,7.288952414197142e-08
691,-0.11108006546630603,-5.285340693780811e-05,-3.76440487481216e-05,8.273516307238123e-08
692,-0.10937452446820055,-5.2854288226802044e-05,-3.7639213696453934e-05,8.271723163683181e-08
693,-0.13001157054527684,-5.2843624629942166e-05,-3.7697717821626895e-05,8.293420200691042e-08
694,-0.062009214463671296,-5.287876288117253e-05,-3.750493740444053e-05,8.221925005544262e-08
695,0.04334448947644425,-5.2933201361374646e-05,-3.720626935574498e-05,8.111159966557053e-08
696,-0.10252799560437714,-5.285782597261743e-05,-3.7619804417618766e-05,8.264524973129519e-08
697,-0.14475231774318847,-5.2836007775089004e-05,-3.773950648246383e-05,8.308918084269148e-08
698,-0.11471043130513055,-5.2851531051220894e-05,-3.76543405009561e-05,8.277333141375165e-08
699,-0.14355843904451462,-5.2836624677350144e-05,-3.773612194629762e-05,8.307662883781696e-08
700,-0.10959380831081413,-5.285417491820269e-05,-3.763983534595439e-05,8.271953710712033e-08
701,-0.10976436241062468,-5.285408678932386e-05,-3.7640318851120276e-05,8.272133025067217e-08
702,-0.1038436986600585,-5.2857146121102094e-05,-3.762353431461918e-05,8.265908255299869e-08
703,-0.09536472341233412,-5.286152738640508e-05,-3.759949720061689e-05,8.25699377020122e-08
704,-0.054602293557613216,-5.288259019338614e-05,-3.748393946577209e-05,8.214137639251259e-08
705,-0.08064834108582403,-5.286913165144593e-05,-3.755777761194536e-05,8.241521502960102e-08
706,-0.15025877867992898,-5.283316247060169e-05,-3.77551167921327e-05,8.3147073763161e-08
707,-0.10908214601138248,-5.285443930492119e-05,-3.7638384830454275e-05,8.271415767646115e-08
708,-0.07925954341593812,-5.286984927246718e-05,-3.755384049844574e-05,8.240061371780186e-08
709,-0.1561794424304952,-5.283010313880958e-05,-3.7771901328633794e-05,8.320932146084126e-08
710,-0.085984247922754,-5.2866374475878236e-05,-3.7572904416447575e-05,8.247131480652304e-08
711,-0.12421273115171823,-5.2846621012535173e-05,-3.7681278645958324e-05,8.28732351260647e-08
712,-0.05365206357295444,-5.2883081197242345e-05,-3.74812456512722e-05,8.213138602128062e-08
713,-0.03589007232125597,-5.2892259192638856e-05,-3.743089204176704e-05,8.194464292825921e-08
714,-0.1444843041577719,-5.283614626332728e-05,-3.773874668863122e-05,8.308636304567793e-08
715,-0.04926638672068322,-5.288534736895362e-05,-3.746881266127034e-05,8.20852766155942e-08
716,-0.1210209329981208,-5.284827028193673e-05,-3.76722301921244e-05,8.283967772526888e-08
717,-0.06605378311632143,-5.2876672967294195e-05,-3.751640338410792e-05,8.226177317402149e-08
718,-0.08693447790741275,-5.2865883472001424e-05,-3.7575598230948305e-05,8.248130517775222e-08
719,-0.11441805284831247,-5.285168212934004e-05,-3.7653511634955573e-05,8.277025745337084e-08
720,-0.06673599951556361,-5.287632045167606e-05,-3.7518337404775217e-05,8.226894574823757e-08
721,-0.07865042163090043,-5.2870164018531254e-05,-3.7552113694279335e-05,8.239420963368096e-08
722,-0.03800981613318707,-5.289116387631994e-05,-3.743690132026708e-05,8.19669291410051e-08
723,-0.08539949100911784,-5.286667663210307e-05,-3.757124668444734e-05,8.246516688575925e-08
724,-0.13186330077179137,-5.28426678018956e-05,-3.770296730629418e-05,8.295367042265025e-08
725,-0.07367998786499305,-5.287273234647388e-05,-3.753802297227815e-05,8.234195230724222e-08
726,-0.10043261666384755,-5.285890869910342e-05,-3.7613864211284756e-05,8.262321968191218e-08
727,-0.11753675638770533,-5.285007062945785e-05,-3.766235287228991e-05,8.280304636407653e-08
728,0.04519621970295874,-5.29341581894557e-05,-3.7201019871076415e-05,8.109213124983602e-08
729,-0.15423025271837462,-5.28311103262156e-05,-3.776637555529979e-05,8.318882839163971e-08
730,-0.004971050512743797,-5.290823570313635e-05,-3.734323946225839e-05,8.161957161818871e-08
731,-0.11841389175815958,-5.2849617395127754e-05,-3.766483947029023e-05,8.281226824521775e-08
732,-0.10969126779642013,-5.2854124558843246e-05,-3.764011163462069e-05,8.272056176057866e-08
733,-0.10691367245664836,-5.285555980091309e-05,-3.763223740762063e-05,8.269135913697909e-08
734,-0.1481390348679979,-5.283425778688653e-05,-3.7749107513632804e-05,8.312478755040763e-08
735,-0.1266248534204674,-5.2845374618089967e-05,-3.768811679045913e-05,8.289859529918995e-08
736,0.10318461363854499,-5.296412201529489e-05,-3.703662811439378e-05,8.048246244134562e-08
737,-0.14918672433826272,-5.283371642369106e-05,-3.775207761679732e-05,8.313580257509946e-08
738,-0.069927797669161,-5.287467118226062e-05,-3.752738585860979e-05,8.230250314904187e-08
739,-0.1602483759545468,-5.2828000635064046e-05,-3.778343638046761e-05,8.32521007427749e-08
740,-0.11110443033770756,-5.2853394347968455e-05,-3.764411782028783e-05,8.273541923574726e-08
741,0.018857793717929887,-5.292054856937921e-05,-3.727568688325192e-05,8.136904384730674e-08
742,-0.08968770837578303,-5.286446081977164e-05,-3.7583403385781655e-05,8.251025163798528e-08
743,-0.032503355196446516,-5.289400918078665e-05,-3.742129101059949e-05,8.190903622053704e-08
744,-0.09188054680191865,-5.286332773391233e-05,-3.758961988078283e-05,8.25333063408317e-08
745,0.014033549180431527,-5.291805578051339e-05,-3.728936317225302e-05,8.141976419355731e-08
746,-0.02027218975289009,-5.2900329281873014e-05,-3.738661678292904e-05,8.17804422113539e-08
747,-0.075263704506091,-5.2871914006692925e-05,-3.7542512663111135e-05,8.235860292596218e-08
748,-0.13795451862216807,-5.283952034116999e-05,-3.7720235347964104e-05,8.30177112638814e-08
749,-0.05070391413337212,-5.2884604568225306e-05,-3.7472887919104144e-05,8.21003902541263e-08
750,-0.14333915520190108,-5.283673798590912e-05,-3.7735500296797897e-05,8.307432336752532e-08
751,-0.07657940756177237,-5.287123415519147e-05,-3.754624256011112e-05,8.237243574765721e-08
752,-0.05362769870155294,-5.288309378709588e-05,-3.74811765791049e-05,8.21311298579146e-08
753,-0.08722685636423086,-5.286573239388269e-05,-3.757642709694835e-05,8.248437913812747e-08
754,-0.08647154535078413,-5.286612267902673e-05,-3.7574285859781074e-05,8.247643807381834e-08
755,-0.13678500479489575,-5.2840124653673494e-05,-3.7716919883961656e-05,8.300541542236925e-08
756,-0.10121229254869576,-5.285850582411931e-05,-3.761607452061917e-05,8.263141690958953e-08
757,-0.11341909312085069,-5.2852198312896576e-05,-3.7650679676121476e-05,8.275975475540402e-08
758,-0.09122269527407796,-5.2863667659669994e-05,-3.758775493228305e-05,8.252638992997317e-08
759,-0.008309037894750244,-5.290651089468626e-05,-3.735270234909202e-05,8.16546659991805e-08
760,-0.09378100677123619,-5.286234572618603e-05,-3.759500750978304e-05,8.255328708329392e-08
761,-0.05789155119681664,-5.2880890564604525e-05,-3.7493264208273154e-05,8.217595844677412e-08
762,-0.06364166084757224,-5.287791936170492e-05,-3.7509565239608174e-05,8.223641300089514e-08
763,-0.05947526783791459,-5.288007222482357e-05,-3.749775389910657e-05,8.219260906549408e-08
764,-0.093098790371994,-5.2862698241770314e-05,-3.759307348911608e-05,8.25461145090701e-08
765,0.06668603627908774,-5.294526243081275e-05,-3.714009822006938e-05,8.086619516197738e-08
766,-0.03157749008318926,-5.289448759482371e-05,-3.741866626826521e-05,8.189930201267022e-08
767,-0.15181813044962544,-5.283235672066039e-05,-3.7759537410799024e-05,8.316346821851324e-08
768,0.051750370109964104,-5.29375448571448e-05,-3.718243945824267e-05,8.102322330467706e-08
769,-0.09728954825305317,-5.286053278881179e-05,-3.760495390178415e-05,8.259017460783658e-08
770,-0.08379140949661837,-5.28675075617098e-05,-3.7566687921447704e-05,8.244826010367832e-08
771,-0.1335932066412983,-5.2841773923047716e-05,-3.7707871430128554e-05,8.29718580215611e-08
772,-0.04631823728110089,-5.2886870739929644e-05,-3.7460454929102924e-05,8.205428084843987e-08
773,-0.06213103882067883,-5.287869993196649e-05,-3.750528276527391e-05,8.222053087226699e-08
774,-0.1138820256774793,-5.285195910585739e-05,-3.7651992047289574e-05,8.276462185934468e-08
775,-0.13707738325171384,-5.283997357556823e-05,-3.771774874996088e-05,8.300848938274328e-08
776,1.9890500249865748,-5.393858843727359e-05,-3.169037334168944e-05,6.065516183387357e-08
777,0.05764666898912874,-5.294059159910398e-05,-3.716572399390717e-05,8.096123177036393e-08
778,-0.04410103398356378,-5.288801641562861e-05,-3.7454169361935315e-05,8.203096998223334e-08
779,0.2968366115377213,-5.3064186085801e-05,-3.648764253367205e-05,7.844647601705376e-08
780,-0.1523541576204586,-5.283207974412916e-05,-3.776105699846589e-05,8.316910381254956e-08
781,0.5737921047586493,-5.320729482883848e-05,-3.570249921509083e-05,7.553466704810064e-08
782,0.16039333168928302,-5.2993682966156704e-05,-3.687444666704471e-05,7.988099086054297e-08
783,0.15554472228038319,-5.299117758745398e-05,-3.688819202821216e-05,7.993196737015491e-08
